segment_id	rank	segment_id_v1_7	point_code	grts_ranking	x	y
2023_218817	218817	1_4_955	60277426_1	60277426	251405.38	160886.19
2023_255403	255403	1_4_867	60288530_1	60288530	228724.87	211208.13
2023_123533	123533	1_4_1151	60291030_1	60291030	183827.05	208379.2
2023_39248	39248	1_4_142	60307794_1	60307794	247480.35	192505.7
2023_230699	230699	1_7_126708	60315602_1	60315602	227492.27	200037.38
2023_144030	144030	NA	60368086_1	60368086	176036.82366226	211826.416595825
2023_194183	194183	NA	60489142_1	60489142	202928.176204397	191739.686759026
2023_238510	238510	1_4_1102	60508434_1	60508434	224036.53	218446.41
2023_252557	252557	1_4_713	60574198_1	60574198	202114.67	208288.57
2023_123613	123613	NA	60577782_1	60577782	190665.903149278	211692.00057583
2023_5548	5548	1_4_1130	60637117_1	60637117	152408.72	226341.3
2023_39105	39105	1_4_986	60640338_1	60640338	251382.5	200730.06
2023_166810	166810	NA	60665390_1	60665390	200759.927125507	220606.988325084
2023_167740	167740	1_7_214734	60715270_1	60715270	169164.48	166939
2023_241583	241583	NA	60729298_1	60729298	229689.670904905	201160.342971187
2023_83574	83574	NA	60758766_1	60758766	202716.187700003	223910.337999999
2023_206707	206707	NA	60775542_1	60775542	207620.480861896	210725.643796119
2023_39268	39268	1_4_162	60778834_1	60778834	248750.36	191242.75
2023_166803	166803	NA	60796462_1	60796462	200421.705134842	220252.662208802
2023_5601	5601	NA	60819422_1	60819422	157149.550876051	224931.567369854
2023_224815	224815	1_4_1392	60853750_1	60853750	199705.56	203340.27
2023_123598	123598	1_7_23097	60859382_1	60859382	189448.63	210970.57
2023_166943	166943	NA	60918070_1	60918070	191374.418186484	192031.355455001
2023_166740	166740	1_4_303	60929270_1	60929270	196566.48	216346.46
2023_39393	39393	NA	60937714_1	60937714	247572.865441608	183163.901678755
2023_259129	259129	NA	60947702_1	60947702	199789.540541939	215587.003487718
2023_260188	260188	1_7_18804	60952722_1	60952722	242325.11	206909.85
2023_226461	226461	1_4_1082	61000978_1	61000978	221282.56	211226.99
2023_209505	209505	NA	61107666_1	61107666	230525.354091775	187040.422769821
2023_238585	238585	1_4_1159	61174034_1	61174034	224526.08	212990.6
2023_39439	39439	NA	61196786_1	61196786	245477.995977382	179391.362216941
2023_35601	35601	NA	61235474_1	61235474	224748.812299997	212017.3869
2023_238599	238599	NA	61235474_2	61235474	224725.98141654	212004.396491079
2023_39324	39324	1_4_218	61302098_1	61302098	246540.15	186430.07
2023_5563	5563	NA	61302750_1	61302750	153780.508409485	226372.36589649
2023_224924	224924	NA	61351798_1	61351798	207183.735579317	205525.686663359
2023_255315	255315	NA	61391378_1	61391378	228450.202652588	218005.109223352
2023_206700	206700	1_4_1185	61414518_1	61414518	207019.79	210753.18
2023_212345	212345	NA	61470898_1	61470898	242887.997802011	161283.665489389
2023_212346	212346	NA	61470898_2	61470898	242872.077604114	161332.641892026
2023_39159	39159	NA	61504594_1	61504594	249987.862942325	198585.438509098
2023_255429	255429	1_4_403	61636626_1	61636626	229074.72	209175.92
2023_5609	5609	1_7_28154	61640670_1	61640670	157904.59	224625.37
2023_218808	218808	NA	61653682_1	61653682	250690.153327978	161222.877607314
2023_238648	238648	NA	61692690_1	61692690	224670.769397361	207594.61693905
2023_40007	40007	NA	61736350_1	61736350	183565.998538893	233932.20983437
2023_194510	194510	NA	61738422_1	61738422	202881.356618583	192248.707935777
2023_124216	124216	NA	61740918_1	61740918	207799.162341362	203923.261593632
2023_213898	213898	1_7_8686	61745746_1	61745746	238080	193839.79
2023_39256	39256	1_4_150	61778258_1	61778258	247899.55	191955.75
2023_71983	71983	1_7_129399	61824257_1	61824257	63040.8	207192.9
2023_37814	37814	NA	61849206_1	61849206	211644.040899999	209114.791099999
2023_226462	226462	1_4_1083	61852946_1	61852946	221192.6	211182.57
2023_206676	206676	1_7_34549	61893494_1	61893494	204821.53	210189.23
2023_209507	209507	NA	61894098_1	61894098	230660.730994127	187185.063555433
2023_194174	194174	1_7_168029	61930934_1	61930934	202551.45	191229.63
2023_238612	238612	NA	61939986_1	61939986	224693.815442515	210816.586384791
2023_209472	209472	1_7_205516	61946418_1	61946418	228626.99	184939.39
2023_39241	39241	1_4_135	61995346_1	61995346	247814.92	193111.37
2023_39144	39144	1_7_8850	61996114_1	61996114	250977.87	199415.41
2023_212367	212367	1_4_340	62076338_1	62076338	244527.26	161330.95
2023_76251	76251	NA	62083414_1	62083414	183650.906554627	192678.481265073
2023_206692	206692	1_4_1177	62087286_1	62087286	206312.31	210554.03
2023_33372	33372	1_7_166712	62139254_1	62139254	205655.17	209078.11
2023_39107	39107	1_4_984	62161314_1	62161314	251584.21	200747.6
2023_197234	197234	NA	62199702_1	62199702	169270.925159748	212326.912177752
2023_249714	249714	1_4_881	62203510_1	62203510	211114.09	204927.69
2023_47171	47171	NA	62215250_1	62215250	243827.033303603	196711.050414581
2023_39131	39131	1_7_8863	62251426_1	62251426	252161.29	199161.57
2023_238589	238589	NA	62288146_1	62288146	224430.503825776	212765.833404536
2023_169157	169157	NA	62348038_1	62348038	160553.083818732	157789.082453656
2023_206689	206689	1_4_1174	62349430_1	62349430	206021.53	210519.07
2023_238602	238602	1_4_906	62349586_1	62349586	224563.59	211719.02
2023_238572	238572	NA	62370066_1	62370066	223864.712725257	213541.93914873
2023_38392	38392	NA	62371062_1	62371062	197000.165010726	216513.52261324
2023_39339	39339	NA	62447090_1	62447090	245675.401030503	185373.071524452
2023_219269	219269	1_4_1360	62451905_1	62451905	86476.88	208593.27
2023_103406	103406	1_4_1346	62457654_1	62457654	190299.44	196200.01
2023_144029	144029	NA	62465238_1	62465238	175947.458729097	211815.438875309
2023_213838	213838	NA	62482258_1	62482258	241318.797210286	197004.352176092
2023_45963	45963	NA	62505846_1	62505846	208993.832351432	206354.75742445
2023_144010	144010	NA	62510294_1	62510294	174850.778059188	211278.728725067
2023_226444	226444	1_4_1065	62590226_1	62590226	222412.19	212298.63
2023_219273	219273	1_4_1364	62656705_1	62656705	86529.78	208222.22
2023_39245	39245	1_4_139	62667090_1	62667090	247593.62	192778.82
2023_123470	123470	NA	62702550_1	62702550	178292.994213794	208594.760183817
2023_39174	39174	NA	62746706_1	62746706	250556.593015234	197281.376714634
2023_39257	39257	1_4_151	62826834_1	62826834	247997.6	191936.47
2023_238733	238733	NA	62841042_1	62841042	226261.953811379	200730.29677211
2023_218795	218795	1_4_1036	62873010_1	62873010	249746.26	161627.76
2023_39340	39340	NA	62905842_1	62905842	245608.953796745	185298.34986225
2023_83540	83540	NA	62932694_1	62932694	169597.176289344	209333.540970546
2023_591	591	1_7_226903	62981238_1	62981238	209611.36	214690.95
2023_76255	76255	NA	63000918_1	63000918	183541.698601745	192406.565918587
2023_39088	39088	NA	63016018_1	63016018	251039.70699317	202049.444313315
2023_218830	218830	1_4_30	63046530_1	63046530	252071.78	160198.25
2023_39448	39448	1_4_1850	63126002_1	63126002	245167.77	178506.79
2023_40014	40014	NA	63133086_1	63133086	184001.644390334	233809.733977596
2023_40015	40015	NA	63133086_2	63133086	184049.847535659	233795.892267801
2023_123580	123580	1_7_18097	63211254_1	63211254	187896.06	210059.76
2023_218767	218767	NA	63212978_1	63212978	247463.230747339	162068.435522627
2023_39180	39180	NA	63221842_1	63221842	250134.280062075	196866.835429054
2023_167911	167911	NA	63223942_1	63223942	185023.090499997	180706.023400001
2023_219268	219268	1_4_1359	63238337_1	63238337	86415.41	208670.79
2023_238614	238614	1_4_918	63250706_1	63250706	224648.82	210550.76
2023_46035	46035	1_7_55011	63261302_1	63261302	215077.61	208643.5
2023_47170	47170	NA	63263826_1	63263826	243894.258236116	196757.956907925
2023_238609	238609	NA	63316242_1	63316242	224668.869862831	211114.622756408
2023_103394	103394	NA	63344438_1	63344438	189698.900911581	197035.39565144
2023_38426	38426	NA	63347958_1	63347958	199456.971002341	217923.936053834
2023_123462	123462	NA	63423446_1	63423446	177891.633202791	209072.221070491
2023_224807	224807	1_4_1384	63426038_1	63426038	199092.02	203632.03
2023_255367	255367	NA	63462930_1	63462930	228578.388130368	213942.198963865
2023_238619	238619	1_4_923	63482642_1	63482642	224836.86	210137.01
2023_216184	216184	NA	63514082_1	63514082	251830.409662792	207398.874004371
2023_212353	212353	1_4_326	63527602_1	63527602	243403.65	161155.8
2023_206674	206674	1_7_34551	63597430_1	63597430	204659.01	210182.26
2023_39350	39350	1_4_244	63647218_1	63647218	245001.9	184477.85
2023_39284	39284	1_4_178	63672658_1	63672658	248090.39	189817.02
2023_123459	123459	NA	63685590_1	63685590	177685.958361728	209186.269478284
2023_219274	219274	NA	63705281_1	63705281	86534.7802972181	208191.922879819
2023_143989	143989	NA	63721686_1	63721686	173081.791699998	211341.481400002
2023_218810	218810	NA	63750834_1	63750834	250825.241563651	161216.5119
2023_144060	144060	NA	63781334_1	63781334	177856.193897206	213274.416270979
2023_212365	212365	1_4_338	63911346_1	63911346	244340.22	161332.51
2023_238514	238514	1_7_20554	63916306_1	63916306	223972.44	218164.04
2023_249684	249684	1_4_1406	63932278_1	63932278	208656.41	203906.43
2023_144057	144057	NA	64046294_1	64046294	177594.189063038	213349.863136684
2023_212355	212355	1_4_328	64051890_1	64051890	243546.5	161029.23
2023_39048	39048	1_4_978	64055778_1	64055778	253595.47	204605.08
2023_206655	206655	NA	64150390_1	64150390	203297.290831505	209394.410342716
2023_255410	255410	NA	64155154_1	64155154	228724.634777354	210661.543709714
2023_238605	238605	1_4_909	64184594_1	64184594	224629.66	211429.21
2023_209490	209490	1_4_1484	64302546_1	64302546	229320.55	186366.42
2023_92546	92546	NA	64335665_1	64335665	33357.8768861089	203546.908645409
2023_39504	39504	1_4_1794	64341234_1	64341234	242253.45	175272.97
2023_39093	39093	NA	64392274_1	64392274	250838.992919922	201599.15702468
2023_39078	39078	NA	64408034_1	64408034	251665.710444403	202823.956124818
2023_209500	209500	NA	64417234_1	64417234	230092.573289132	186836.659000002
2023_113044	113044	1_7_215278	64483574_1	64483574	196353.58	211148.93
2023_238505	238505	NA	64508778_1	64508778	224282.081722395	218867.774633567
2023_39389	39389	NA	64542194_1	64542194	247650.610306395	183540.652115079
2023_209495	209495	1_4_1489	64630226_1	64630226	229699.12	186686.84
2023_224819	224819	1_4_1396	64638454_1	64638454	200053.47	203224.07
2023_238644	238644	NA	64641810_1	64641810	224577.736393166	207961.132131527
2023_216085	216085	NA	64648018_1	64648018	239998.220980486	202126.13486273
2023_38222	38222	NA	64704662_1	64704662	162647.346061287	204282.59008353
2023_255389	255389	1_7_17851	64712210_1	64712210	228680.99	212168.84
2023_218769	218769	NA	64785842_1	64785842	247642.712756505	161997.648973452
2023_39311	39311	NA	64791890_1	64791890	247310.000495117	187451.079405685
2023_206667	206667	NA	64805750_1	64805750	204174.302225912	209884.740810708
2023_144061	144061	NA	64829910_1	64829910	177919.131778381	213350.162800831
2023_238646	238646	1_4_902	64838418_1	64838418	224588.52	207708.12
2023_39097	39097	NA	64916562_1	64916562	250807.82118123	201208.142386089
2023_83578	83578	NA	65018606_1	65018606	202801.946691004	224184.173855488
2023_123468	123468	1_7_18085	65061846_1	65061846	178190.94	208691.3
2023_39047	39047	1_4_979	65104354_1	65104354	253687.34	204637.1
2023_175058	175058	1_7_121105	65116225_1	65116225	74823.32	200105.56
2023_123498	123498	1_4_537	65119190_1	65119190	180699.97	208666.21
2023_260217	260217	1_4_416	65168530_1	65168530	239582.96	206185.95
2023_102602	102602	NA	65193718_1	65193718	186536.295821995	210067.262440793
2023_583	583	1_7_226911	65209462_1	65209462	209453.15	215460.84
2023_76253	76253	NA	65229142_1	65229142	183699.553534951	192522.31672464
2023_40011	40011	NA	65230238_1	65230238	183836.121225484	233842.488876836
2023_249682	249682	1_4_1404	65242998_1	65242998	208532.53	203748.21
2023_226467	226467	1_4_885	65260818_1	65260818	220768.08	210919.33
2023_240900	240900	NA	65273938_1	65273938	248061.617039727	195075.159033587
2023_213814	213814	NA	65283922_1	65283922	242890.468462351	197999.973346406
2023_144001	144001	NA	65311958_1	65311958	174133.156555025	211249.322538757
2023_39465	39465	1_4_1833	65337842_1	65337842	243643.1	178651.75
2023_39482	39482	NA	65374962_1	65374962	243297.769706063	177135.022617371
2023_224824	224824	1_4_1401	65379830_1	65379830	200486.86	203145.93
2023_144628	144628	NA	65480914_1	65480914	221773.812250812	201726.916424575
2023_218818	218818	NA	65504130_1	65504130	251422.978473332	160893.096977654
2023_233092	233092	NA	65621426_1	65621426	248704.869931247	161780.707011198
2023_39263	39263	1_4_157	65628498_1	65628498	248532.12	191680.74
2023_40009	40009	NA	65668510_1	65668510	183723.399804235	233853.106341978
2023_39114	39114	1_7_8880	65700258_1	65700258	252269.45	200631.85
2023_216082	216082	NA	65721490_1	65721490	240184.807673857	202350.121736951
2023_39483	39483	NA	65768178_1	65768178	243260.973869041	177042.038390871
2023_218773	218773	NA	65768882_1	65768882	248033.351884037	161916.111574681
2023_123779	123779	1_7_11714	65782742_1	65782742	177819.91	209295.29
2023_39281	39281	1_4_175	65792338_1	65792338	248160.98	190108.04
2023_260897	260897	NA	65877257_1	65877257	119072.520408562	203799.380590012
2023_144014	144014	NA	65918166_1	65918166	175111.040743641	211064.990706667
2023_39140	39140	1_7_8854	65928274_1	65928274	251353.62	199286.03
2023_212360	212360	1_4_333	65952434_1	65952434	243933.23	161119.14
2023_39320	39320	1_4_214	65955154_1	65955154	246877.47	186636.81
2023_39452	39452	1_4_1846	66009586_1	66009586	244806.38	178411.82
2023_41685	41685	NA	66015378_1	66015378	243136.386209222	208017.290372327
2023_40017	40017	NA	66016670_1	66016670	184167.364046544	233838.058028895
2023_71984	71984	1_7_129398	66018561_1	66018561	63067.63	207143.16
2023_259889	259889	1_7_9343	66043574_1	66043574	217814.14	189436.42
2023_19760	19760	1_7_157563	66054593_1	66054593	78955.48	212768.24
2023_238539	238539	1_4_104	66058514_1	66058514	223140.85	216153.77
2023_252512	252512	1_7_27233	66058742_1	66058742	199176.61	207019.6
2023_226455	226455	1_4_1076	66129170_1	66129170	221837.08	211441.57
2023_39375	39375	1_4_269	66215410_1	66215410	246643.75	184325.06
2023_39161	39161	1_7_7780	66223186_1	66223186	250070.1	198398.08
2023_90117	90117	NA	66279982_1	66279982	194200.318385373	225423.597948876
2023_123489	123489	1_7_19803	66352086_1	66352086	179954.31	208307.98
2023_39288	39288	1_4_182	66359634_1	66359634	248100.47	189419.17
2023_255423	255423	1_4_1153	66404370_1	66404370	228897.01	209712.85
2023_123591	123591	1_7_23085	66462710_1	66462710	188851.25	210610.87
2023_5559	5559	NA	66480094_1	66480094	153385.048350596	226386.929440238
2023_39309	39309	1_4_203	66511186_1	66511186	247389.5	187604.54
2023_39412	39412	1_7_20151	66513394_1	66513394	246562.32	181710.93
2023_166828	166828	1_4_1452	66567726_1	66567726	202026.98	221305.28
2023_255402	255402	1_4_866	66579986_1	66579986	228718.2	211301.96
2023_39246	39246	1_4_140	66599250_1	66599250	247545.59	192692.25
2023_219270	219270	1_4_1361	66646209_1	66646209	86537.12	208513.32
2023_218395	218395	1_7_93594	66737970_1	66737970	232201.6	177610.56
2023_123451	123451	1_7_9438	66780886_1	66780886	177020.35	209374.44
2023_39053	39053	1_4_973	66816482_1	66816482	253291.04	204239.52
2023_218771	218771	NA	66817458_1	66817458	247836.332155583	161948.390641546
2023_39422	39422	1_7_20141	66824690_1	66824690	245970.87	180917.27
2023_166758	166758	1_4_1318	66839798_1	66839798	196889.23	217959.49
2023_39244	39244	1_4_138	66861394_1	66861394	247651.9	192859.72
2023_206712	206712	NA	66870390_1	66870390	208047.096957674	210709.442387597
2023_39183	39183	NA	66891858_1	66891858	250128.450243299	196579.50026806
2023_218783	218783	1_4_1024	66997682_1	66997682	248900.55	161803.57
2023_123606	123606	1_7_8015	67049462_1	67049462	190062.08	211354.57
2023_212366	212366	1_4_339	67057074_1	67057074	244433.82	161362.09
2023_260294	260294	1_4_380	67065874_1	67065874	233485.63	203367.25
2023_39322	39322	1_4_216	67069266_1	67069266	246722.02	186512.39
2023_224948	224948	1_4_1554	67090294_1	67090294	208869.43	206127.09
2023_39341	39341	NA	67100146_1	67100146	245545.468326271	185221.103065784
