scheme	sampling_unit_code	code_watersurfaces	type_target	grts_ranking	grts_ranking_draw	source_samplingunit
HQ3150	ANTMEC0277_3150	ANTMEC0277	3150	31202070	31202070	original sample frame
HQ3150	ANTMEC0278_3150	ANTMEC0278	3150	60562198	60562198	original sample frame
HQ3150	ANTMEC0279_3150	ANTMEC0279	3150	14424854	14424854	original sample frame
HQ3150	ANTMEC0280_3150	ANTMEC0280	3150	35396374	35396374	original sample frame
HQ3150	ANTMEC0281_3150	ANTMEC0281	3150	35396374	35396374	original sample frame
HQ3150	ANTMEC0282_3150	ANTMEC0282	3150	17510166	17510166	original sample frame
HQ3150	ANTMEC0283_3150	ANTMEC0283	3150	27007766	27007766	original sample frame
HQ3150	ANTMEC0284_3150	ANTMEC0284	3150	10230550	10230550	original sample frame
HQ3150	ANTMEC0285_3150	ANTMEC0285	3150	7609110	7609110	original sample frame
HQ3150	ANTMEC0286_3150	ANTMEC0286	3150	6822678	6822678	original sample frame
HQ3150	ANTMEC0287_3150	ANTMEC0287	3150	19296022	19296022	original sample frame
HQ3150	ANTMEC0288_3150	ANTMEC0288	3150	9121558	9121558	original sample frame
HQ3150	ANTMEE0161_3150	ANTMEE0161	3150	52350454	52350454	watersurfaces_hab_v4
HQ3150	ANTMOL0036_3150	ANTMOL0036	3150	35123318	35123318	original sample frame
HQ3150	ANTMOL0089_3150	ANTMOL0089	3150	1988334	1988334	original sample frame
HQ3150	ANTMOL0092_3150	ANTMOL0092	3150	231150	231150	watersurfaces_hab_v4
HQ3150	ANTMOL0138_3150	ANTMOL0138	3150	9112694	9112694	original sample frame
HQ3150	ANTMOL0139_3150	ANTMOL0139	3150	25947254	25947254	watersurfaces_hab_v4
HQ3150	ANTMOL0143_3150	ANTMOL0143	3150	25662582	25662582	original sample frame
HQ3150	ANTMOL0144_3150	ANTMOL0144	3150	66178166	66178166	watersurfaces_hab_v4
HQ3150	ANTMOL0148_3150	ANTMOL0148	3150	52743286	52743286	watersurfaces_hab_v4
HQ3150	ANTMOL0158_3150	ANTMOL0158	3150	13749366	13749366	watersurfaces_hab_v4
HQ3150	ANTMOL0164_3150	ANTMOL0164	3150	19205238	19205238	watersurfaces_hab_v4
HQ3150	ANTMOL0556_3150	ANTMOL0556	3150	49138806	49138806	watersurfaces_hab_v4
HQ3150	ANTMOL0576_3150	ANTMOL0576	3150	19243126	19243126	watersurfaces_hab_v4
HQ3150	ANTMOL0611_3150	ANTMOL0611	3150	22706678	22706678	original sample frame
HQ3150	ANTMOL0730_3150	ANTMOL0730	3150	57789558	57789558	watersurfaces_hab_v4
HQ3150	ANTMOL0734_3150	ANTMOL0734	3150	58313846	58313846	watersurfaces_hab_v4
HQ3150	ANTNIE0071_3150	ANTNIE0071	3150	9372905	9372905	watersurfaces_hab_v4
HQ3150	ANTNIJ0045_3150	ANTNIJ0045	3150	59464854	59464854	watersurfaces_hab_v4
HQ3150	ANTOTH0001_3150	ANTOTH0001	3150	25178414	25178414	original sample frame
HQ3150	ANTOTH0009_3150	ANTOTH0009	3150	5255470	5255470	original sample frame
HQ3150	ANTOTH0013_3150	ANTOTH0013	3150	51392814	51392814	original sample frame
HQ3150	ANTOTH0014_3150	ANTOTH0014	3150	38809902	38809902	original sample frame
HQ3150	ANTOTH0029_3150	ANTOTH0029	3150	36090158	36090158	original sample frame
HQ3150	ANTOTH0039_3150	ANTOTH0039	3150	62927150	62927150	original sample frame
HQ3150	ANTOTH0078_3150	ANTOTH0078	3150	51079726	51079726	watersurfaces_hab_v4
HQ3150	ANTOTH0110_3150	ANTOTH0110	3150	37693998	37693998	watersurfaces_hab_v4
HQ3150	ANTOTH0207_3150	ANTOTH0207	3150	17580590	17580590	watersurfaces_hab_v4
HQ3150	ANTOTH0292_3150	ANTOTH0292	3150	42484270	42484270	watersurfaces_hab_v4
HQ3150	ANTOTH0316_3150	ANTOTH0316	3150	46023214	46023214	watersurfaces_hab_v4
HQ3150	ANTPUU0051_3150	ANTPUU0051	3150	58228969	58228969	original sample frame
HQ3150	ANTRAN0360_3150	ANTRAN0360	3150	47900566	47900566	original sample frame
HQ3150	ANTRAV0135_3150	ANTRAV0135	3150	16527662	16527662	original sample frame
HQ3150	ANTRAV0381_3150	ANTRAV0381	3150	35664174	35664174	original sample frame
HQ3150	ANTRIJ0015_3150	ANTRIJ0015	3150	10560670	10560670	original sample frame
HQ3150	ANTRIJ0021_3150	ANTRIJ0021	3150	44115102	44115102	original sample frame
HQ3150	ANTRIJ0025_3150	ANTRIJ0025	3150	52503710	52503710	original sample frame
HQ3150	ANTRIJ0028_3150	ANTRIJ0028	3150	27337886	27337886	original sample frame
HQ3150	ANTRIJ0030_3150	ANTRIJ0030	3150	39449758	22672542	assessments monitoring cycle 1
HQ3150	ANTRIJ0039_3150	ANTRIJ0039	3150	10560670	10560670	original sample frame
HQ3150	ANTRIJ0042_3150	ANTRIJ0042	3150	10560670	10560670	original sample frame
HQ3150	ANTRIJ0049_3150	ANTRIJ0049	3150	48309406	48309406	original sample frame
HQ3150	ANTRIJ0051_3150	ANTRIJ0051	3150	39920798	39920798	original sample frame
HQ3150	ANTRIJ0054_3150	ANTRIJ0054	3150	62989470	62989470	original sample frame
HQ3150	ANTRIJ0055_3150	ANTRIJ0055	3150	51586206	51586206	original sample frame
HQ3150	ANTRIJ0059_3150	ANTRIJ0059	3150	44115102	44115102	original sample frame
HQ3150	ANTRIJ0074_3150	ANTRIJ0074	3150	14754974	14754974	original sample frame
HQ3150	ANTRIJ0080_3150	ANTRIJ0080	3150	65086622	65086622	original sample frame
HQ3150	ANTRIJ0081_3150	ANTRIJ0081	3150	62989470	62989470	original sample frame
HQ3150	ANTRIJ0107_3150	ANTRIJ0107	3150	17536670	17536670	original sample frame
HQ3150	ANTTUR0081_3150	ANTTUR0081	3150	54239534	54239534	watersurfaces_hab_v4
HQ3150	ANTTUR0122_3150	ANTTUR0122	3150	66277366	66277366	original sample frame
HQ3150	ANTTUR0125_3150	ANTTUR0125	3150	55463926	55463926	watersurfaces_hab_v4
HQ3150	ANTTUR0142_3150	ANTTUR0142	3150	2248694	2248694	original sample frame
HQ3150	ANTTUR0224_3150	ANTTUR0224	3150	31775790	31775790	original sample frame
HQ3150	ANTTUR0245_3150	ANTTUR0245	3150	28464174	28464174	original sample frame
HQ3150	ANTTUR0342_3150	ANTTUR0342	3150	61755382	61755382	watersurfaces_hab_v4
HQ3150	ANTTUR0343_3150	ANTTUR0343	3150	5394422	5394422	watersurfaces_hab_v4
HQ3150	ANTTUR0345_3150	ANTTUR0345	3150	61852662	61852662	watersurfaces_hab_v4
HQ3150	ANTTUR0627_3150	ANTTUR0627	3150	34492406	34492406	watersurfaces_hab_v4
HQ3150	ANTVOR0148_3150	ANTVOR0148	3150	39527638	39527638	watersurfaces_hab_v4
HQ3150	ANTWES0416_3150	ANTWES0416	3150	49000246	49000246	original sample frame
HQ3150	ANTWUU0153_3150	ANTWUU0153	3150	59364830	59364830	assessments monitoring cycle 1
HQ3150	ANTWUU0194_3150	ANTWUU0194	3150	32637406	32637406	original sample frame
HQ3150	ANTZAN0051_3150	ANTZAN0051	3150	57639126	57639126	watersurfaces_hab_v4
HQ3150	ANTZAN0122_3150	ANTZAN0122	3150	55121110	55121110	original sample frame
HQ3150	ANTZAN0128_3150	ANTZAN0128	3150	29693142	29693142	original sample frame
HQ3150	ANTZAN0152_3150	ANTZAN0152	3150	4904662	4904662	original sample frame
HQ3150	ANTZAN0171_3150	ANTZAN0171	3150	58332374	58332374	original sample frame
HQ3150	ANTZAN0175_3150	ANTZAN0175	3150	28382422	28382422	original sample frame
HQ3150	ANTZAN0176_3150	ANTZAN0176	3150	23999702	23999702	assessments monitoring cycle 1
HQ3150	LIMBIL0055_3150	LIMBIL0055	3150	50026290	50026290	original sample frame
HQ3150	LIMBIL0067_3150	LIMBIL0067	3150	36656946	36656946	original sample frame
HQ3150	LIMBIL0092_3150	LIMBIL0092	3150	34297650	34297650	original sample frame
HQ3150	LIMBIL0114_3150	LIMBIL0114	3150	30103346	30103346	original sample frame
HQ3150	LIMBIL0154_3150	LIMBIL0154	3150	25319218	25319218	original sample frame
HQ3150	LIMBOC0235_3150	LIMBOC0235	3150	42807442	42807442	watersurfaces_hab_v4
HQ3150	LIMBRE0071_3150	LIMBRE0071	3150	50344082	50344082	original sample frame
HQ3150	LIMBRE0073_3150	LIMBRE0073	3150	602258	602258	watersurfaces_hab_v4
HQ3150	LIMBRE0105_3150	LIMBRE0105	3150	29257874	29257874	watersurfaces_hab_v4
HQ3150	LIMBRE0113_3150	LIMBRE0113	3150	38809746	38809746	original sample frame
HQ3150	LIMBRE0284_3150	LIMBRE0284	3150	46477458	46477458	watersurfaces_hab_v4
HQ3150	LIMBRE0286_3150	LIMBRE0286	3150	58011794	58011794	original sample frame
HQ3150	LIMBRE0288_3150	LIMBRE0288	3150	18772114	18772114	watersurfaces_hab_v4
HQ3150	LIMDPB0038_3150	LIMDPB0038	3150	22894898	22894898	watersurfaces_hab_v4
HQ3150	LIMDPB0057_3150	LIMDPB0057	3150	23681330	23681330	original sample frame
HQ3150	LIMDPB0098_3150	LIMDPB0098	3150	39672114	39672114	watersurfaces_hab_v4
HQ3150	LIMDPB0311_3150	LIMDPB0311	3150	8984882	8984882	assessments monitoring cycle 1
HQ3150	LIMDPB0315_3150	LIMDPB0315	3150	1382706	1382706	assessments monitoring cycle 1
HQ3150	LIMDST0074_3150	LIMDST0074	3150	43597906	43597906	watersurfaces_hab_v4
HQ3150	LIMDST0178_3150	LIMDST0178	3150	50866514	50866514	original sample frame
HQ3150	LIMGNK0025_3150	LIMGNK0025	3150	1534258	1534258	assessments monitoring cycle 1
HQ3150	LIMGNK0029_3150	LIMGNK0029	3150	13265202	13265202	watersurfaces_hab_v4
HQ3150	LIMGNK0033_3150	LIMGNK0033	3150	10119474	10119474	watersurfaces_hab_v4
HQ3150	LIMGNK0035_3150	LIMGNK0035	3150	33958194	33958194	original sample frame
HQ3150	LIMGNK0062_3150	LIMGNK0062	3150	1239346	1239346	assessments monitoring cycle 1
HQ3150	LIMGNK0064_3150	LIMGNK0064	3150	377138	377138	assessments monitoring cycle 1
HQ3150	LIMGNK0079_3150	LIMGNK0079	3150	66316594	66316594	original sample frame
HQ3150	LIMGNK0087_3150	LIMGNK0087	3150	54507826	54507826	watersurfaces_hab_v4
HQ3150	LIMGNK0099_3150	LIMGNK0099	3150	22014258	22014258	watersurfaces_hab_v4
HQ3150	LIMGNK0124_3150	LIMGNK0124	3150	10479922	10479922	original sample frame
HQ3150	LIMGNK0181_3150	LIMGNK0181	3150	8005938	8005938	watersurfaces_hab_v4
HQ3150	LIMHAS0103_3150	LIMHAS0103	3150	4302566	4302566	assessments monitoring cycle 1
HQ3150	LIMHAS0281_3150	LIMHAS0281	3150	53307110	53307110	assessments monitoring cycle 1
HQ3150	LIMHAS0460_3150	LIMHAS0460	3150	58277606	58277606	watersurfaces_hab_v4
HQ3150	LIMHAS0621_3150	LIMHAS0621	3150	28753638	28753638	watersurfaces_hab_v4
HQ3150	LIMHAS0622_3150	LIMHAS0622	3150	704230	704230	watersurfaces_hab_v4
HQ3150	LIMHAS0629_3150	LIMHAS0629	3150	60269286	60269286	assessments monitoring cycle 1
HQ3150	LIMHAS0909_3150	LIMHAS0909	3150	16600758	16600758	watersurfaces_hab_v4
HQ3150	LIMHDS0068_3150	LIMHDS0068	3150	27300838	27300838	original sample frame
HQ3150	LIMHEC0025_3150	LIMHEC0025	3150	13432594	13432594	watersurfaces_hab_v4
HQ3150	LIMHEC0039_3150	LIMHEC0039	3150	63764242	63764242	watersurfaces_hab_v4
HQ3150	LIMHEC0128_3150	LIMHEC0128	3150	36242038	36242038	assessments monitoring cycle 1
HQ3150	LIMHEC0132_3150	LIMHEC0132	3150	41484918	41484918	watersurfaces_hab_v4
HQ3150	LIMHEC0145_3150	LIMHEC0145	3150	29196918	29196918	watersurfaces_hab_v4
HQ3150	LIMHEC0201_3150	LIMHEC0201	3150	61448978	27894546	original sample frame
HQ3150	LIMHEC0578_3150	LIMHEC0578	3150	7518418	7518418	assessments monitoring cycle 1
HQ3150	LIMHHE0030_3150	LIMHHE0030	3150	39944118	39944118	watersurfaces_hab_v4
HQ3150	LIMHHE0285_3150	LIMHHE0285	3150	24763090	24763090	original sample frame
HQ3150	LIMHLN0068_3150	LIMHLN0068	3150	66886710	66886710	original sample frame
HQ3150	LIMHLN0071_3150	LIMHLN0071	3150	44801078	44801078	original sample frame
HQ3150	LIMHLN0090_3150	LIMHLN0090	3150	55532598	55532598	watersurfaces_hab_v4
HQ3150	LIMHLN0093_3150	LIMHLN0093	3150	57711670	57711670	original sample frame
HQ3150	LIMHLN0122_3150	LIMHLN0122	3150	54959158	54959158	original sample frame
HQ3150	LIMHLN0136_3150	LIMHLN0136	3150	58498102	58498102	original sample frame
HQ3150	LIMHLN0137_3150	LIMHLN0137	3150	45128758	45128758	original sample frame
HQ3150	LIMHLN0161_3150	LIMHLN0161	3150	9854118	9854118	watersurfaces_hab_v4
HQ3150	LIMHLN0162_3150	LIMHLN0162	3150	60185766	60185766	watersurfaces_hab_v4
HQ3150	LIMHLN0163_3150	LIMHLN0163	3150	67001510	67001510	watersurfaces_hab_v4
HQ3150	LIMHMA0021_3150	LIMHMA0021	3150	53264914	53264914	watersurfaces_hab_v4
HQ3150	LIMHMA0052_3150	LIMHMA0052	3150	57721362	57721362	watersurfaces_hab_v4
HQ3150	LIMHMA0272_3150	LIMHMA0272	3150	32293394	32293394	watersurfaces_hab_v4
HQ3150	LIMHSL0036_3150	LIMHSL0036	3150	64628786	64628786	original sample frame
HQ3150	LIMHVL0092_3150	LIMHVL0092	3150	9446070	31466166	assessments monitoring cycle 1
HQ3150	LIMHVL0465_3150	LIMHVL0465	3150	46370486	46370486	original sample frame
HQ3150	LIMKIN0001_3150	LIMKIN0001	3150	66334866	66334866	original sample frame
HQ3150	LIMKIN0010_3150	LIMKIN0010	3150	64106642	64106642	original sample frame
HQ3150	LIMKIN0012_3150	LIMKIN0012	3150	5722258	5722258	watersurfaces_hab_v4
HQ3150	LIMKIN0015_3150	LIMKIN0015	3150	34111890	34111890	original sample frame
HQ3150	LIMKIN0018_3150	LIMKIN0018	3150	47861906	47861906	original sample frame
HQ3150	LIMKIN0023_3150	LIMKIN0023	3150	12013714	12013714	original sample frame
HQ3150	LIMKIN0026_3150	LIMKIN0026	3150	8278162	8278162	original sample frame
HQ3150	LIMKIN0044_3150	LIMKIN0044	3150	39977362	39977362	watersurfaces_hab_v4
HQ3150	LIMKIN0054_3150	LIMKIN0054	3150	6546914	6546914	watersurfaces_hab_v4
HQ3150	LIMKIN0058_3150	LIMKIN0058	3150	36927890	36927890	watersurfaces_hab_v4
HQ3150	LIMKIN0100_3150	LIMKIN0100	3150	48443794	48443794	watersurfaces_hab_v4
HQ3150	LIMKIN0118_3150	LIMKIN0118	3150	28979602	28979602	watersurfaces_hab_v4
HQ3150	LIMKIN0121_3150	LIMKIN0121	3150	44171666	44171666	watersurfaces_hab_v4
HQ3150	LIMKIN0216_3150	LIMKIN0216	3150	19542418	19542418	watersurfaces_hab_v4
HQ3150	LIMKIN0224_3150	LIMKIN0224	3150	20728290	24107490	original sample frame
HQ3150	LIMKIN0227_3150	LIMKIN0227	3150	49164690	49164690	watersurfaces_hab_v4
HQ3150	LIMKIN0231_3150	LIMKIN0231	3150	842210	842210	original sample frame
HQ3150	LIMKIN0235_3150	LIMKIN0235	3150	48686562	48686562	watersurfaces_hab_v4
HQ3150	LIMKIN0238_3150	LIMKIN0238	3150	59172322	59172322	watersurfaces_hab_v4
HQ3150	LIMKIN0239_3150	LIMKIN0239	3150	65182178	65182178	watersurfaces_hab_v4
HQ3150	LIMLNK0018_3150	LIMLNK0018	3150	50222322	50222322	original sample frame
HQ3150	LIMLNK0101_3150	LIMLNK0101	3150	42203634	42203634	watersurfaces_hab_v4
HQ3150	LIMLOM0067_3150	LIMLOM0067	3150	18680182	18680182	watersurfaces_hab_v4
HQ3150	LIMLUM0210_3150	LIMLUM0210	3150	3764918	3764918	watersurfaces_hab_v4
HQ3150	LIMLUM0222_3150	LIMLUM0222	3150	59871206	59871206	original sample frame
HQ3150	LIMLUM0233_3150	LIMLUM0233	3150	49902262	49902262	watersurfaces_hab_v4
HQ3150	LIMLUM0277_3150	LIMLUM0277	3150	12521446	12521446	original sample frame
HQ3150	LIMLUM0301_3150	LIMLUM0301	3150	65963446	65963446	original sample frame
HQ3150	LIMLUM0401_3150	LIMLUM0401	3150	51728822	51728822	original sample frame
HQ3150	LIMMGR0027_3150	LIMMGR0027	3150	65514450	65514450	watersurfaces_hab_v4
HQ3150	LIMMGR0271_3150	LIMMGR0271	3150	52931538	52931538	watersurfaces_hab_v4
HQ3150	LIMMSK0031_3150	LIMMSK0031	3150	2623314	2623314	watersurfaces_hab_v4
HQ3150	LIMMSK0057_3150	LIMMSK0057	3150	15206226	15206226	watersurfaces_hab_v4
HQ3150	LIMMSK0116_3150	LIMMSK0116	3150	48760658	48760658	watersurfaces_hab_v4
HQ3150	LIMMSK0143_3150	LIMMSK0143	3150	53425298	53425298	watersurfaces_hab_v4
HQ3150	LIMMSK0151_3150	LIMMSK0151	3150	59607442	59607442	assessments monitoring cycle 1
HQ3150	LIMMSK0158_3150	LIMMSK0158	3150	65112466	65112466	watersurfaces_hab_v4
HQ3150	LIMMSK0183_3150	LIMMSK0183	3150	34785682	34785682	watersurfaces_hab_v4
HQ3150	LIMMSK0347_3150	LIMMSK0347	3150	65537874	65537874	watersurfaces_hab_v4
HQ3150	LIMMSK0356_3150	LIMMSK0356	3150	60503186	60503186	watersurfaces_hab_v4
HQ3150	LIMMSK0359_3150	LIMMSK0359	3150	9316434	9316434	original sample frame
HQ3150	LIMMSK0360_3150	LIMMSK0360	3150	12462162	12462162	original sample frame
HQ3150	LIMMSK0456_3150	LIMMSK0456	3150	7856546	7856546	original sample frame
HQ3150	LIMMSM0084_3150	LIMMSM0084	3150	5301586	5301586	watersurfaces_hab_v4
HQ3150	LIMMSM0105_3150	LIMMSM0105	3150	55633234	55633234	watersurfaces_hab_v4
HQ3150	LIMOPG0060_3150	LIMOPG0060	3150	18659922	18659922	watersurfaces_hab_v4
HQ3150	LIMOPG0082_3150	LIMOPG0082	3150	64825938	64825938	watersurfaces_hab_v4
HQ3150	LIMOPG0096_3150	LIMOPG0096	3150	2669138	2669138	watersurfaces_hab_v4
HQ3150	LIMOVP0220_3150	LIMOVP0220	3150	19210514	19210514	watersurfaces_hab_v4
HQ3150	LIMOVP0232_3150	LIMOVP0232	3150	17652498	17652498	watersurfaces_hab_v4
HQ3150	LIMPEE0584_3150	LIMPEE0584	3150	49137426	49137426	watersurfaces_hab_v4
HQ3150	LIMPEE0593_3150	LIMPEE0593	3150	41182226	41182226	original sample frame
HQ3150	LIMSTT0069_3150	LIMSTT0069	3150	34121190	34121190	original sample frame
HQ3150	LIMZNH0004_3150	LIMZNH0004	3150	32153270	32153270	watersurfaces_hab_v4
HQ3150	LIMZNH0019_3150	LIMZNH0019	3150	35282614	35282614	watersurfaces_hab_v4
HQ3150	LIMZNH0029_3150	LIMZNH0029	3150	60923574	60923574	watersurfaces_hab_v4
HQ3150	LIMZNH0044_3150	LIMZNH0044	3150	51011254	51011254	watersurfaces_hab_v4
HQ3150	LIMZNH0091_3150	LIMZNH0091	3150	39751398	39751398	watersurfaces_hab_v4
HQ3150	LIMZNH0101_3150	LIMZNH0101	3150	25845430	25845430	watersurfaces_hab_v4
HQ3150	LIMZNH0106_3150	LIMZNH0106	3150	42950326	42950326	watersurfaces_hab_v4
HQ3150	LIMZNH0140_3150	LIMZNH0140	3150	2793142	2793142	watersurfaces_hab_v4
HQ3150	LIMZNH0144_3150	LIMZNH0144	3150	40672950	40672950	watersurfaces_hab_v4
HQ3150	LIMZNH0152_3150	LIMZNH0152	3150	13999798	13999798	watersurfaces_hab_v4
HQ3150	LIMZNH0163_3150	LIMZNH0163	3150	28876470	28876470	watersurfaces_hab_v4
HQ3150	LIMZNH0174_3150	LIMZNH0174	3150	50634422	50634422	watersurfaces_hab_v4
HQ3150	LIMZNH0187_3150	LIMZNH0187	3150	8036022	8036022	original sample frame
HQ3150	LIMZNH0188_3150	LIMZNH0188	3150	37658294	37658294	watersurfaces_hab_v4
HQ3150	LIMZNH0195_3150	LIMZNH0195	3150	4852434	4852434	watersurfaces_hab_v4
HQ3150	LIMZNH0226_3150	LIMZNH0226	3150	62693046	62693046	watersurfaces_hab_v4
HQ3150	LIMZNH0234_3150	LIMZNH0234	3150	37396150	37396150	watersurfaces_hab_v4
HQ3150	LIMZNH0240_3150	LIMZNH0240	3150	10591926	10591926	watersurfaces_hab_v4
HQ3150	LIMZNH0252_3150	LIMZNH0252	3150	22351590	22351590	watersurfaces_hab_v4
HQ3150	LIMZNH0256_3150	LIMZNH0256	3150	29400758	29400758	original sample frame
HQ3150	LIMZNH0273_3150	LIMZNH0273	3150	26582710	26582710	watersurfaces_hab_v4
HQ3150	LIMZNH0292_3150	LIMZNH0292	3150	62824118	62824118	watersurfaces_hab_v4
HQ3150	LIMZNH0349_3150	LIMZNH0349	3150	8760018	8760018	watersurfaces_hab_v4
HQ3150	LIMZNH0479_3150	LIMZNH0479	3150	43359926	43359926	watersurfaces_hab_v4
HQ3150	LIMZNH0507_3150	LIMZNH0507	3150	43035346	43035346	original sample frame
HQ3150	LIMZNH0516_3150	LIMZNH0516	3150	10211046	10211046	original sample frame
HQ3150	LIMZNH0539_3150	LIMZNH0539	3150	37899958	37899958	assessments monitoring cycle 1
HQ3150	LIMZNH0548_3150	LIMZNH0548	3150	39100086	39100086	watersurfaces_hab_v4
HQ3150	LIMZNH0554_3150	LIMZNH0554	3150	27348662	27348662	watersurfaces_hab_v4
HQ3150	LIMZNH0576_3150	LIMZNH0576	3150	34410214	34410214	watersurfaces_hab_v4
HQ3150	OVLBLE0077_3150	OVLBLE0077	3150	11880105	11880105	watersurfaces_hab_v4
HQ3150	OVLBLE0139_3150	OVLBLE0139	3150	64173961	64173961	assessments monitoring cycle 1
HQ3150	OVLBLE0182_3150	OVLBLE0182	3150	65111721	65111721	watersurfaces_hab_v4
HQ3150	OVLBLE0193_3150	OVLBLE0193	3150	5858985	5858985	watersurfaces_hab_v4
HQ3150	OVLBLE0195_3150	OVLBLE0195	3150	2762409	2762409	watersurfaces_hab_v4
HQ3150	OVLBLE0239_3150	OVLBLE0239	3150	29431465	29431465	watersurfaces_hab_v4
HQ3150	OVLBLE0248_3150	OVLBLE0248	3150	30865065	30865065	assessments monitoring cycle 1
HQ3150	OVLDEI0194_3150	OVLDEI0194	3150	63424201	63956342	original sample frame
HQ3150	OVLDND0330_3150	OVLDND0330	3150	66285225	66285225	original sample frame
HQ3150	OVLDND0331_3150	OVLDND0331	3150	27487913	27487913	original sample frame
HQ3150	OVLDNL0063_3150	OVLDNL0063	3150	49163257	49163257	watersurfaces_hab_v4
HQ3150	OVLDNL0064_3150	OVLDNL0064	3150	65345529	65345529	original sample frame
HQ3150	OVLDSB0154_3150	OVLDSB0154	3150	56884617	56884617	original sample frame
HQ3150	OVLDSB0184_3150	OVLDSB0184	3150	14835849	14835849	original sample frame
HQ3150	OVLGER0219_3150	OVLGER0219	3150	33415385	33415385	watersurfaces_hab_v4
HQ3150	OVLGNT0436_3150	OVLGNT0436	3150	31774153	31774153	original sample frame
HQ3150	OVLGNT0748_3150	OVLGNT0748	3150	56013449	56013449	original sample frame
HQ3150	OVLHME0388_3150	OVLHME0388	3150	11711913	11711913	original sample frame
HQ3150	OVLKRU0197_3150	OVLKRU0197	3150	57662761	57662761	watersurfaces_hab_v4
HQ3150	OVLKRU0222_3150	OVLKRU0222	3150	12764393	12764393	watersurfaces_hab_v4
HQ3150	OVLKRU0240_3150	OVLKRU0240	3150	945449	945449	original sample frame
HQ3150	OVLLOK0050_3150	OVLLOK0050	3150	42135657	42135657	original sample frame
HQ3150	OVLLOK0058_3150	OVLLOK0058	3150	10350697	10350697	original sample frame
HQ3150	OVLLOK0063_3150	OVLLOK0063	3150	30601321	30601321	assessments monitoring cycle 1
HQ3150	OVLLOK0182_3150	OVLLOK0182	3150	23609257	23609257	original sample frame
HQ3150	OVLLOK0278_3150	OVLLOK0278	3150	15106985	15106985	original sample frame
HQ3150	OVLLOK0298_3150	OVLLOK0298	3150	48661417	48661417	original sample frame
HQ3150	OVLLOK0348_3150	OVLLOK0348	3150	17481641	17481641	original sample frame
HQ3150	OVLLOK0354_3150	OVLLOK0354	3150	20840361	20840361	original sample frame
HQ3150	OVLMOE0016_3150	OVLMOE0016	3150	255241	255241	original sample frame
HQ3150	OVLNIN0135_3150	OVLNIN0135	3150	24844281	24844281	original sample frame
HQ3150	OVLSGW0033_3150	OVLSGW0033	3150	36960873	36960873	original sample frame
HQ3150	OVLSGW0040_3150	OVLSGW0040	3150	36289129	36289129	original sample frame
HQ3150	OVLSIN0011_3150	OVLSIN0011	3150	12196969	12196969	assessments monitoring cycle 1
HQ3150	OVLWET0074_3150	OVLWET0074	3150	11003785	11003785	watersurfaces_hab_v4
HQ3150	VBRARS0043_3150	VBRARS0043	3150	21880966	21880966	watersurfaces_hab_v4
HQ3150	VBRARS0052_3150	VBRARS0052	3150	52289670	52289670	original sample frame
HQ3150	VBRARS0064_3150	VBRARS0064	3150	14655622	14655622	original sample frame
HQ3150	VBRARS0136_3150	VBRARS0136	3150	65511558	65511558	watersurfaces_hab_v4
HQ3150	VBRARS0194_3150	VBRARS0194	3150	6982966	6982966	watersurfaces_hab_v4
HQ3150	VBRARS0360_3150	VBRARS0360	3150	44540038	44540038	watersurfaces_hab_v4
HQ3150	VBRARS0361_3150	VBRARS0361	3150	8859782	8859782	watersurfaces_hab_v4
HQ3150	VBRARS0364_3150	VBRARS0364	3150	15179910	15179910	watersurfaces_hab_v4
HQ3150	VBRARS0365_3150	VBRARS0365	3150	55435398	55435398	watersurfaces_hab_v4
HQ3150	VBRARS0370_3150	VBRARS0370	3150	40808582	40808582	assessments monitoring cycle 1
HQ3150	VBRARS0380_3150	VBRARS0380	3150	16420150	16420150	watersurfaces_hab_v4
HQ3150	VBRARS0551_3150	VBRARS0551	3150	21880966	21880966	watersurfaces_hab_v4
HQ3150	VBRARS0552_3150	VBRARS0552	3150	10985606	10985606	watersurfaces_hab_v4
HQ3150	VBRARS0554_3150	VBRARS0554	3150	47685766	47685766	watersurfaces_hab_v4
HQ3150	VBRBOU0097_3150	VBRBOU0097	3150	60844422	60844422	original sample frame
HQ3150	VBRDIE0030_3150	VBRDIE0030	3150	10648630	10648630	watersurfaces_hab_v4
HQ3150	VBRDIE0145_3150	VBRDIE0145	3150	24271926	24271926	watersurfaces_hab_v4
HQ3150	VBRDIE0166_3150	VBRDIE0166	3150	16317878	16317878	watersurfaces_hab_v4
HQ3150	VBRDIE0181_3150	VBRDIE0181	3150	51509302	51509302	original sample frame
HQ3150	VBRDIE0205_3150	VBRDIE0205	3150	8190006	8190006	watersurfaces_hab_v4
HQ3150	VBRDIE0220_3150	VBRDIE0220	3150	29101494	29101494	assessments monitoring cycle 1
HQ3150	VBRDIE0236_3150	VBRDIE0236	3150	30537782	30537782	original sample frame
HQ3150	VBRDIE0252_3150	VBRDIE0252	3150	32307254	32307254	watersurfaces_hab_v4
HQ3150	VBRDIE0275_3150	VBRDIE0275	3150	38926390	38926390	watersurfaces_hab_v4
HQ3150	VBRDIE0330_3150	VBRDIE0330	3150	17954870	17954870	original sample frame
HQ3150	VBRDIE0373_3150	VBRDIE0373	3150	50134070	50134070	watersurfaces_hab_v4
HQ3150	VBRDIE0374_3150	VBRDIE0374	3150	50134070	50134070	watersurfaces_hab_v4
