scheme	sampling_unit_code	point_code	date	is_valid	is_valid_type	is_valid_refpoint
HQ2310	134098_2310	134098_1	2014-09-09	TRUE	TRUE	TRUE
HQ2310	136402_2310	136402_1	2014-09-16	FALSE	FALSE	TRUE
HQ2310	13686_2310	13686_1	2015-09-10	FALSE	FALSE	TRUE
HQ2310	144094_2310	144094_1	2014-09-03	TRUE	TRUE	TRUE
HQ2310	15070_2310	15070_1	2015-06-26	FALSE	FALSE	TRUE
HQ2310	150902_2310	150902_1	2016-10-04	FALSE	FALSE	NA
HQ2310	151250_2310	151250_1	2014-09-08	TRUE	TRUE	TRUE
HQ2310	152786_2310	152786_1	2014-09-19	TRUE	TRUE	TRUE
HQ2310	156382_2310	156382_1	2017-09-05	TRUE	TRUE	TRUE
HQ2310	158002_2310	158002_1	2017-06-30	TRUE	TRUE	TRUE
HQ2310	160694_2310	160694_1	2018-08-14	FALSE	FALSE	TRUE
HQ2310	163538_2310	163538_1	2018-07-30	TRUE	TRUE	TRUE
HQ2310	166102_2310	166102_1	2018-09-03	TRUE	TRUE	TRUE
HQ2310	167286_2310	167286_1	2016-09-30	FALSE	FALSE	NA
HQ2310	169170_2310	169170_1	2018-08-02	FALSE	FALSE	TRUE
HQ2310	174546_2310	174546_1	2018-08-03	TRUE	TRUE	TRUE
HQ2310	176862_2310	176862_1	2017-09-05	FALSE	FALSE	TRUE
HQ2310	177078_2310	177078_1	2014-09-10	FALSE	FALSE	TRUE
HQ2310	179922_2310	179922_1	2018-08-01	TRUE	TRUE	TRUE
HQ2310	191442_2310	191442_1	2018-08-06	TRUE	TRUE	TRUE
HQ2310	191698_2310	191698_1	2017-07-28	FALSE	FALSE	TRUE
HQ2310	196306_2310	196306_1	2018-08-03	TRUE	TRUE	TRUE
HQ2310	199122_2310	199122_1	2018-08-07	TRUE	TRUE	TRUE
HQ2310	20178_2310	20178_1	2014-09-08	TRUE	TRUE	TRUE
HQ2310	206546_2310	206546_1	2018-08-09	TRUE	TRUE	TRUE
HQ2310	207314_2310	207314_1	2018-08-03	TRUE	TRUE	TRUE
HQ2310	216786_2310	216786_1	2018-07-30	TRUE	TRUE	TRUE
HQ2310	216798_2310	216798_1	2017-09-06	FALSE	FALSE	TRUE
HQ2310	218322_2310	218322_1	2014-09-19	FALSE	FALSE	TRUE
HQ2310	219446_2310	219446_1	2018-09-14	FALSE	FALSE	TRUE
HQ2310	226230_2310	226230_1	2014-09-08	FALSE	FALSE	TRUE
HQ2310	230110_2310	230110_1	2018-08-14	FALSE	FALSE	TRUE
HQ2310	236754_2310	236754_1	2018-07-31	TRUE	TRUE	TRUE
HQ2310	23762_2310	23762_1	2014-09-11	TRUE	TRUE	TRUE
HQ2310	241630_2310	241630_1	2018-08-20	FALSE	FALSE	TRUE
HQ2310	242398_2310	242398_1	2017-08-21	TRUE	TRUE	TRUE
HQ2310	245458_2310	245458_1	2018-08-01	TRUE	TRUE	TRUE
HQ2310	256978_2310	256978_1	2018-08-06	TRUE	TRUE	TRUE
HQ2310	258782_2310	258782_1	2018-08-13	TRUE	TRUE	TRUE
HQ2310	265170_2310	265170_1	2018-08-06	FALSE	FALSE	TRUE
HQ2310	266294_2310	266294_1	2018-09-12	TRUE	TRUE	TRUE
HQ2310	267190_2310	267190_1	2014-09-08	FALSE	FALSE	TRUE
HQ2310	267474_2310	267474_1	2018-08-01	FALSE	FALSE	TRUE
HQ2310	27090_2310	27090_1	2015-06-01	TRUE	TRUE	TRUE
HQ2310	275382_2310	275382_1	2018-08-09	TRUE	TRUE	TRUE
HQ2310	275830_2310	275830_1	2017-07-13	FALSE	FALSE	NA
HQ2310	27602_2310	27602_1	2014-09-09	FALSE	FALSE	TRUE
HQ2310	277214_2310	277214_1	2018-08-20	FALSE	FALSE	TRUE
HQ2310	279478_2310	279478_1	2014-09-03	FALSE	FALSE	TRUE
HQ2310	281554_2310	281554_1	2018-08-02	TRUE	TRUE	TRUE
HQ2310	282678_2310	282678_1	2018-09-12	TRUE	TRUE	TRUE
HQ2310	28370_2310	28370_1	2014-08-28	TRUE	TRUE	TRUE
HQ2310	285906_2310	285906_1	2018-07-31	TRUE	TRUE	TRUE
HQ2310	289234_2310	289234_1	2018-08-03	TRUE	TRUE	TRUE
HQ2310	289746_2310	289746_1	2018-08-06	TRUE	TRUE	TRUE
HQ2310	290870_2310	290870_1	2018-09-14	TRUE	TRUE	TRUE
HQ2310	29406_2310	29406_1	2014-08-21	TRUE	TRUE	TRUE
HQ2310	294610_2310	294610_1	2018-07-30	TRUE	TRUE	TRUE
HQ2310	29622_2310	29622_1	2014-09-08	TRUE	TRUE	TRUE
HQ2310	296658_2310	296658_1	2018-08-08	TRUE	TRUE	TRUE
HQ2310	297234_2310	297234_1	2017-07-06	FALSE	FALSE	TRUE
HQ2310	297234_2310	297234_2	2017-07-06	TRUE	TRUE	TRUE
HQ2310	300242_2310	300242_1	2018-08-03	TRUE	TRUE	TRUE
HQ2310	302290_2310	302290_1	2018-07-31	TRUE	TRUE	TRUE
HQ2310	304338_2310	304338_1	2014-09-22	TRUE	TRUE	TRUE
HQ2310	306130_2310	306130_1	2014-09-10	TRUE	TRUE	TRUE
HQ2310	310994_2310	310994_1	2018-08-01	TRUE	TRUE	TRUE
HQ2310	315318_2310	315318_1	2018-09-11	TRUE	TRUE	TRUE
HQ2310	316626_2310	316626_1	2018-08-08	FALSE	FALSE	TRUE
HQ2310	322002_2310	322002_1	2018-08-02	FALSE	FALSE	TRUE
HQ2310	324318_2310	324318_1	2017-08-18	FALSE	FALSE	TRUE
HQ2310	32466_2310	32466_1	2014-09-11	TRUE	TRUE	TRUE
HQ2310	330706_2310	330706_1	2018-08-02	TRUE	TRUE	TRUE
HQ2310	331702_2310	331702_1	2014-09-16	TRUE	TRUE	TRUE
HQ2310	332726_2310	332726_1	2014-09-05	FALSE	FALSE	TRUE
HQ2310	333010_2310	333010_1	2018-08-01	FALSE	FALSE	TRUE
HQ2310	338386_2310	338386_1	2018-08-03	TRUE	TRUE	TRUE
HQ2310	338898_2310	338898_1	2018-08-07	TRUE	TRUE	TRUE
HQ2310	340702_2310	340702_1	2017-08-21	TRUE	TRUE	TRUE
HQ2310	345014_2310	345014_1	2017-08-30	FALSE	FALSE	TRUE
HQ2310	34514_2310	34514_1	2014-08-28	TRUE	TRUE	TRUE
HQ2310	347090_2310	347090_1	2018-08-02	TRUE	TRUE	TRUE
HQ2310	347858_2310	347858_1	2018-07-30	FALSE	FALSE	TRUE
HQ2310	349174_2310	349174_1	2014-01-01	FALSE	FALSE	NA
HQ2310	35030_2310	35030_1	2014-01-01	FALSE	FALSE	NA
HQ2310	35794_2310	35794_1	2014-09-11	TRUE	TRUE	TRUE
HQ2310	358610_2310	358610_1	2014-09-11	FALSE	FALSE	TRUE
HQ2310	360146_2310	360146_1	2018-07-30	TRUE	TRUE	TRUE
HQ2310	362706_2310	362706_1	2014-01-01	FALSE	FALSE	NA
HQ2310	38098_2310	38098_1	2014-09-17	TRUE	TRUE	TRUE
HQ2310	38610_2310	38610_1	2014-01-01	FALSE	FALSE	NA
HQ2310	386422_2310	386422_1	2014-09-23	FALSE	FALSE	TRUE
HQ2310	387538_2310	387538_1	2018-08-01	TRUE	TRUE	TRUE
HQ2310	398546_2310	398546_1	2014-09-15	TRUE	TRUE	TRUE
HQ2310	40146_2310	40146_1	2014-09-08	FALSE	FALSE	TRUE
HQ2310	4022_2310	4022_1	2014-01-01	FALSE	FALSE	NA
HQ2310	433362_2310	433362_1	2014-09-08	TRUE	TRUE	TRUE
HQ2310	45790_2310	45790_1	2014-08-22	TRUE	TRUE	TRUE
HQ2310	458462_2310	458462_1	2014-09-02	TRUE	TRUE	TRUE
HQ2310	459222_2310	459222_1	2014-09-26	TRUE	TRUE	TRUE
HQ2310	463798_2310	463798_1	2014-09-09	TRUE	TRUE	TRUE
HQ2310	476086_2310	476086_1	2014-09-04	TRUE	TRUE	TRUE
HQ2310	480466_2310	480466_1	2014-09-22	FALSE	FALSE	TRUE
HQ2310	488054_2310	488054_1	2014-09-23	TRUE	TRUE	TRUE
HQ2310	488374_2310	488374_1	2014-09-08	FALSE	FALSE	TRUE
HQ2310	492470_2310	492470_1	2014-09-04	FALSE	FALSE	TRUE
HQ2310	502610_2310	502610_1	2017-07-10	TRUE	TRUE	TRUE
HQ2310	504542_2310	504542_1	2016-09-19	TRUE	TRUE	TRUE
HQ2310	5046_2310	5046_1	2014-09-05	FALSE	FALSE	TRUE
HQ2310	51410_2310	51410_1	2014-01-01	FALSE	FALSE	NA
HQ2310	529334_2310	529334_1	2017-08-31	FALSE	FALSE	TRUE
HQ2310	5330_2310	5330_1	2014-09-16	TRUE	TRUE	TRUE
HQ2310	546002_2310	546002_1	2017-07-17	TRUE	TRUE	TRUE
HQ2310	551218_2310	551218_1	2017-06-28	TRUE	TRUE	TRUE
HQ2310	59858_2310	59858_1	2015-06-01	TRUE	TRUE	TRUE
HQ2310	62174_2310	62174_1	2014-09-03	TRUE	TRUE	TRUE
HQ2310	66006_2310	66006_1	2014-09-26	TRUE	TRUE	TRUE
HQ2310	69558_2310	69558_1	2014-09-16	FALSE	FALSE	TRUE
HQ2310	74429_2310	74429_1	2014-01-01	FALSE	FALSE	NA
HQ2310	76022_2310	76022_1	2014-01-01	FALSE	FALSE	NA
HQ2310	76754_2310	76754_1	2014-09-10	TRUE	TRUE	TRUE
HQ2310	84946_2310	84946_1	2015-06-01	TRUE	TRUE	TRUE
HQ2310	85714_2310	85714_1	2014-09-11	FALSE	FALSE	NA
HQ2310	8893_2310	8893_1	2014-09-03	TRUE	TRUE	TRUE
HQ2310	90846_2310	90846_1	2014-08-19	TRUE	TRUE	TRUE
HQ2310	91510_2310	91510_1	2015-09-09	FALSE	FALSE	TRUE
HQ2310	93138_2310	93138_1	2014-09-09	TRUE	TRUE	TRUE
HQ2310	94942_2310	94942_1	2014-08-21	FALSE	FALSE	TRUE
HQ2310	95158_2310	95158_1	2014-09-09	TRUE	TRUE	TRUE
HQ2310	96978_2310	96978_1	2014-09-01	TRUE	TRUE	TRUE
HQ2310	97910_2310	97910_1	2014-01-01	FALSE	FALSE	NA
HQ2310	98002_2310	98002_1	2014-09-11	TRUE	TRUE	TRUE
HQ2330	1000374_2330_bu	1000374_1	2017-08-28	FALSE	FALSE	NA
HQ2330	1003230_2330_bu	1003230_1	2016-09-15	TRUE	TRUE	TRUE
HQ2330	1012342_2330_bu	1012342_1	2018-07-19	FALSE	FALSE	TRUE
HQ2330	1012662_2330_bu	1012662_1	2018-08-22	FALSE	FALSE	TRUE
HQ2330	1020370_2330_bu	1020370_1	2017-07-06	FALSE	FALSE	TRUE
HQ2330	1026898_2330_bu	1026898_1	2017-07-10	FALSE	FALSE	TRUE
HQ2330	1027026_2330_bu	1027026_1	2017-07-28	FALSE	FALSE	TRUE
HQ2330	1043410_2330_bu	1043410_1	2017-07-28	TRUE	TRUE	TRUE
HQ2330	1053622_2330_bu	1053622_1	2017-08-29	TRUE	TRUE	TRUE
HQ2330	1056722_2330_bu	1056722_1	2017-07-07	FALSE	FALSE	TRUE
HQ2330	1065910_2330_bu	1065910_1	2017-07-31	TRUE	TRUE	TRUE
HQ2330	106870_2330_bu	106870_1	2014-01-01	FALSE	FALSE	NA
HQ2330	1076854_2330_bu	1076854_1	2016-10-04	TRUE	TRUE	TRUE
HQ2330	1078198_2330_bu	1078198_1	2018-08-22	FALSE	FALSE	TRUE
HQ2330	1085366_2330_bu	1085366_1	2017-07-20	TRUE	TRUE	TRUE
HQ2330	109522_2330_bu	109522_1	2014-01-01	FALSE	FALSE	NA
HQ2330	1099986_2330_bu	1099986_1	2016-10-03	FALSE	FALSE	NA
HQ2330	1110750_2330_bu	1110750_1	2016-10-03	TRUE	TRUE	TRUE
HQ2330	1114582_2330_bu	1114582_1	2018-09-04	TRUE	TRUE	TRUE
HQ2330	1119158_2330_bu	1119158_1	2017-08-29	FALSE	FALSE	TRUE
HQ2330	1131446_2330_bu	1131446_1	2017-08-25	TRUE	TRUE	TRUE
HQ2330	1143734_2330_bu	1143734_1	2018-08-14	FALSE	FALSE	TRUE
HQ2330	116946_2330_bu	116946_1	2014-09-11	FALSE	FALSE	TRUE
HQ2330	1172854_2330_bu	1172854_1	2017-07-25	TRUE	TRUE	TRUE
HQ2330	1180534_2330_bu	1180534_1	2019-08-13	TRUE	TRUE	TRUE
HQ2330	1196982_2330_bu	1196982_1	2017-08-24	TRUE	TRUE	TRUE
HQ2330	120274_2330_bu	120274_1	2014-01-01	FALSE	FALSE	NA
HQ2330	1208950_2330_bu	1208950_1	2018-07-23	FALSE	FALSE	TRUE
HQ2330	1209270_2330_bu	1209270_1	2018-08-16	TRUE	TRUE	TRUE
HQ2330	1213150_2330_bu	1213150_1	2017-08-14	FALSE	FALSE	TRUE
HQ2330	1234130_2330_bu	1234130_1	2018-08-08	FALSE	FALSE	TRUE
HQ2330	124278_2330_bu	124278_1	2014-09-23	FALSE	FALSE	TRUE
HQ2330	1250770_2330_bu	1250770_1	2017-07-06	TRUE	TRUE	TRUE
HQ2330	1259822_2330_bu	1259822_1	2018-09-28	FALSE	FALSE	TRUE
HQ2330	1262518_2330_bu	1262518_1	2017-08-28	FALSE	FALSE	TRUE
HQ2330	1272114_2330_bu	1272114_1	2017-06-29	FALSE	FALSE	TRUE
HQ2330	1272114_2330_dw	1272114_1	2017-06-29	TRUE	TRUE	TRUE
HQ2330	1274486_2330_bu	1274486_1	2018-07-19	TRUE	TRUE	TRUE
HQ2330	1274806_2330_bu	1274806_1	2018-08-23	FALSE	FALSE	TRUE
HQ2330	1280210_2330_bu	1280210_1	2018-07-24	FALSE	FALSE	TRUE
HQ2330	1284946_2330_bu	1284946_1	2017-07-13	TRUE	TRUE	TRUE
HQ2330	1285330_2330_bu	1285330_1	2018-07-31	FALSE	TRUE	FALSE
HQ2330	1287030_2330_bu	1287030_1	NA	TRUE	TRUE	TRUE
HQ2330	1297718_2330_bu	1297718_1	2018-09-17	TRUE	TRUE	TRUE
HQ2330	1311190_2330_bu	1311190_1	2018-09-04	FALSE	FALSE	TRUE
HQ2330	1315766_2330_bu	1315766_1	2017-08-31	FALSE	FALSE	TRUE
HQ2330	1328054_2330_bu	1328054_1	2017-08-22	TRUE	TRUE	TRUE
HQ2330	1340342_2330_bu	1340342_1	2018-09-11	FALSE	FALSE	TRUE
HQ2330	1350866_2330_bu	1350866_1	2018-07-31	FALSE	TRUE	FALSE
HQ2330	1353078_2330_bu	1353078_1	2017-07-27	FALSE	FALSE	NA
HQ2330	1365778_2330_bu	1365778_1	2018-07-24	FALSE	FALSE	TRUE
HQ2330	1372894_2330_bu	1372894_1	2017-08-18	FALSE	FALSE	TRUE
HQ2330	1380278_2330_bu	1380278_1	2018-07-31	FALSE	FALSE	TRUE
HQ2330	1381302_2330_bu	1381302_1	2018-08-20	FALSE	FALSE	TRUE
HQ2330	1402230_2330_bu	1402230_1	2017-07-26	FALSE	FALSE	TRUE
HQ2330	1402230_2330_bu	1402230_2	2017-07-26	TRUE	TRUE	TRUE
HQ2330	1405878_2330_bu	1405878_1	2018-08-16	TRUE	TRUE	TRUE
HQ2330	1407698_2330_bu	1407698_1	2017-08-03	TRUE	TRUE	TRUE
HQ2330	1409974_2330_bu	1409974_1	2017-07-28	FALSE	FALSE	TRUE
HQ2330	1422046_2330_bu	1422046_1	2017-09-05	TRUE	TRUE	TRUE
HQ2330	1454814_2330_bu	1454814_1	2017-09-06	TRUE	TRUE	TRUE
HQ2330	1471094_2330_bu	1471094_1	2018-07-23	TRUE	TRUE	TRUE
HQ2330	1479890_2330_bu	1479890_1	2018-08-02	TRUE	TRUE	TRUE
HQ2330	1487798_2330_bu	1487798_1	2018-07-25	FALSE	FALSE	TRUE
HQ2330	1500534_2330_bu	1500534_1	2017-07-26	TRUE	TRUE	TRUE
HQ2330	1501490_2330_bu	1501490_1	2017-06-29	TRUE	TRUE	TRUE
HQ2330	1506770_2330_bu	1506770_1	2017-01-01	FALSE	FALSE	TRUE
HQ2330	150902_2330_bu	150902_1	2016-10-04	FALSE	FALSE	NA
HQ2330	1512374_2330_bu	1512374_1	2018-08-13	FALSE	FALSE	TRUE
HQ2330	1516221_2330_bu	1516221_1	2017-08-16	FALSE	FALSE	TRUE
HQ2330	1536630_2330_bu	1536630_1	2018-07-20	TRUE	TRUE	TRUE
HQ2330	1536950_2330_bu	1536950_1	2018-08-23	FALSE	FALSE	TRUE
HQ2330	15465_2330_bu	15465_1	2014-01-01	FALSE	FALSE	NA
HQ2330	1547090_2330_bu	1547090_1	2017-07-13	TRUE	TRUE	TRUE
HQ2330	154834_2330_bu	154834_1	2018-08-01	TRUE	TRUE	TRUE
HQ2330	1558738_2330_bu	1558738_1	2018-07-24	TRUE	TRUE	TRUE
HQ2330	1562998_2330_bu	1562998_1	2017-07-13	FALSE	FALSE	NA
HQ2330	1566166_2330_bu	1566166_1	2017-10-17	TRUE	TRUE	TRUE
HQ2330	1590198_2330_bu	1590198_1	2017-07-28	FALSE	FALSE	TRUE
HQ2330	1590198_2330_bu	1590198_2	2017-07-28	FALSE	FALSE	TRUE
HQ2330	1594578_2330_bu	1594578_1	2018-08-01	TRUE	TRUE	TRUE
HQ2330	1599794_2330_bu	1599794_1	2017-06-29	FALSE	FALSE	TRUE
HQ2330	160374_2330_bu	160374_1	2018-07-23	FALSE	FALSE	TRUE
HQ2330	1606582_2330_bu	1606582_1	2017-08-22	TRUE	TRUE	TRUE
HQ2330	1618654_2330_bu	1618654_1	2017-08-18	FALSE	FALSE	TRUE
HQ2330	1628534_2330_bu	1628534_1	2017-07-13	FALSE	FALSE	NA
HQ2330	1631606_2330_bu	1631606_1	2017-07-25	TRUE	TRUE	TRUE
HQ2330	1635038_2330_bu	1635038_1	2017-08-21	TRUE	TRUE	TRUE
HQ2330	1659862_2330_bu	1659862_1	2018-10-08	TRUE	TRUE	TRUE
HQ2330	167286_2330_bu	167286_1	2016-09-30	FALSE	FALSE	NA
HQ2330	1684406_2330_bu	1684406_1	2018-08-17	FALSE	FALSE	TRUE
HQ2330	170834_2330_bu	170834_1	2017-07-07	TRUE	TRUE	TRUE
HQ2330	1708982_2330_bu	1708982_1	2017-08-31	TRUE	TRUE	TRUE
HQ2330	1709266_2330_bu	1709266_1	2018-07-30	TRUE	TRUE	TRUE
HQ2330	1762774_2330_bu	1762774_1	2017-08-17	TRUE	TRUE	TRUE
HQ2330	177078_2330_bu	177078_1	2014-09-10	TRUE	TRUE	TRUE
HQ2330	1775058_2330_bu	1775058_1	2017-07-06	TRUE	TRUE	TRUE
HQ2330	1786474_2330_bu	1786474_1	2017-07-05	FALSE	FALSE	TRUE
HQ2330	1786474_2330_bu	1786474_2	2017-07-05	FALSE	FALSE	TRUE
HQ2330	1786806_2330_bu	1786806_1	2017-08-28	TRUE	TRUE	TRUE
HQ2330	1789878_2330_bu	1789878_1	2018-08-07	FALSE	FALSE	TRUE
HQ2330	213942_2330_bu	213942_1	2014-09-05	TRUE	TRUE	TRUE
HQ2330	216438_2330_bu	216438_1	2016-10-04	FALSE	FALSE	TRUE
HQ2330	216438_2330_bu	216438_2	2016-10-04	FALSE	FALSE	TRUE
HQ2330	21714_2330_bu	21714_1	2014-09-19	TRUE	TRUE	TRUE
HQ2330	218322_2330_bu	218322_1	2014-09-19	FALSE	FALSE	TRUE
HQ2330	22290_2330_bu	22290_1	2018-07-23	FALSE	FALSE	TRUE
HQ2330	225910_2330_bu	225910_1	2014-09-23	TRUE	TRUE	TRUE
HQ2330	226230_2330_bu	226230_1	2014-09-08	TRUE	TRUE	TRUE
HQ2330	228982_2330_bu	228982_1	2014-01-01	FALSE	FALSE	NA
HQ2330	238454_2330_bu	238454_1	2014-01-01	FALSE	FALSE	FALSE
HQ2330	240914_2330_bu	240914_1	2017-07-12	FALSE	FALSE	NA
HQ2330	264566_2330_bu	264566_1	2014-01-01	FALSE	FALSE	NA
HQ2330	267190_2330_bu	267190_1	2014-09-08	FALSE	FALSE	TRUE
HQ2330	276438_2330_bu	276438_1	2017-08-17	FALSE	FALSE	TRUE
HQ2330	279478_2330_bu	279478_1	2014-09-03	FALSE	FALSE	TRUE
HQ2330	289078_2330_bu	289078_1	2018-09-14	TRUE	TRUE	TRUE
HQ2330	29302_2330_bu	29302_1	2014-01-01	FALSE	FALSE	NA
HQ2330	295862_2330_bu	295862_1	2014-09-03	TRUE	TRUE	TRUE
HQ2330	29622_2330_bu	29622_1	2014-09-08	FALSE	FALSE	TRUE
HQ2330	304338_2330_bu	304338_1	2014-09-22	FALSE	FALSE	TRUE
HQ2330	306130_2330_bu	306130_1	2014-09-10	FALSE	FALSE	TRUE
HQ2330	317202_2330_bu	317202_1	2018-07-24	TRUE	TRUE	TRUE
HQ2330	324318_2330_bu	324318_1	2017-08-18	TRUE	TRUE	TRUE
HQ2330	331702_2330_bu	331702_1	2014-09-16	FALSE	FALSE	TRUE
HQ2330	332726_2330_bu	332726_1	2014-09-05	FALSE	FALSE	TRUE
HQ2330	33718_2330_bu	33718_1	2014-09-02	FALSE	FALSE	TRUE
HQ2330	33718_2330_bu	33718_2	2014-09-02	TRUE	TRUE	TRUE
HQ2330	337270_2330_bu	337270_1	2014-01-01	FALSE	FALSE	TRUE
HQ2330	345014_2330_bu	345014_1	2017-08-30	TRUE	TRUE	TRUE
HQ2330	349142_2330_bu	349142_1	2014-01-01	FALSE	FALSE	NA
HQ2330	349174_2330_bu	349174_1	2014-01-01	FALSE	FALSE	NA
HQ2330	358610_2330_bu	358610_1	2014-09-11	FALSE	FALSE	TRUE
HQ2330	359574_2330_bu	359574_1	2017-09-08	FALSE	FALSE	TRUE
HQ2330	361398_2330_bu	361398_1	2014-09-02	TRUE	TRUE	TRUE
HQ2330	362706_2330_bu	362706_1	2014-01-01	FALSE	FALSE	NA
HQ2330	372702_2330_bu	372702_1	2014-09-22	FALSE	FALSE	TRUE
HQ2330	377206_2330_bu	377206_1	2014-01-01	FALSE	FALSE	NA
HQ2330	38390_2330_bu	38390_1	2014-01-01	FALSE	FALSE	NA
HQ2330	38610_2330_bu	38610_1	2014-01-01	FALSE	FALSE	NA
HQ2330	386422_2330_bu	386422_1	2014-09-23	TRUE	TRUE	TRUE
HQ2330	390646_2330_bu	390646_1	2014-01-01	FALSE	FALSE	NA
HQ2330	392342_2330_bu	392342_1	2017-09-08	TRUE	TRUE	TRUE
HQ2330	398546_2330_bu	398546_1	2014-09-15	FALSE	FALSE	TRUE
HQ2330	402390_2330_bu	402390_1	2017-10-17	FALSE	FALSE	TRUE
HQ2330	417142_2330_bu	417142_1	2017-07-31	FALSE	FALSE	TRUE
HQ2330	417142_2330_bu	417142_2	2017-07-31	FALSE	FALSE	TRUE
HQ2330	431314_2330_bu	431314_1	2014-09-17	TRUE	TRUE	TRUE
HQ2330	433362_2330_bu	433362_1	2014-09-08	FALSE	FALSE	TRUE
HQ2330	43858_2330_bu	43858_1	2014-08-28	TRUE	TRUE	TRUE
HQ2330	458194_2330_bu	458194_1	2017-07-06	FALSE	FALSE	TRUE
HQ2330	458194_2330_dw	458194_1	2017-07-06	TRUE	TRUE	TRUE
HQ2330	458462_2330_bu	458462_1	2014-09-02	FALSE	FALSE	TRUE
HQ2330	459222_2330_bu	459222_1	2014-09-26	FALSE	FALSE	TRUE
HQ2330	463798_2330_bu	463798_1	2014-09-09	FALSE	FALSE	TRUE
HQ2330	476086_2330_bu	476086_1	2014-09-04	FALSE	FALSE	TRUE
HQ2330	480466_2330_bu	480466_1	2014-09-22	FALSE	FALSE	TRUE
HQ2330	488054_2330_bu	488054_1	2014-09-23	FALSE	FALSE	TRUE
HQ2330	488374_2330_bu	488374_1	2014-09-08	FALSE	FALSE	TRUE
HQ2330	490998_2330_bu	490998_1	2014-01-01	FALSE	FALSE	TRUE
HQ2330	492470_2330_bu	492470_1	2014-09-04	TRUE	TRUE	TRUE
HQ2330	498514_2330_bu	498514_1	2014-08-27	FALSE	FALSE	NA
HQ2330	502610_2330_bu	502610_1	2017-07-10	FALSE	FALSE	TRUE
HQ2330	503414_2330_bu	503414_1	2016-10-05	TRUE	TRUE	TRUE
HQ2330	504542_2330_bu	504542_1	2016-09-19	FALSE	FALSE	TRUE
HQ2330	51410_2330_bu	51410_1	2014-01-01	FALSE	FALSE	NA
HQ2330	526898_2330_bu	526898_1	2017-06-30	TRUE	TRUE	TRUE
HQ2330	529334_2330_bu	529334_1	2017-08-31	FALSE	FALSE	TRUE
HQ2330	546002_2330_bu	546002_1	2017-07-17	FALSE	FALSE	TRUE
HQ2330	55058_2330_bu	55058_1	2014-09-11	TRUE	TRUE	TRUE
HQ2330	551218_2330_bu	551218_1	2017-06-28	FALSE	FALSE	TRUE
HQ2330	558006_2330_bu	558006_1	2017-08-23	TRUE	TRUE	TRUE
HQ2330	568146_2330_bu	568146_1	2017-07-10	FALSE	FALSE	TRUE
HQ2330	579958_2330_bu	579958_1	2016-09-28	FALSE	FALSE	TRUE
HQ2330	579958_2330_bu	579958_2	2016-09-28	FALSE	FALSE	FALSE
HQ2330	583030_2330_bu	583030_1	2016-09-29	TRUE	TRUE	TRUE
HQ2330	594870_2330_bu	594870_1	2018-08-21	FALSE	FALSE	TRUE
HQ2330	602846_2330_bu	602846_1	2016-10-03	TRUE	TRUE	TRUE
HQ2330	635830_2330_bu	635830_1	2018-08-17	FALSE	FALSE	TRUE
HQ2330	648566_2330_bu	648566_1	2016-09-29	TRUE	TRUE	TRUE
HQ2330	656246_2330_bu	656246_1	2016-10-05	FALSE	FALSE	TRUE
HQ2330	656246_2330_bu	656246_2	2016-10-05	FALSE	TRUE	FALSE
HQ2330	659382_2330_bu	659382_1	2017-07-20	TRUE	TRUE	TRUE
HQ2330	684982_2330_bu	684982_1	2018-08-09	FALSE	FALSE	TRUE
HQ2330	695122_2330_bu	695122_1	2017-07-07	FALSE	FALSE	TRUE
HQ2330	70582_2330_bu	70582_1	2014-09-05	FALSE	FALSE	TRUE
HQ2330	714198_2330_bu	714198_1	2016-10-14	TRUE	TRUE	TRUE
HQ2330	714230_2330_bu	714230_1	2016-09-28	TRUE	TRUE	TRUE
HQ2330	738230_2330_bu	738230_1	2017-08-29	TRUE	TRUE	TRUE
HQ2330	742610_2330_bu	742610_1	2017-07-17	TRUE	TRUE	TRUE
HQ2330	750198_2330_bu	750198_1	2018-07-20	TRUE	TRUE	TRUE
HQ2330	750518_2330_bu	750518_1	2017-08-30	TRUE	TRUE	TRUE
HQ2330	750646_2330_bu	750646_1	2017-07-07	FALSE	FALSE	TRUE
HQ2330	75126_2330_bu	75126_1	2015-09-09	FALSE	FALSE	TRUE
HQ2330	764754_2330_bu	764754_1	2017-07-13	FALSE	FALSE	TRUE
HQ2330	766686_2330_bu	766686_1	2016-09-21	FALSE	FALSE	TRUE
HQ2330	790454_2330_bu	790454_1	2017-07-20	FALSE	FALSE	TRUE
HQ2330	791478_2330_bu	791478_1	2017-08-30	FALSE	FALSE	TRUE
HQ2330	803446_2330_bu	803446_1	2018-07-18	FALSE	FALSE	NA
HQ2330	803766_2330_bu	803766_1	2017-08-25	TRUE	TRUE	TRUE
HQ2330	808722_2330_bu	808722_1	2018-07-19	TRUE	TRUE	TRUE
HQ2330	8146_2330_bu	8146_1	2014-01-01	FALSE	FALSE	NA
HQ2330	816054_2330_bu	816054_1	2018-08-24	FALSE	FALSE	TRUE
HQ2330	821462_2330_bu	821462_1	2016-10-21	TRUE	TRUE	TRUE
HQ2330	828626_2330_bu	828626_1	2017-07-17	FALSE	FALSE	TRUE
HQ2330	82870_2330_bu	82870_1	2017-08-25	FALSE	FALSE	TRUE
HQ2330	830290_2330_bu	830290_1	2017-07-10	FALSE	FALSE	TRUE
