point_code	type_target	is_type_target	type_observed	assessment_date	assessment_source	x	y	inaccessible	fieldwork_team
648566_1	2330_bu	TRUE	2330_bu	2016-09-29	field assessment	214301.63	216270.181	NA	anb
648914_1	6230_ha	TRUE	6230_ha	2016-08-18	field assessment	224285.55	189710.05	NA	inbo
649393_1	2130_hd	NA	NA	NA	NA	27153.2	199230	NA	inbo
64949_1	2160	NA	NA	NA	NA	59305	221256.8	NA	inbo
64949_2	2130_hd	NA	NA	NA	NA	59517.6	221390.1	NA	inbo
65_1	2120	FALSE	NA	2019-01-01	field assessment	77661.6	228526.1	NA	inbo
65_1	2130_hd	FALSE	NA	2019-01-01	field assessment	77661.6	228526.1	NA	inbo
65_2	2120	NA	NA	2019-01-01	field assessment	77657.5	228544.5	NA	inbo
65_2	2130_hd	NA	NA	2019-01-01	field assessment	77657.5	228544.5	NA	inbo
65041942_1	91E0_va	NA	NA	NA	NA	159942.5	200679.7	NA	anb
650549_1	2160	NA	NA	NA	NA	77902.6	228524.2	NA	inbo
6509618_1	6410_ve	TRUE	6410_ve	2018-06-14	field assessment	221341.51	175278.09	NA	inbo
651057_1	2120	NA	NA	NA	NA	32509.6	203790.1	NA	inbo
6511602_1	2330_dw	NA	NA	NA	NA	240861.6	180718.1	NA	anb
65129366_1	9120_qb	NA	NA	NA	NA	161941.9	213680	NA	anb
651957_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63037.6	220654.1	NA	inbo
6520818_1	2330_dw	NA	NA	NA	NA	240093.6	182798.1	NA	anb
652214_1	6230_hn	FALSE	NA	2015-01-01	field assessment	218461.6	199086.1	NA	inbo
6523158_1	6510_hus	FALSE	NA	2019-05-16	field assessment	164413.6	187150.1	NA	anb
6523158_2	6510_hus	FALSE	6510_hu	2019-05-16	field assessment	164413.715	187190.202	NA	anb
65234_1	4010	TRUE	4010	2014-09-02	field assessment	225949.55	192110.128	NA	anb
6528306_1	6410_mo	TRUE	6410_mo	2018-06-12	field assessment	225085.68	178638.11	NA	inbo
6528306_1	6410_ve	FALSE	6410_mo	2018-06-12	field assessment	225085.68	178638.11	NA	inbo
6529158_1	6410_ve	FALSE	NA	2018-06-26	field assessment	180029.6	184878.1	NA	inbo
6529158_2	6410_ve	TRUE	6410_ve	2018-06-26	field assessment	180001.09	184948.01	NA	inbo
65329_1	2120	NA	NA	NA	NA	31389.6	203630.1	NA	inbo
65329_1	2160	NA	NA	NA	NA	31389.6	203630.1	NA	inbo
65381097_1	91E0_sf	NA	NA	NA	NA	142765.5	200584.6	NA	inbo
654418_1	6120	NA	NA	NA	NA	251261.6	199406.1	NA	inbo
654598_1	6230_ha	FALSE	NA	2016-08-25	field assessment	166813.6	163918.1	NA	inbo
654598_2	6230_ha	TRUE	6230_ha	2016-08-25	field assessment	166880.82	164038.38	NA	inbo
6547014_1	9160	NA	NA	NA	NA	172956	165691.9	NA	anb
65478529_1	91E0_va	NA	NA	NA	NA	68942.2	190679.8	NA	anb
654873_1	91E0_vc	FALSE	geen habitat 	2018-01-01	field assessment	89021.6	161902.1	NA	anb
6549297_1	2170	NA	NA	NA	NA	32445.6	203342.1	NA	inbo
6549737_1	6410_ve	FALSE	NA	2018-06-18	field assessment	146557.6	196142.1	NA	inbo
6549737_2	6410_ve	TRUE	6410_ve	2018-06-18	field assessment	146557.89	196132.13	NA	inbo
6551686_1	6230_hmo	NA	NA	NA	NA	185853.6	180046.1	NA	inbo
65522_1	4010	TRUE	4010	2014-08-20	field assessment	239645.574	181774.106	NA	anb
65522_1	4030	FALSE	4010	2014-08-20	field assessment	239645.574	181774.106	NA	anb
65572294_1	9120	NA	NA	NA	NA	161942.2	173679.7	NA	anb
65590545_1	9130_end	NA	NA	NA	NA	36933.9	166205.7	NA	anb
65592534_1	9120	NA	NA	NA	NA	172921.3	216616.7	NA	anb
656246_1	2330_bu	FALSE	NA	2016-10-05	field assessment	210301.6	208174.1	NA	anb
656246_2	2330_bu	TRUE	2330_bu	2016-10-05	field assessment	210402.134	208224.879	NA	anb
6572681_1	6410_ve	FALSE	NA	2018-06-07	field assessment	112061.6	193262.1	NA	inbo
6572681_2	6410_ve	FALSE	6410_mo	2018-06-07	field assessment	112047.15	193387.49	NA	inbo
65791953_1	9120	NA	NA	NA	NA	47942.2	182679.7	NA	anb
6579569_1	2170	NA	NA	NA	NA	43101.6	210894.1	NA	inbo
6580153_1	9120	NA	NA	NA	NA	152942.1	160679.9	NA	anb
6584497_1	2170	NA	NA	NA	NA	30205.6	202062.1	NA	inbo
658870_1	6230_hmo	FALSE	NA	2016-01-01	field assessment	203069.6	192110.1	NA	inbo
6589017_1	9130_end	NA	NA	NA	NA	111942.4	177679.8	NA	anb
65903302_1	9160	NA	NA	NA	NA	159971	180197.1	NA	anb
6590374_1	6230_hmo	NA	NA	NA	NA	186269.6	179950.1	NA	inbo
6592105_1	6230_hmo	NA	NA	NA	NA	129245.6	214958.1	NA	inbo
65926_1	9160	NA	NA	NA	NA	184061.6	174446.1	NA	anb
659330_1	6510_huk	FALSE	onbekend	2014-06-02	field assessment	256733.6	160558.1	NA	anb
659382_1	2330_bu	TRUE	2330_bu	2017-07-20	field assessment	218461.535	197614.176	NA	anb
659794_1	6510_hu	FALSE	NA	2014-05-20	field assessment	247741.6	188078.1	NA	anb
659794_2	6510_hu	TRUE	6510_hu	2014-05-20	field assessment	247742.033	188082.582	NA	anb
66006_1	2310	TRUE	2310	2014-09-26	field assessment	177725.612	217902.135	NA	anb
6604022_1	7140_oli	FALSE	NA	2019-01-01	field assessment	196093.6	216174.1	NA	inbo
661425_1	2170	NA	NA	NA	NA	30461.6	202030.1	NA	inbo
661425_2	2130_hd	NA	NA	NA	NA	30661.3	201762.5	NA	inbo
6614833_1	2190	NA	NA	NA	NA	33245.6	203374.1	NA	inbo
661681_1	2160	NA	NA	NA	NA	26621.6	201454.1	NA	inbo
6616969_1	2330_dw	NA	NA	NA	NA	120125.6	188878.1	NA	anb
66192573_1	1330_da	NA	NA	NA	NA	141613.66	228251.96	NA	inbo
6624449_1	6230_hmo	NA	NA	NA	NA	86141.6	203758.1	NA	inbo
662514_1	7140_oli	FALSE	NA	2016-01-01	field assessment	240125.6	180782.1	NA	inbo
66269974_1	9160	NA	NA	NA	NA	155942.1	187679.7	NA	anb
66270_1	4010	TRUE	4010	2016-10-25	field assessment	153373.565	233006.086	NA	anb
6630337_1	6410_ve	FALSE	NA	2018-06-07	field assessment	72925.6	205614.1	NA	inbo
6630337_2	6410_ve	FALSE	6410_mo	2018-06-07	field assessment	73042.8	205512.16	NA	inbo
663865_1	91E0_vc	NA	NA	NA	NA	130717.6	155758.1	NA	anb
6640817_1	2190	NA	NA	NA	NA	22941.6	199054.1	NA	inbo
66429373_1	1330_da	NA	NA	NA	NA	142031.14	224995.14	NA	inbo
6645958_1	6410_mo	TRUE	6410_mo	2019-07-08	field assessment	169085.41	177870.14	NA	inbo
664753_1	2180	NA	NA	NA	NA	24042.2	198166.5	NA	inbo
66499026_1	91E0_vo	NA	NA	NA	NA	231942.2	187679.8	NA	anb
665653_1	2160	NA	NA	NA	NA	73533.6	226542.1	NA	inbo
66604966_1	9160	NA	NA	NA	NA	186929.7	180191.1	NA	anb
6667250_1	9190	NA	NA	NA	NA	241920	181661	NA	anb
667185_1	2160	NA	NA	NA	NA	29981.6	202254.1	NA	inbo
667185_1	2170	NA	NA	NA	NA	29981.6	202254.1	NA	inbo
667254_1	91E0_vo	NA	NA	NA	NA	210589.6	206766.1	NA	anb
6673458_1	6410_ve	FALSE	NA	2018-01-01	field assessment	221757.6	175406.1	NA	inbo
667701_1	1330_hpr	NA	NA	2015-01-01	NA	79005.6	223598.1	long term	inbo
6679861_1	2190	NA	NA	NA	NA	77277.6	227950.1	NA	inbo
6679861_1	2190_mp	NA	NA	NA	NA	77277.6	227950.1	NA	inbo
66842921_1	9120	NA	NA	NA	NA	149916.5	202692.5	NA	anb
6690066_1	6510_hus	TRUE	6510_hus	2019-06-05	field assessment	219133.586	217230.143	NA	anb
6696497_1	2170	NA	NA	NA	NA	29917.6	202446.1	NA	inbo
66974905_1	9130_end	NA	NA	NA	NA	143942.2	154679.8	NA	anb
67_1	2130_had	FALSE	NA	2019-01-01	field assessment	38205.6	205486.1	NA	inbo
67_2	2130_had	NA	NA	2019-01-01	field assessment	38211.5	205477.3	NA	inbo
67047049_1	9120	NA	NA	NA	NA	111942.2	186679.9	NA	anb
67080838_1	91E0_vn	NA	NA	NA	NA	169987.5	170669.3	NA	anb
671029_1	2130_hd	NA	NA	NA	NA	77565.6	227022.1	NA	inbo
671238_1	6230_ha	FALSE	NA	2016-01-01	field assessment	159101.6	165934.1	NA	inbo
67161_1	6510_hu	FALSE	NA	2014-05-23	field assessment	104637.6	177838.1	NA	anb
67161_2	6510_hu	FALSE	gh	2014-05-23	field assessment	104638.411	177836.86	NA	anb
6733718_1	6230_hmo	NA	NA	NA	NA	167357.6	216878.1	NA	inbo
6733945_1	9160	NA	NA	NA	NA	147942.2	185179.8	NA	anb
673590_1	6510_hu	FALSE	gh	2016-05-30	field assessment	190205.6	198062.1	NA	anb
673977_1	91E0_va	NA	NA	NA	NA	138942.2	161179.8	NA	anb
674070_1	6510_hus	FALSE	NA	2014-06-03	field assessment	164285.6	187342.1	NA	anb
674070_2	6510_hus	FALSE	onbekend	2014-06-03	field assessment	164286.014	187343.067	NA	anb
6759510_1	6230_hmo	NA	NA	NA	NA	184061.6	194478.1	NA	inbo
676665_1	91E0_vc	NA	NA	NA	NA	131997.6	163694.1	NA	anb
676914_1	6510_hu	FALSE	NA	2014-05-28	field assessment	220861.6	175278.1	NA	anb
676914_2	6510_hu	TRUE	6510_hu	2014-05-28	field assessment	220862.611	175281.425	NA	anb
67697_1	2130_hd	NA	NA	NA	NA	53437.6	217230.1	NA	inbo
67697_1	2160	NA	NA	NA	NA	53437.6	217230.1	NA	inbo
677041_1	2190	NA	NA	NA	NA	23327.9	198167.8	NA	inbo
6770678_1	6230_hmo	TRUE	6230_hmo	2018-06-06	field assessment	189725.87	218094.18	NA	inbo
6770678_1	6410_ve	FALSE	6230_hmo	2018-06-06	field assessment	189725.87	218094.18	NA	inbo
677174_1	6510_hu	FALSE	NA	2014-06-12	field assessment	190941.6	188494.1	NA	anb
677174_2	6510_hu	TRUE	6510_hu	2014-06-12	field assessment	190942.033	188496.183	NA	anb
677254_1	91E0_vc	NA	NA	NA	NA	179581.6	171630.1	NA	anb
6779778_1	6510_huk	NA	NA	NA	NA	254301.6	160270.1	NA	anb
678065_1	2160	NA	NA	NA	NA	28125.6	200878.1	NA	inbo
6788273_1	2170	NA	NA	NA	NA	23357.6	198990.1	NA	inbo
6792238_1	6410_ve	FALSE	6230_hn	2018-06-06	field assessment	186013.64	219470.07	NA	inbo
68_1	2120	FALSE	NA	2019-10-31	field assessment	22549.3	199262.3	NA	inbo
68_2	2120	TRUE	2120	2019-10-31	field assessment	22523.7	199231.5	NA	inbo
68038_1	9160	NA	NA	NA	NA	162653.6	172462.1	NA	anb
6808913_1	6230_hmo	NA	NA	NA	NA	51101.6	168974.1	NA	inbo
681777_1	2130_had	NA	NA	NA	NA	38077.6	205582.1	NA	inbo
681945_1	91E0_vc	NA	NA	NA	NA	106909.6	163470.1	NA	anb
6831873_1	6230_hmo	NA	NA	NA	NA	61565.6	205070.1	NA	inbo
683638_1	91E0_vo	NA	NA	NA	NA	212477.6	207662.1	NA	anb
683702_1	91E0_vo	NA	NA	NA	NA	215261.6	188622.1	NA	anb
6840406_1	9120	NA	NA	NA	NA	181942.2	199679.8	NA	anb
6846641_1	2170	NA	NA	NA	NA	30045.6	201710.1	NA	inbo
684982_1	2330_bu	FALSE	2310	2018-08-09	field assessment	217149.531	199214.085	NA	anb
685273_1	91E0_vc	NA	NA	NA	NA	112317.6	161998.1	NA	anb
6852946_1	6120	NA	NA	NA	NA	247965.6	189134.1	NA	inbo
68562_1	4010	FALSE	gh	2015-06-01	field assessment	227869.6	194478.1	NA	anb
685686_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	213725.6	202446.1	NA	anb
686041_1	91E0_vc	NA	NA	NA	NA	104445.6	162798.1	NA	anb
687729_1	2120	NA	NA	NA	NA	40413.6	208974.1	NA	inbo
687729_1	2160	NA	NA	NA	NA	40413.6	208974.1	NA	inbo
69_1	2120	TRUE	2120	2018-09-27	field assessment	37021.6	206894.1	NA	inbo
6902961_1	2190	NA	NA	NA	NA	22589.6	198798.1	NA	inbo
6911126_1	9120	NA	NA	NA	NA	165933.7	209681.4	NA	anb
6912210_1	6230_hmo	NA	NA	NA	NA	218973.6	199950.1	NA	inbo
6918054_1	6410_ve	FALSE	NA	2018-01-01	field assessment	185917.6	180494.1	NA	inbo
691894_1	91E0_vo	NA	NA	NA	NA	215453.6	187662.1	NA	anb
692017_1	2120	NA	NA	NA	NA	32509.6	204302.1	NA	inbo
692017_2	2160	NA	NA	NA	NA	32554	204437.3	NA	inbo
6923026_1	6410_ve	FALSE	NA	2019-07-03	field assessment	223933.6	205742.1	NA	inbo
6923026_2	6410_ve	TRUE	6410_ve	2019-07-03	field assessment	223905.77	205753.69	NA	inbo
692438_1	91E0_vc	NA	NA	NA	NA	171549.6	211118.1	NA	anb
692917_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	64637.6	220302.1	NA	inbo
693174_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	215197.6	200142.1	NA	anb
693366_1	91E0_vo	NA	NA	NA	NA	207933.6	214894.1	NA	anb
693425_1	2120	NA	NA	NA	NA	23581.6	198702.1	NA	inbo
693458_1	6230_hn	FALSE	NA	2016-01-01	field assessment	219517.6	196398.1	NA	inbo
69385_1	6510_hu	FALSE	onbekend	2014-06-17	NA	108541.6	217230.1	short term	anb
694297_1	91E0_vc	NA	NA	NA	NA	102557.6	166318.1	NA	anb
6945394_1	6510_huk	NA	NA	NA	NA	219229.6	164654.1	NA	anb
6948370_1	6410_mo	TRUE	6410_mo	2017-07-03	field assessment	231741.55	212238.11	NA	inbo
695122_1	2330_bu	FALSE	9 : bossen	2017-07-07	field assessment	236061.189	195662.196	NA	anb
6951250_1	6120	NA	NA	NA	NA	247613.6	188014.1	NA	inbo
6952881_1	2170	NA	NA	NA	NA	30365.6	202190.1	NA	inbo
695297_1	1330_hpr	FALSE	NA	2015-08-19	field assessment	56765.6	211982.1	NA	inbo
695297_2	1330_hpr	TRUE	1330_hpr	2015-08-19	field assessment	56765.27	211970.46	NA	inbo
69558_1	2310	FALSE	gh	2014-09-16	field assessment	218205.663	197102.07	NA	anb
6958641_1	2170	NA	NA	NA	NA	30109.6	202350.1	NA	inbo
696182_1	7140_meso	TRUE	7140_meso	2016-09-20	field assessment	206269.43	204142.34	NA	inbo
6962_1	6510_hu	FALSE	onbekend	2014-05-19	NA	230685.6	176462.1	short term	anb
69686_1	4030	FALSE	NA	2014-01-01	orthophoto	196925.6	192302.1	NA	anb
6975362_1	6510_huk	NA	NA	NA	NA	258557.6	159310.1	NA	anb
698433_1	6410_ve	FALSE	NA	2015-01-01	field assessment	74141.6	200718.1	NA	inbo
698545_1	2180	NA	NA	NA	NA	26685.6	200110.1	NA	inbo
6986542_1	6410_ve	FALSE	NA	2018-06-13	field assessment	195805.6	227982.1	NA	inbo
6986542_2	6410_ve	FALSE	6230_hmo	2018-06-13	field assessment	195655.86	227996.46	NA	inbo
699185_1	2120	NA	NA	NA	NA	37149.6	207118.1	NA	inbo
699829_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	62141.6	220782.1	NA	inbo
70_1	2120	TRUE	2120	2019-10-23	field assessment	29693.6	203342.1	NA	inbo
701366_1	7140_meso	FALSE	NA	2015-01-01	field assessment	218333.6	199374.1	NA	inbo
701617_1	2120	NA	NA	NA	NA	24509.6	200238.1	NA	inbo
701617_1	2130_hd	NA	NA	NA	NA	24509.6	200238.1	NA	inbo
70262_1	4010	NA	NA	2014-01-01	NA	214813.6	203694.1	long term	anb
70262_1	7140_oli	NA	NA	2016-01-01	NA	214813.6	203694.1	long term	inbo
702674_1	7140_oli	TRUE	7140_oli	2015-09-18	field assessment	218685.71	198734.31	NA	inbo
7033906_1	6410_mo	TRUE	6410_mo	2019-06-19	field assessment	221469.74	175373.97	NA	inbo
7040817_1	2170	NA	NA	NA	NA	32573.6	203086.1	NA	inbo
704498_1	6510_hu	NA	NA	NA	NA	240605.6	182542.1	NA	anb
704558_1	91E0_vo	NA	NA	NA	NA	193917.6	225518.1	NA	anb
7046610_1	2330_dw	NA	NA	NA	NA	231357.6	193838.1	NA	anb
704886_1	6230	FALSE	NA	2015-01-01	field assessment	212829.6	213838.1	NA	inbo
704886_1	6410_ve	FALSE	NA	2015-01-01	field assessment	212829.6	213838.1	NA	inbo
704998_1	6510_hu	NA	NA	NA	NA	202781.6	170638.1	NA	anb
7050417_1	2170	NA	NA	NA	NA	23261.6	198990.1	NA	inbo
70582_1	2330_bu	FALSE	gh	2014-09-05	field assessment	215869.614	199982.036	NA	anb
7060694_1	9120	NA	NA	NA	NA	170944.6	216168.1	NA	anb
7062294_1	6510_hus	TRUE	6510_hus	2019-05-15	field assessment	155101.625	186382.106	NA	anb
7063334_1	9160	NA	NA	NA	NA	208942.2	164679.8	NA	anb
706546_1	91E0_vo	NA	NA	NA	NA	239037.6	179438.1	NA	anb
7072966_1	6410_mo	TRUE	6410_mo	2017-05-29	field assessment	162429.73	179534.42	NA	inbo
7078_1	91E0_vo	FALSE	geen habitat 	2015-01-01	field assessment	190493.6	181806.1	NA	anb
70833_1	2160	NA	NA	NA	NA	23695.5	199577.6	NA	inbo
7085318_1	9120	NA	NA	NA	NA	166912.9	163212.1	NA	anb
70866_1	4030	FALSE	gh	2014-09-15	field assessment	219421.584	197230.162	NA	anb
70866_1	6230_hn	FALSE	NA	2016-01-01	field assessment	219421.6	197230.1	NA	inbo
708914_1	91E0_vo	NA	NA	NA	NA	221821.6	183886.1	NA	anb
708921_1	91E0_vc	NA	NA	NA	NA	130397.6	155534.1	NA	anb
7097606_1	91E0_va	NA	NA	NA	NA	167947.3	163226.5	NA	anb
7101874_1	6510_huk	NA	NA	NA	NA	249981.6	161582.1	NA	anb
7102909_1	1330_da	NA	NA	NA	NA	140943.83	226241.19	NA	inbo
710769_1	2120	NA	NA	NA	NA	50941.6	216046.1	NA	inbo
710769_1	2130_hd	NA	NA	NA	NA	50941.6	216046.1	NA	inbo
710833_1	2130_hd	NA	NA	NA	NA	26334.3	200556.7	NA	inbo
7108785_1	2170	NA	NA	NA	NA	29789.6	201838.1	NA	inbo
7120210_1	6120	NA	NA	NA	NA	247229.6	187598.1	NA	inbo
712310_1	91E0_vo	NA	NA	NA	NA	212573.6	207502.1	NA	anb
714198_1	2330_bu	TRUE	2330_bu	2016-10-14	field assessment	185789.549	211054.087	NA	anb
714230_1	2330_bu	TRUE	2330_bu	2016-09-28	field assessment	196381.637	204110.114	NA	anb
7145_1	9160	TRUE	9160	2015-04-28	field assessment	151901.6	188046.196	NA	anb
7148818_1	6510_hus	TRUE	6510_hus	2018-06-12	field assessment	219197.593	217422.11	NA	anb
715445_1	2120	NA	NA	NA	NA	66461.6	224814.1	NA	inbo
7159601_1	2170	NA	NA	NA	NA	30525.6	202382.1	NA	inbo
7165105_1	2170	NA	NA	NA	NA	22717.6	198894.1	NA	inbo
716593_1	2160	NA	NA	NA	NA	32802.8	204318.1	NA	inbo
7172178_1	6120	FALSE	NA	2015-01-01	field assessment	250461.6	197294.1	NA	inbo
717430_1	2330_bu	FALSE	NA	2016-01-01	orthophoto	217789.6	202926.1	NA	anb
7174354_1	6230_hmo	NA	NA	NA	NA	218877.6	199918.1	NA	inbo
717750_1	7140_oli	TRUE	7140_oli	2017-07-31	field assessment	218173.29	198254.25	NA	inbo
7178722_1	6120	NA	NA	NA	NA	253053.6	203470.1	NA	inbo
717937_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	53405.6	211374.1	NA	inbo
71902_1	4010	TRUE	4010	2016-10-07	field assessment	163037.643	225486.193	NA	anb
719025_1	2160	NA	NA	NA	NA	28445.6	200910.1	NA	inbo
719025_2	2130_hd	NA	NA	NA	NA	28463.2	200461	NA	inbo
7196146_1	6120	NA	NA	NA	NA	247101.6	183054.1	NA	inbo
72_1	2170	TRUE	2170	2018-08-24	field assessment	33099	203898.3	NA	inbo
720309_1	2120	NA	NA	NA	NA	59229.6	221390.1	NA	inbo
720309_1	2130_hd	NA	NA	NA	NA	59229.6	221390.1	NA	inbo
7203174_1	6410_mo	TRUE	6410_mo	2017-07-19	field assessment	197341.64	167342.1	NA	inbo
720369_1	6510_hua	FALSE	NA	2014-06-11	field assessment	43645.6	186894.1	NA	anb
720369_2	6510_hua	TRUE	6510_hua	2014-06-11	field assessment	43646.063	186890.087	NA	anb
720689_1	2130_hd	NA	NA	NA	NA	31933.6	203598.1	NA	inbo
720689_1	2160	NA	NA	NA	NA	31933.6	203598.1	NA	inbo
7208018_1	6120	NA	NA	NA	NA	251325.6	199374.1	NA	inbo
7215025_1	2170	NA	NA	NA	NA	30685.6	202094.1	NA	inbo
721906_1	6230_ha	TRUE	6230_ha	2016-07-29	field assessment	238013.58	183118.03	NA	inbo
7219313_1	2190	NA	NA	NA	NA	53917.3	216284.4	NA	inbo
7220533_1	2190	NA	NA	NA	NA	77213.6	227790.1	NA	inbo
7220785_1	2170	NA	NA	NA	NA	30109.6	202670.1	NA	inbo
7235186_1	6510_huk	NA	NA	NA	NA	223453.6	166286.1	NA	anb
7237425_1	2170	NA	NA	NA	NA	33149.6	202542.1	NA	inbo
72406_1	4030	FALSE	NA	2016-01-01	orthophoto	172029.6	204718.1	NA	anb
7253302_1	6410_ve	FALSE	NA	2015-01-01	field assessment	186013.6	186158.1	NA	inbo
72690_1	4010	FALSE	4030	2014-08-20	field assessment	239325.527	181326.1	NA	anb
72690_1	4030	TRUE	4030	2014-08-20	field assessment	239325.527	181326.1	NA	anb
7270193_1	2170	NA	NA	NA	NA	32893.6	203950.1	NA	inbo
729401_1	91E0_vc	NA	NA	NA	NA	130973.6	155374.1	NA	anb
7294430_1	2330_dw	NA	NA	NA	NA	163069.6	226830.1	NA	anb
73_1	2120	TRUE	2120	2019-10-16	field assessment	59005.6	221230.1	NA	inbo
730289_1	2160	NA	NA	NA	NA	24637.6	198350.1	NA	inbo
7302961_1	2190_mp	NA	NA	NA	NA	32477.6	203022.1	NA	inbo
7303218_1	6410_mo	FALSE	NA	2018-01-01	field assessment	219709.6	172014.1	NA	inbo
732597_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	62429.6	222062.1	NA	inbo
732977_1	2130_hd	NA	NA	NA	NA	33405.6	202606.1	NA	inbo
73298_1	4030	FALSE	NA	2016-01-01	orthophoto	235453.6	185966.1	NA	anb
7330485_1	2190	NA	NA	NA	NA	65661.6	224430.1	NA	inbo
733237_1	1330_hpr	NA	NA	2015-01-01	NA	78845.6	223630.1	long term	inbo
7335729_1	2170	NA	NA	NA	NA	32733.6	203630.1	NA	inbo
7335926_1	2330_dw	NA	NA	NA	NA	187997.6	216494.1	NA	anb
7339222_1	6230_hmo	NA	NA	NA	NA	171293.6	215374.1	NA	inbo
734_1	4010	TRUE	4010	2016-11-18	field assessment	153661.556	233774.204	NA	anb
734321_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	53309.6	211438.1	NA	inbo
735025_1	2130_hd	NA	NA	NA	NA	35280.7	206154.8	NA	inbo
735033_1	91E0_vc	NA	NA	NA	NA	134845.6	169422.1	NA	anb
7354249_1	2330_dw	NA	NA	NA	NA	119997.6	188942.1	NA	anb
736182_1	7140_meso	FALSE	NA	2016-01-01	field assessment	213789.6	196302.1	NA	inbo
736230_1	6510_hu	NA	NA	NA	NA	205309.6	183214.1	NA	anb
736565_1	2130_hd	NA	NA	NA	NA	78013.6	227566.1	NA	inbo
7367346_1	6510_huk	NA	NA	NA	NA	245565.6	161070.1	NA	anb
73682_1	4030	FALSE	NA	2014-01-01	orthophoto	234973.6	194862.1	NA	anb
736949_1	1330_hpr	FALSE	NA	2015-08-12	field assessment	69277.6	220878.1	NA	inbo
736949_2	1330_hpr	TRUE	1330_hpr	2015-08-12	field assessment	69278.75	220888.14	NA	inbo
737073_1	2130_hd	NA	NA	NA	NA	30749.6	202478.1	NA	inbo
7370929_1	2170	NA	NA	NA	NA	29885.6	202062.1	NA	inbo
737333_1	2130_hd	NA	NA	NA	NA	77757.6	226606.1	NA	inbo
738230_1	2330_bu	TRUE	2330_bu	2017-08-29	field assessment	215741.526	200174.115	NA	anb
738265_1	91E0_vc	NA	NA	NA	NA	104381.6	167598.1	NA	anb
7393158_1	6230_hmo	NA	NA	NA	NA	177501.6	179502.1	NA	inbo
7394534_1	6410_mo	TRUE	6410_mo	2018-06-19	field assessment	212733.5	172814.04	NA	inbo
74_1	2120	FALSE	NA	2019-11-04	field assessment	23453.6	198798.1	NA	inbo
74_2	2120	TRUE	2120	2019-11-04	field assessment	23541.7	198851.8	NA	inbo
7401_1	91E0_vm	FALSE	geen habitat 	2015-01-01	field assessment	152253.514	194606.255	NA	anb
7401217_1	6230_hmo	NA	NA	NA	NA	60829.6	204846.1	NA	inbo
7405442_1	6510_huk	NA	NA	NA	NA	258397.6	158894.1	NA	anb
7421237_1	2190	NA	NA	NA	NA	77629.6	227758.1	NA	inbo
7421745_1	2170	NA	NA	NA	NA	30461.6	202350.1	NA	inbo
7424294_1	6510_huk	NA	NA	NA	NA	213405.6	161486.1	NA	anb
742450_1	6410_mo	FALSE	NA	2016-06-16	field assessment	221661.6	175502.1	NA	inbo
742450_2	6410_mo	TRUE	6410_mo	2016-06-16	field assessment	221704.76	175515.14	NA	inbo
742577_1	2130_hd	NA	NA	NA	NA	23680.3	198292.9	NA	inbo
742610_1	2330_bu	TRUE	2330_bu	2017-07-17	field assessment	220637.569	196718.169	NA	anb
7427249_1	2170	NA	NA	NA	NA	22845.6	198830.1	NA	inbo
7435138_1	9160	NA	NA	NA	NA	253922.8	160641.5	NA	anb
743862_1	7140_meso	FALSE	NA	2016-01-01	field assessment	209533.6	190638.1	NA	inbo
743982_1	6230_hmo	TRUE	6230_hmo	2016-09-19	field assessment	194077.73	225710.13	NA	inbo
743982_1	6230_hn	FALSE	6230_hmo	2016-09-19	field assessment	194077.73	225710.13	NA	inbo
74429_1	2310	FALSE	NA	2014-01-01	orthophoto	152445.6	232814.1	NA	anb
744742_1	6510_huk	NA	NA	NA	NA	214813.6	162894.1	NA	anb
74514_1	4030	FALSE	NA	2016-01-01	orthophoto	222941.6	204878.1	NA	anb
745170_1	6230_ha	TRUE	6230_ha	2016-08-18	field assessment	223869.47	190126.1	NA	inbo
7461726_1	6510_hus	FALSE	NA	2018-01-01	field assessment	179485.6	243214.1	NA	anb
7463357_1	1330_da	NA	NA	NA	NA	141778.6	224962.03	NA	inbo
7467350_1	6230_hmo	NA	NA	NA	NA	184317.6	190798.1	NA	inbo
746865_1	2120	NA	NA	NA	NA	43261.6	211022.1	NA	inbo
746865_1	2130_hd	NA	NA	NA	NA	43261.6	211022.1	NA	inbo
746933_1	2120	NA	NA	NA	NA	55773.6	218830.1	NA	inbo
746933_1	2160	NA	NA	NA	NA	55773.6	218830.1	NA	inbo
7482929_1	2170	NA	NA	NA	NA	29949.6	202510.1	NA	inbo
748761_1	91E0_vc	NA	NA	NA	NA	120157.6	162926.1	NA	anb
74929_1	2160	NA	NA	NA	NA	24718.3	199082.7	NA	inbo
7499650_1	6510_huk	NA	NA	NA	NA	258525.6	159534.1	NA	anb
75_1	2120	FALSE	NA	2019-10-17	field assessment	56157.6	219182.1	NA	inbo
75_2	2120	TRUE	2120	2019-10-17	field assessment	56152.7	219213	NA	inbo
