scheme,sampling_unit_code,point_code,grts_ranking,is_centroid,grts_ranking_draw,legacy_site,x,y,sac,db_ref,year_planned,type_target
HQ9120,VBI_325077_9120,7085318_1,7085318,FALSE,NA,TRUE,166912.9,163212.1,0,325077,NA,9120
HQ9120,VBI_325101_9120,48192774_1,48192774,FALSE,NA,TRUE,166900.9,161677,1,325101,NA,9120
HQ9120,VBI_326012_9120,1588806_1,1588806,FALSE,NA,TRUE,173934.9,167175.1,1,326012,NA,9120
HQ9120,VBI_326017_9120,624198_1,624198,FALSE,NA,TRUE,170942.1,166679.8,1,326017,NA,9120
HQ9120,VBI_326020_9120,13581894_1,13581894,FALSE,NA,TRUE,173942.3,166679.9,1,326020,NA,9120
HQ9120,VBI_326026_9120,36906566_1,36906566,FALSE,NA,TRUE,171942.1,166179.7,1,326026,NA,9120
HQ9120,VBI_326027_9120,11920966_1,11920966,FALSE,NA,TRUE,172937.9,166178.1,1,326027,NA,9120
HQ9120,VBI_326028_9120,31063622_1,31063622,FALSE,NA,TRUE,173933.7,166192.2,1,326028,NA,9120
HQ9120,VBI_326036_9120,6225478_1,6225478,FALSE,NA,TRUE,173945.2,165682.8,1,326036,NA,9120
HQ9120,VBI_326041_9120,4760134_1,4760134,FALSE,NA,TRUE,170894.2,165164.4,1,326041,NA,9120
HQ9120,VBI_326042_9120,33706566_1,33706566,FALSE,NA,TRUE,171951,165165,1,326042,NA,9120
HQ9120,VBI_326051_9120,50975302_1,50975302,FALSE,NA,TRUE,172942.2,164679.8,1,326051,NA,9120
HQ9120,VBI_331082_9120,38091430_1,38091430,FALSE,NA,TRUE,195946.5,172687.1,0,331082,NA,9120
HQ9120,VBI_332061_9120,52980198_1,52980198,FALSE,NA,TRUE,206940.1,174178.8,0,332061,NA,9120
HQ9120,VBI_332087_9120,46409190_1,46409190,FALSE,NA,TRUE,208942.2,172679.9,0,332087,NA,9120
HQ9120,VBI_332088_9120_qb,42591718_1,42591718,FALSE,NA,TRUE,209934.6,172699.8,1,332088,NA,9120_qb
HQ9120,VBI_332096_9120,43361766_1,43361766,FALSE,NA,TRUE,209942.5,172161.5,1,332096,NA,9120
HQ9120,VBI_332123_9120,4186598_1,4186598,FALSE,NA,TRUE,204921.3,170163.3,1,332123,NA,9120
HQ9120,VBI_332138_9120,39623462_1,39623462,FALSE,NA,TRUE,203927.9,169183.8,1,332138,NA,9120
HQ9120,VBI_334108_9120,7700530_1,7700530,FALSE,NA,TRUE,221942.2,171179.8,1,334108,NA,9120
HQ9120,VBI_341022_9120,30201650_1,30201650,FALSE,NA,TRUE,231942.2,176679.8,1,341022,NA,9120
HQ9120,VBI_341047_9120,36931378_1,36931378,FALSE,NA,TRUE,232942.2,175179.8,1,341047,NA,9120
HQ9120,VBI_341121_9120,34959154_1,34959154,FALSE,NA,TRUE,226942.2,170179.8,1,341121,NA,9120
HQ9120,VBI_347088_9120,47259058_1,47259058,FALSE,NA,TRUE,249933.2,162677.1,1,347088,NA,9120
HQ9120,VBI_347104_9120,62676402_1,62676402,FALSE,NA,TRUE,249965.8,161665.1,1,347104,NA,9120
HQ9120,VBI_392005_9120,59773113_1,59773113,FALSE,NA,TRUE,142942.2,157679.8,0,392005,NA,9120
HQ9120,VBI_392037_9120,54269113_1,54269113,FALSE,NA,TRUE,142942.2,155679.8,1,392037,NA,9120
HQ9120,VBI_392040_9120,53461945_1,53461945,FALSE,NA,TRUE,145942.2,155679.8,1,392040,NA,9120
HQ9120,VBI_74143_9120,51038942_1,51038942,FALSE,NA,TRUE,160934.8,229178.8,0,74143,NA,9120
HQ9120,VBI_78148_9120,26055646_1,26055646,FALSE,NA,TRUE,157981.8,218644,0,78148,NA,9120
HQ9120,VBI_78156_9120,58278294_1,58278294,FALSE,NA,TRUE,157942.1,218179.9,1,78156,NA,9120
HQ9120,VBI_85126_9120_qb,50679006_1,50679006,FALSE,NA,TRUE,167942.1,220179.8,0,85126,NA,9120_qb
HQ9120,VBI_85147_9120_qb,20652254_1,20652254,FALSE,NA,TRUE,164942.1,218679.7,0,85147,NA,9120_qb
HQ9120,VBI_86145_9120,56073374_1,56073374,FALSE,NA,TRUE,170942.4,218679.8,0,86145,NA,9120
HQ9120,VBI_88113_9120,21546030_1,21546030,FALSE,NA,TRUE,186934.1,220690.5,1,88113,NA,9120
HQ9120,VBI_88121_9120,64169006_1,64169006,FALSE,NA,TRUE,186944.6,220176.2,1,88121,NA,9120
HQ9120,VBI_88129_9120,27010094_1,27010094,FALSE,NA,TRUE,186942.2,219679.7,1,88129,NA,9120
HQ9120,VBI_96103_9120,50622190_1,50622190,FALSE,NA,TRUE,208939.4,221693.4,1,96103,NA,9120
HQ9130,10513_9130_end,10513_1,10513,TRUE,10513,FALSE,36349.6,165038.1,1,10513,4,9130_end
HQ9130,10841_9130_end,10841_1,10841,TRUE,10841,FALSE,110941.6,181614.1,0,10841,2,9130_end
HQ9130,11481_9130_end,11481_1,11481,TRUE,11481,FALSE,118685.6,163022.1,1,11481,5,9130_end
HQ9130,11865_9130_end,11865_1,11865,TRUE,11865,FALSE,109277.6,183598.1,1,11865,6,9130_end
HQ9130,11865_9130_end,11865_2,4206169,FALSE,11865,FALSE,109262.826,183574.56,1,11865,6,9130_end
HQ9130,12409_9130_end,12409_1,12409,TRUE,12409,FALSE,146397.6,184206.1,0,12409,3,9130_end
HQ9130,14161_9130_end,14161_1,14161,TRUE,14161,FALSE,43165.6,167822.1,0,14161,4,9130_end
HQ9130,14457_9130_end,14457_1,14457,TRUE,14457,FALSE,145085.6,180270.1,0,14457,4,9130_end
HQ9130,15833_9130_end,15833_1,15833,TRUE,15833,FALSE,107517.6,161166.1,1,15833,7,9130_end
HQ9130,18041_9130_end,18041_1,18041,TRUE,18041,FALSE,137789.6,176014.1,0,18041,5,9130_end
HQ9130,19793_9130_end,19793_1,19793,TRUE,19793,FALSE,46813.6,168494.1,1,19793,8,9130_end
HQ9130,20281_9130_end,20281_1,20281,TRUE,20281,FALSE,128893.6,166702.1,1,20281,9,9130_end
HQ9130,21025_9130_end,21025_1,21025,TRUE,21025,FALSE,85661.6,167342.1,0,21025,6,9130_end
HQ9130,21329_9130_end,21329_1,21329,TRUE,21329,FALSE,40189.6,164494.1,1,21329,10,9130_end
HQ9130,21689_9130_end,21689_1,21689,TRUE,21689,FALSE,143613.6,156878.1,1,21689,11,9130_end
HQ9130,23385_9130_end,23385_1,23385,TRUE,23385,FALSE,113053.6,180718.1,0,23385,6,9130_end
HQ9130,23385_9130_end,23385_2,23385,FALSE,23385,FALSE,113053.278,180720.312,0,23385,6,9130_end
HQ9130,26273_9130_end,26273_1,26273,TRUE,26273,FALSE,77469.6,175886.1,0,26273,7,9130_end
HQ9130,27865_9130_end,27865_1,27865,TRUE,27865,FALSE,119549.6,162478.1,1,27865,12,9130_end
HQ9130,28546_9130_fm,28546_1,28546,TRUE,28546,FALSE,258333.6,159854.1,1,28546,6,9130_fm
HQ9130,30873_9130_end,30873_1,30873,TRUE,30873,FALSE,103133.6,172142.1,0,30873,7,9130_end
HQ9130,34361_9130_end,34361_1,34361,TRUE,34361,FALSE,128189.6,157422.1,0,34361,8,9130_end
HQ9130,38937_9130_end,38937_1,38937,TRUE,38937,FALSE,101949.6,165902.1,0,38937,9,9130_end
HQ9130,41209_9130_end,41209_1,41209,TRUE,41209,FALSE,130653.6,177934.1,0,41209,9,9130_end
HQ9130,44550_9130_end,44550_1,44550,TRUE,44550,FALSE,161149.6,168974.1,0,44550,10,9130_end
HQ9130,45305_9130_end,45305_1,45305,TRUE,45305,FALSE,129981.6,179566.1,0,45305,11,9130_end
HQ9130,46937_9130_end,46937_1,46937,TRUE,46937,FALSE,116381.6,181550.1,0,46937,11,9130_end
HQ9130,47193_9130_end,47193_1,47193,TRUE,47193,FALSE,111293.6,169838.1,0,47193,12,9130_end
HQ9130,4729_9130_end,4729_1,4729,TRUE,4729,FALSE,140861.6,169934.1,0,4729,1,9130_end
HQ9130,4945_9130_end,4945_1,4945,TRUE,4945,FALSE,40061.6,164142.1,1,4945,2,9130_end
HQ9130,4945_9130_end,4945_2,4945,FALSE,4945,FALSE,40057.813,164147.159,1,4945,2,9130_end
HQ9130,51233_9130_end,51233_1,51233,TRUE,51233,FALSE,74877.6,162958.1,0,51233,12,9130_end
HQ9130,8217_9130_end,8217_1,8217,TRUE,8217,FALSE,99773.6,162734.1,1,8217,3,9130_end
HQ9130,94082_9130_fm,94082_1,94082,TRUE,94082,FALSE,257821.6,160110.1,1,94082,12,9130_fm
HQ9130,9657_9130_end,9657_1,9657,TRUE,9657,FALSE,138301.6,161934.1,0,9657,2,9130_end
HQ9130,VBI_218123_9130_end,14933657_1,14933657,FALSE,NA,TRUE,92942.3,180179.6,0,218123,NA,9130_end
HQ9130,VBI_226063_9130_end,26985305_1,26985305,FALSE,NA,TRUE,112942.3,184179.9,0,226063,NA,9130_end
HQ9130,VBI_226119_9130_end,64346969_1,64346969,FALSE,NA,TRUE,112942.2,180679.9,0,226119,NA,9130_end
HQ9130,VBI_226160_9130_end,51985241_1,51985241,FALSE,NA,TRUE,113942.2,178179.8,1,226160,NA,9130_end
HQ9130,VBI_227019_9130_end,8333193_1,8333193,FALSE,NA,TRUE,116951,186657.9,1,227019,NA,9130_end
HQ9130,VBI_227142_9130_end,51234649_1,51234649,FALSE,NA,TRUE,119942.2,179179.8,0,227142,NA,9130_end
HQ9130,VBI_227153_9130_end,30165849_1,30165849,FALSE,NA,TRUE,114971.6,178178.2,0,227153,NA,9130_end
HQ9130,VBI_235082_9130_end,53173497_1,53173497,FALSE,NA,TRUE,131913.6,182658.6,0,235082,NA,9130_end
HQ9130,VBI_274116_9130_end,46428561_1,46428561,FALSE,NA,TRUE,29942.2,170679.8,1,274116,NA,9130_end
HQ9130,VBI_282143_9130_end,35183953_1,35183953,FALSE,NA,TRUE,48992.7,169176,1,282143,NA,9130_end
HQ9130,VBI_285027_9130_end,65590545_1,65590545,FALSE,NA,TRUE,36933.9,166205.7,1,285027,NA,9130_end
HQ9130,VBI_285062_9130_end,36377425_1,36377425,FALSE,NA,TRUE,39942.4,164180,1,285062,NA,9130_end
HQ9130,VBI_293128_9130_end,63581081_1,63581081,FALSE,NA,TRUE,89942.2,170180,1,293128,NA,9130_end
HQ9130,VBI_296073_9130_end,36227105_1,36227105,FALSE,NA,TRUE,74942.4,163179.9,0,296073,NA,9130_end
HQ9130,VBI_296124_9130_end,61896481_1,61896481,FALSE,NA,TRUE,77942.4,160179.8,0,296124,NA,9130_end
HQ9130,VBI_297095_9130_end,17956377_1,17956377,FALSE,NA,TRUE,88942.1,162179.8,1,297095,NA,9130_end
HQ9130,VBI_297103_9130_end,49479193_1,49479193,FALSE,NA,TRUE,88942.1,161679.8,1,297103,NA,9130_end
HQ9130,VBI_297104_9130_end,30658073_1,30658073,FALSE,NA,TRUE,89942,161679.8,1,297104,NA,9130_end
HQ9130,VBI_298100_9130_end,25227801_1,25227801,FALSE,NA,TRUE,93938.1,161708.1,1,298100,NA,9130_end
HQ9130,VBI_302006_9130_end,6589017_1,6589017,FALSE,NA,TRUE,111942.4,177679.8,1,302006,NA,9130_end
HQ9130,VBI_302008_9130_end,8010585_1,8010585,FALSE,NA,TRUE,113942.1,177679.9,1,302008,NA,9130_end
HQ9130,VBI_306012_9130_end,17578969_1,17578969,FALSE,NA,TRUE,109942.2,167179.8,0,306012,NA,9130_end
HQ9130,VBI_306098_9130_end,22218713_1,22218713,FALSE,NA,TRUE,107942.2,161679.8,1,306098,NA,9130_end
HQ9130,VBI_307086_9130_end,9333977_1,9333977,FALSE,NA,TRUE,119942.2,162679.9,1,307086,NA,9130_end
HQ9130,VBI_307113_9130_end,25061081_1,25061081,FALSE,NA,TRUE,114942.2,160679.8,1,307113,NA,9130_end
HQ9130,VBI_307122_9130_end,34907865_1,34907865,FALSE,NA,TRUE,115948,160183.7,1,307122,NA,9130_end
HQ9130,VBI_308015_9130_end,1986361_1,1986361,FALSE,NA,TRUE,128934.5,167178.6,1,308015,NA,9130_end
HQ9130,VBI_325022_9130_end,25817350_1,25817350,FALSE,NA,TRUE,167927.2,166668.6,1,325022,NA,9130_end
HQ9130,VBI_325058_9130_end,50541830_1,50541830,FALSE,NA,TRUE,163942.3,164179.9,1,325058,NA,9130_end
HQ9130,VBI_384016_9130_end,64551225_1,64551225,FALSE,NA,TRUE,129909.8,157192.5,1,384016,NA,9130_end
HQ9130,VBI_384032_9130_end,40784185_1,40784185,FALSE,NA,TRUE,129952,156147.5,1,384032,NA,9130_end
HQ9130,VBI_391033_9130_end,46014777_1,46014777,FALSE,NA,TRUE,130948.8,155692.3,1,391033,NA,9130_end
HQ9130,VBI_392046_9130_end,25924793_1,25924793,FALSE,NA,TRUE,143942.2,155179.8,1,392046,NA,9130_end
HQ9130,VBI_392047_9130_end,34948025_1,34948025,FALSE,NA,TRUE,144942.2,155179.8,1,392047,NA,9130_end
HQ9130,VBI_392054_9130_end,66974905_1,66974905,FALSE,NA,TRUE,143942.2,154679.8,1,392054,NA,9130_end
HQ9130,VBI_392055_9130_end,1954745_1,1954745,FALSE,NA,TRUE,144942.2,154679.8,1,392055,NA,9130_end
HQ9130,VBI_392059_9130_end,2344121_1,2344121,FALSE,NA,TRUE,140942.2,154179.8,1,392059,NA,9130_end
HQ9130,VBI_392060_9130_end,36865209_1,36865209,FALSE,NA,TRUE,141942.2,154179.8,1,392060,NA,9130_end
HQ9130,VBI_392063_9130_end,59691961_1,59691961,FALSE,NA,TRUE,144942.2,154179.8,1,392063,NA,9130_end
HQ9130,VBI_392067_9130_end,55264441_1,55264441,FALSE,NA,TRUE,140942.2,153679.8,1,392067,NA,9130_end
HQ9160,10354_9160,10354_1,10354,TRUE,10354,FALSE,227773.6,161326.1,0,10354,3,9160
HQ9160,12710_9160,12710_1,12710,TRUE,12710,FALSE,190269.6,176046.1,0,12710,4,9160
HQ9160,12710_9160,12710_2,12710,FALSE,12710,FALSE,190270.509,176045.12,0,12710,4,9160
HQ9160,18290_9160,18290_1,18290,TRUE,18290,FALSE,227581.6,160398.1,0,18290,5,9160
HQ9160,20274_9160,20274_1,20274,TRUE,20274,FALSE,227773.6,173486.1,0,20274,6,9160
HQ9160,21457_9160,21457_1,21457,TRUE,21457,FALSE,50909.6,183598.1,1,21457,4,9160
HQ9160,2182_9160,2182_1,2182,TRUE,2182,FALSE,185053.6,179374.1,1,2182,1,9160
HQ9160,2198_9160,2198_1,2198,TRUE,2198,FALSE,162781.6,209934.1,1,2198,1,9160
HQ9160,22153_9160,22153_1,22153,TRUE,22153,FALSE,107901.6,186734.1,0,22153,7,9160
HQ9160,22726_9160,22726_1,22726,TRUE,22726,FALSE,165661.6,178350.1,1,22726,4,9160
HQ9160,23238_9160,23238_1,23238,TRUE,23238,FALSE,161149.6,180878.1,1,23238,5,9160
HQ9160,24774_9160,24774_1,24774,TRUE,24774,FALSE,161981.6,184206.1,0,24774,8,9160
HQ9160,26262_9160,26262_1,26262,TRUE,26262,FALSE,159229.6,203950.1,1,26262,5,9160
HQ9160,26822_9160,26822_1,26822,TRUE,26822,FALSE,168605.6,178446.1,1,26822,6,9160
HQ9160,28546_9160,28546_1,28546,TRUE,28546,FALSE,258333.6,159854.1,1,28546,6,9160
HQ9160,32790_9160,32790_1,32790,TRUE,32790,FALSE,166205.6,199182.1,0,32790,9,9160
HQ9160,32889_9160,32889_1,32889,TRUE,32889,FALSE,147869.6,184270.1,0,32889,10,9160
HQ9160,36774_9160,36774_1,36774,TRUE,36774,FALSE,185981.6,179854.1,1,36774,6,9160
HQ9160,36774_9160,36774_2,36774,FALSE,36774,FALSE,185980.398,179854.933,1,36774,6,9160
HQ9160,3894_9160,3894_1,3894,TRUE,3894,FALSE,189373.6,197390.1,1,3894,2,9160
HQ9160,3894_9160,3894_2,3894,FALSE,3894,FALSE,189373.549,197391.265,1,3894,2,9160
HQ9160,39142_9160,39142_1,39142,TRUE,39142,FALSE,214429.6,176526.1,0,39142,11,9160
HQ9160,3970_9160,3970_1,3970,TRUE,3970,FALSE,257277.6,160942.1,1,3970,2,9160
HQ9160,39718_9160,39718_1,39718,TRUE,39718,FALSE,203901.6,169038.1,1,39718,7,9160
HQ9160,40582_9160,40582_1,40582,TRUE,40582,FALSE,169597.6,174766.1,1,40582,7,9160
HQ9160,44966_9160,44966_1,44966,TRUE,44966,FALSE,185917.6,179662.1,1,44966,8,9160
HQ9160,45350_9160,45350_1,45350,TRUE,45350,FALSE,216989.6,167278.1,0,45350,12,9160
HQ9160,48950_9160,48950_1,48950,TRUE,48950,FALSE,186461.6,195502.1,1,48950,8,9160
HQ9160,49030_9160,49030_1,49030,TRUE,49030,FALSE,177021.6,180750.1,1,49030,9,9160
HQ9160,49302_9160,49302_1,49302,TRUE,49302,FALSE,161597.6,203790.1,1,49302,9,9160
HQ9160,53462_9160,53462_1,53462,TRUE,53462,FALSE,172061.6,211502.1,1,53462,10,9160
HQ9160,53670_9160,53670_1,53670,TRUE,53670,FALSE,193565.6,173742.1,1,53670,10,9160
HQ9160,56966_9160,56966_1,56966,TRUE,56966,FALSE,169501.6,174382.1,1,56966,11,9160
HQ9160,58950_9160,58950_1,58950,TRUE,58950,FALSE,173533.6,165358.1,1,58950,11,9160
HQ9160,6278_9160,6278_1,6278,TRUE,6278,FALSE,183325.6,179758.1,1,6278,3,9160
HQ9160,63622_9160,63622_1,63622,TRUE,63622,FALSE,185053.6,179950.1,1,63622,12,9160
HQ9160,65926_9160,65926_1,65926,TRUE,65926,FALSE,184061.6,174446.1,1,65926,12,9160
HQ9160,68038_9160,68038_1,68038,TRUE,68038,FALSE,162653.6,172462.1,1,68038,12,9160
HQ9160,7145_9160,7145_1,7145,TRUE,7145,FALSE,151901.6,188046.1,0,7145,2,9160
HQ9160,9169_9160,9169_1,9169,TRUE,9169,FALSE,51581.6,183822.1,1,9169,3,9160
HQ9160,9169_9160,9169_2,9169,FALSE,9169,FALSE,51579.026,183823.776,1,9169,3,9160
HQ9160,VBI_135118_9160,12417089_1,12417089,FALSE,NA,TRUE,71942.2,200679.8,0,135118,NA,9160
HQ9160,VBI_158069_9160,20407958_1,20407958,FALSE,NA,TRUE,158942.1,203679.8,1,158069,NA,9160
HQ9160,VBI_162090_9160,54382806_1,54382806,FALSE,NA,TRUE,171935.4,212182.2,1,162090,NA,9160
HQ9160,VBI_162098_9160,33738966_1,33738966,FALSE,NA,TRUE,171942.4,211679.8,1,162098,NA,9160
HQ9160,VBI_207011_9160,17053425_1,17053425,FALSE,NA,TRUE,52945.9,187177.7,0,207011,NA,9160
HQ9160,VBI_234069_9160,40025878_1,40025878,FALSE,NA,TRUE,158942.4,193679.9,0,234069,NA,9160
HQ9160,VBI_237042_9160,6733945_1,6733945,FALSE,NA,TRUE,147942.2,185179.8,0,237042,NA,9160
HQ9160,VBI_238002_9160,66269974_1,66269974,FALSE,NA,TRUE,155942.1,187679.7,0,238002,NA,9160
HQ9160,VBI_238064_9160,33579206_1,33579206,FALSE,NA,TRUE,161955.1,184171.7,0,238064,NA,9160
HQ9160,VBI_238126_9160,65903302_1,65903302,FALSE,NA,TRUE,159971,180197.1,1,238126,NA,9160
HQ9160,VBI_238140_9160,48171718_1,48171718,FALSE,NA,TRUE,157942.2,179179.7,1,238140,NA,9160
HQ9160,VBI_238148_9160,29428422_1,29428422,FALSE,NA,TRUE,157942.1,178679.7,1,238148,NA,9160
HQ9160,VBI_241090_9160,42028310_1,42028310,FALSE,NA,TRUE,163942.1,192176.4,0,241090,NA,9160
HQ9160,VBI_243051_9160,51484758_1,51484758,FALSE,NA,TRUE,180942.2,194679.8,0,243051,NA,9160
HQ9160,VBI_243082_9160,33875286_1,33875286,FALSE,NA,TRUE,179942.2,192679.8,0,243082,NA,9160
HQ9160,VBI_245123_9160,63163590_1,63163590,FALSE,NA,TRUE,164923.5,180118.2,1,245123,NA,9160
HQ9160,VBI_245133_9160,58857670_1,58857670,FALSE,NA,TRUE,166942.3,179676.3,1,245133,NA,9160
HQ9160,VBI_245148_9160,32364742_1,32364742,FALSE,NA,TRUE,165934.1,178686.1,1,245148,NA,9160
HQ9160,VBI_245159_9160,18639046_1,18639046,FALSE,NA,TRUE,168942.2,178179.9,1,245159,NA,9160
HQ9160,VBI_247143_9160,52430982_1,52430982,FALSE,NA,TRUE,184942.2,179179.8,1,247143,NA,9160
HQ9160,VBI_248121_9160,66604966_1,66604966,FALSE,NA,TRUE,186929.7,180191.1,1,248121,NA,9160
HQ9160,VBI_248135_9160,8648614_1,8648614,FALSE,NA,TRUE,192928.5,179667.6,0,248135,NA,9160
HQ9160,VBI_255107_9160,39942310_1,39942310,FALSE,NA,TRUE,196942.2,181205.1,0,255107,NA,9160
HQ9160,VBI_257106_9160,18926310_1,18926310,FALSE,NA,TRUE,211972,181143,0,257106,NA,9160
HQ9160,VBI_317103_9160,15428281_1,15428281,FALSE,NA,TRUE,152942.2,161679.9,1,317103,NA,9160
HQ9160,VBI_317112_9160,41206534_1,41206534,FALSE,NA,TRUE,153953.8,161164.8,1,317112,NA,9160
HQ9160,VBI_321042_9160,14327238_1,14327238,FALSE,NA,TRUE,163945.1,175181.7,1,321042,NA,9160
HQ9160,VBI_321043_9160,24583622_1,24583622,FALSE,NA,TRUE,164956.2,175189.1,1,321043,NA,9160
HQ9160,VBI_321081_9160,58083782_1,58083782,FALSE,NA,TRUE,162920,172680.9,1,321081,NA,9160
HQ9160,VBI_323031_9160,35549574_1,35549574,FALSE,NA,TRUE,184942.2,176179.8,0,323031,NA,9160
HQ9160,VBI_323047_9160,15171974_1,15171974,FALSE,NA,TRUE,184942.2,175179.8,0,323047,NA,9160
HQ9160,VBI_324016_9160,60211622_1,60211622,FALSE,NA,TRUE,193942.1,177179.8,1,324016,NA,9160
HQ9160,VBI_324024_9160,28033446_1,28033446,FALSE,NA,TRUE,193951.7,176691.5,1,324024,NA,9160
HQ9160,VBI_324071_9160,47321510_1,47321510,FALSE,NA,TRUE,192950.6,173677.1,1,324071,NA,9160
HQ9160,VBI_326035_9160,6547014_1,6547014,FALSE,NA,TRUE,172956,165691.9,1,326035,NA,9160
HQ9160,VBI_326043_9160,29610566_1,29610566,FALSE,NA,TRUE,172943,165182.7,1,326043,NA,9160
HQ9160,VBI_326044_9160,58952262_1,58952262,FALSE,NA,TRUE,173952.5,165176.6,1,326044,NA,9160
HQ9160,VBI_331002_9160,25401510_1,25401510,FALSE,NA,TRUE,195942.3,177679.8,0,331002,NA,9160
HQ9160,VBI_336055_9160,7063334_1,7063334,FALSE,NA,TRUE,208942.2,164679.8,0,336055,NA,9160
HQ9160,VBI_336078_9160,20473638_1,20473638,FALSE,NA,TRUE,207954,163199.7,0,336078,NA,9160
HQ9160,VBI_348116_9160,7435138_1,7435138,FALSE,NA,TRUE,253922.8,160641.5,1,348116,NA,9160
HQ9160,VBI_348129_9160,38290098_1,38290098,FALSE,NA,TRUE,250926.8,159652.3,0,348129,NA,9160
HQ9160,VBI_413019_9160,11546150_1,11546150,FALSE,NA,TRUE,212958.8,156667.7,0,413019,NA,9160
HQ9190,11126_9190,11126_1,11126,TRUE,11126,FALSE,205661.6,209262.1,0,11126,2,9190
HQ9190,15150_9190,15150_1,15150,TRUE,15150,FALSE,195229.6,229358.1,0,15150,3,9190
HQ9190,15478_9190,15478_1,15478,TRUE,15478,FALSE,209405.6,210990.1,0,15478,3,9190
HQ9190,16110_9190,16110_1,16110,TRUE,16110,FALSE,208381.6,219438.1,0,16110,4,9190
HQ9190,18898_9190,18898_1,18898,TRUE,18898,FALSE,229277.6,192206.1,1,18898,4,9190
HQ9190,19762_9190,19762_1,19762,TRUE,19762,FALSE,225181.6,181614.1,1,19762,5,9190
HQ9190,20470_9190,20470_1,20470,TRUE,20470,FALSE,189341.6,217966.1,1,20470,6,9190
HQ9190,20614_9190,20614_1,20614,TRUE,20614,FALSE,179901.6,182158.1,1,20614,6,9190
HQ9190,21462_9190,21462_1,21462,TRUE,21462,FALSE,179069.6,207758.1,1,21462,7,9190
HQ9190,24710_9190,24710_1,24710,TRUE,24710,FALSE,181661.6,184782.1,1,24710,8,9190
HQ9190,27474_9190,27474_1,27474,TRUE,27474,FALSE,238877.6,194222.1,0,27474,4,9190
HQ9190,28342_9190,28342_1,28342,TRUE,28342,FALSE,215325.6,188078.1,1,28342,9,9190
HQ9190,28462_9190,28462_1,28462,TRUE,28462,FALSE,198557.6,227662.1,0,28462,5,9190
HQ9190,29558_9190,29558_1,29558,TRUE,29558,FALSE,207549.6,209870.1,0,29558,5,9190
HQ9190,29654_9190,29654_1,29654,TRUE,29654,FALSE,179869.6,207918.1,1,29654,10,9190
HQ9190,30774_9190,30774_1,30774,TRUE,30774,FALSE,201469.6,189998.1,0,30774,6,9190
HQ9190,31186_9190,31186_1,31186,TRUE,31186,FALSE,229821.6,190734.1,0,31186,6,9190
HQ9190,32742_9190,32742_1,32742,TRUE,32742,FALSE,209053.6,184942.1,1,32742,11,9190
HQ9190,33129_9190,33129_1,33129,TRUE,33129,FALSE,128285.6,214318.1,0,33129,7,9190
HQ9190,36830_9190,36830_1,36830,TRUE,36830,FALSE,157949.6,224398.1,0,36830,8,9190
HQ9190,38738_9190,38738_1,38738,TRUE,38738,FALSE,239165.6,196398.1,0,38738,8,9190
HQ9190,39222_9190,39222_1,39222,TRUE,39222,FALSE,192765.6,192654.1,1,39222,12,9190
HQ9190,39762_9190,39762_1,39762,TRUE,39762,FALSE,237021.6,195182.1,1,39762,12,9190
HQ9190,40658_9190,40658_1,40658,TRUE,40658,FALSE,223485.6,191438.1,0,40658,9,9190
HQ9190,41950_9190,41950_1,41950,TRUE,41950,FALSE,159901.6,221934.1,0,41950,9,9190
HQ9190,49458_9190,49458_1,49458,TRUE,49458,FALSE,222109.6,182798.1,0,49458,10,9190
HQ9190,49558_9190,49558_1,49558,TRUE,49558,FALSE,158909.6,217134.1,0,49558,10,9190
HQ9190,52014_9190,52014_1,52014,TRUE,52014,FALSE,196797.6,229806.1,0,52014,11,9190
HQ9190,53662_9190,53662_1,53662,TRUE,53662,FALSE,182045.6,230638.1,0,53662,11,9190
HQ9190,56278_9190,56278_1,56278,TRUE,56278,FALSE,185629.6,203694.1,0,56278,12,9190
HQ9190,5702_9190,5702_1,5702,TRUE,5702,FALSE,172413.6,169134.1,1,5702,1,9190
HQ9190,58262_9190,58262_1,58262,TRUE,58262,FALSE,165341.6,217326.1,0,58262,12,9190
HQ9190,6110_9190,6110_1,6110,TRUE,6110,FALSE,153117.6,222766.1,0,6110,2,9190
HQ9190,7785_9190,7785_1,7785,TRUE,7785,FALSE,130205.6,214350.1,1,7785,2,9190
HQ9190,9262_9190,9262_1,9262,TRUE,9262,FALSE,187101.6,220078.1,1,9262,3,9190
HQ9190,990_9190,990_1,990,TRUE,990,FALSE,160989.6,220366.1,0,990,1,9190
HQ9190,VBI_154013_9190,4243862_1,4243862,FALSE,NA,TRUE,158942.1,217179.8,0,154013,NA,9190
HQ9190,VBI_154019_9190,45206934_1,45206934,FALSE,NA,TRUE,156923.7,216680,0,154019,NA,9190
HQ9190,VBI_161033_9190,26252182_1,26252182,FALSE,NA,TRUE,162942.2,215679.9,0,161033,NA,9190
HQ9190,VBI_162042_9190,33115350_1,33115350,FALSE,NA,TRUE,171942.9,215172.3,1,162042,NA,9190
HQ9190,VBI_164126_9190,27552502_1,27552502,FALSE,NA,TRUE,191942.1,210179.7,0,164126,NA,9190
HQ9190,VBI_165046_9190,63421590_1,63421590,FALSE,NA,TRUE,167942.2,205179.8,0,165046,NA,9190
HQ9190,VBI_168147_9190,44409654_1,44409654,FALSE,NA,TRUE,188942.2,198679.8,0,168147,NA,9190
