sample_id	polygon_id	grts_ranking	x	y	main_type	type	phab	sac	year_planned	description_orig	legacy_site	certain	location_id
531974_6230_ha	54134	531974	159645.6	166254.1	31	50	20	1	2	80% gh; 20% 6230_ha	0	1	531974
544902_6230_ha	50455	544902	180157.6	182126.1	31	50	70	1	2	70% 6230_ha; 30% 4030	0	1	544902
583378_6230_ha	46820	583378	223773.6	189774.1	31	50	100	1	3	100% 6230_ha	0	1	583378
59090_6230_ha	46820	59090	224157.6	189710.1	31	50	100	1	1	100% 6230_ha	0	1	59090
604806_6230_ha	466	604806	173725.6	170158.1	31	50	30	0	3	70% gh; 30% 6230_ha	0	1	604806
626990_6230_ha	34507	626990	190717.6	230510.1	31	50	100	1	3	100% 6230_ha	0	1	626990
641238_6230_ha	37752	641238	176701.6	217134.1	31	50	80	1	3	80% 6230_ha; 10% 6230_hn; 10% 2330_dw	0	1	641238
6446_6230_ha	34516	6446	191005.6	231694.1	31	50	100	1	1	100% 6230_ha	0	1	6446
648914_6230_ha	46820	648914	224285.6	189710.1	31	50	100	1	3	100% 6230_ha	0	1	648914
654598_6230_ha	4802	654598	166813.6	163918.1	31	50	20	0	3	60% gh; 20% 6230_ha; 10% 6510_hu; 10% rbbsp	0	1	654598
671238_6230_ha	54134	671238	159101.6	165934.1	31	50	20	1	3	80% gh; 20% 6230_ha	0	1	671238
721906_6230_ha	49253	721906	238013.6	183118.1	31	50	40	1	3	55% gh; 40% 6230_ha; 5% 4030	0	1	721906
745170_6230_ha	46820	745170	223869.6	190126.1	31	50	100	1	3	100% 6230_ha	0	1	745170
753630_6230_ha	36263	753630	160157.6	225582.1	31	50	100	1	3	100% 6230_ha	0	1	753630
777938_6230_ha	46820	777938	223741.6	190158.1	31	50	100	1	4	100% 6230_ha	0	1	777938
781906_6230_ha	46742	781906	238557.6	187182.1	31	50	30	1	4	40% gh; 30% 6230_ha; 30% 6230_hn	0	1	781906
783954_6230_ha	46742	783954	239549.6	186670.1	31	50	30	1	4	40% gh; 30% 6230_ha; 30% 6230_hn	0	1	783954
804422_6230_ha	52826	804422	169693.6	167054.1	31	50	20	1	4	60% gh; 20% 6510_hu; 20% 6230_ha	0	1	804422
823129_6230_ha	48725	823129	118205.6	185710.1	31	50	100	1	4	100% 6230_ha	0	1	823129
89810_6230_ha	46820	89810	224349.6	189934.1	31	50	100	1	1	100% 6230_ha	0	1	89810
915026_6230_ha	46742	915026	239677.6	186638.1	31	50	30	1	4	40% gh; 30% 6230_ha; 30% 6230_hn	0	1	915026
967666_6230_ha	49253	967666	238653.6	183086.1	31	50	40	1	4	55% gh; 40% 6230_ha; 5% 4030	0	1	967666
979286_6230_ha	46455	979286	184413.6	190606.1	31	50	30	1	4	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom	0	1	979286
996830_6230_ha	34915	996830	168381.6	230030.1	31	50	40	1	5	40% 6230_ha; 40% gh; 20% 4030	0	1	996830
1022766_6230_hmo	36131	1022766	195581.6	228014.1	31	51	50	1	2	50% 6230_hmo; 50% 6410_mo	0	1	1022766
1150886_6230_hmo	50348	1150886	186141.6	180302.1	31	51	60	1	2	60% 6230_hmo; 30% rbbhc; 10% rbbms	0	1	1150886
1208662_6230_hmo	46433	1208662	184989.6	190798.1	31	51	100	1	2	100% 6230_hmo	0	1	1208662
1216422_6230_hmo	50357	1216422	186397.6	179982.1	31	51	70	1	2	70% 6230_hmo; 30% rbbhc	0	1	1216422
1254486_6230_hmo	45449	1254486	184125.6	194414.1	31	51	20	1	2	80% gh_ae; 20% 6230_hmo	0	1	1254486
1320022_6230_hmo	45449	1320022	184189.6	194574.1	31	51	20	1	2	80% gh_ae; 20% 6230_hmo	0	1	1320022
1381569_6230_hmo	41456	1381569	86237.6	203822.1	31	51	30	1	3	70% 6510_hu; 30% 6230_hmo	0	1	1381569
1392705_6230_hmo	42419	1392705	77405.6	197070.1	31	51	20	1	3	80% gh; 20% 6230_hmo	0	1	1392705
1409089_6230_hmo	42505	1409089	78045.6	197134.1	31	51	100	1	3	100% 6230_hmo	0	1	1409089
1436718_6230_hmo	37960	1436718	193917.6	218670.1	31	51	70	1	3	70% 6230_hmo; 30% gh	0	1	1436718
1436882_6230_hmo	45088	1436882	224733.6	194862.1	31	51	100	1	3	100% 6230_hmo	0	1	1436882
1474526_6230_hmo	36296	1474526	159517.6	225742.1	31	51	50	1	3	50% 6230_hmo; 50% 6230_hn	0	1	1474526
1566033_6230_hmo	52638	1566033	51069.6	168942.1	31	51	100	1	3	100% 6230_hmo	0	1	1566033
1582166_6230_hmo	45457	1582166	183869.6	194574.1	31	51	30	1	3	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	0	1	1582166
1711014_6230_hmo	50423	1711014	190141.6	182094.1	31	51	40	1	3	40% 6230_hmo; 30% 6230_ha; 30% 6510_hu	0	1	1711014
178390_6230_hmo	15004	178390	175581.6	214702.1	31	51	70	0	1	70% 6230_hmo; 30% rbbhc	0	1	178390
1884126_6230_hmo	36296	1884126	159453.6	226094.1	31	51	50	1	3	50% 6230_hmo; 50% 6230_hn	0	1	1884126
2133734_6230_hmo	13230	2133734	216957.6	185550.1	31	51	30	0	2	70% 6230_ha; 30% 6230_hmo	0	1	2133734
2133926_6230_hmo	50311	2133926	186045.6	179886.1	31	51	70	1	4	70% 6230_hmo; 30% rbbms	0	1	2133926
217078_6230_hmo	37725	217078	189661.6	218126.1	31	51	20	1	1	80% 6410_ve; 20% 6230_hmo	0	1	217078
2264998_6230_hmo	50357	2264998	186461.6	180110.1	31	51	70	1	4	70% 6230_hmo; 30% rbbhc	0	1	2264998
2334854_6230_hmo	48644	2334854	180061.6	184814.1	31	51	30	1	4	70% 7140_meso; 30% 6230_hmo	0	1	2334854
2438198_6230_hmo	47128	2438198	197821.6	189902.1	31	51	70	1	4	70% 6230_hmo; 30% 6410_ve; 0% 7140	0	1	2438198
2614609_6230_hmo	52638	2614609	51133.6	169006.1	31	51	100	1	4	100% 6230_hmo	0	1	2614609
2630742_6230_hmo	45457	2630742	183901.6	194670.1	31	51	30	1	4	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	0	1	2630742
2637569_6230_hmo	41918	2637569	61501.6	205038.1	31	51	80	1	4	80% 6230_hmo; 10% 6230_hn; 10% gh; 0% 4030	0	1	2637569
2813697_6230_hmo	41921	2813697	60829.6	204718.1	31	51	20	1	4	60% gh; 20% 6230_hn; 20% 6230_hmo	0	1	2813697
2850870_6230_hmo	47128	2850870	197789.6	189934.1	31	51	70	1	4	70% 6230_hmo; 30% 6410_ve; 0% 7140	0	1	2850870
2961473_6230_hmo	42423	2961473	77181.6	196942.1	31	51	20	1	4	80% gh; 20% 6230_hmo	0	1	2961473
2981953_6230_hmo	42465	2981953	78237.6	197358.1	31	51	28	1	5	70% 4010; 28% 6230_hmo; 1% 3130; 1% 7150	0	1	2981953
3002670_6230_hmo	34502	3002670	190621.6	228846.1	31	51	50	1	5	50% 4010; 50% 6230_hmo	0	1	3002670
300649_6230_hmo	38672	300649	129117.6	214958.1	31	51	30	1	1	70% 6230_ha; 30% 6230_hmo	0	1	300649
309458_6230_hmo	40671	309458	219293.6	198638.1	31	51	50	1	1	50% 6230_hmo; 50% 6230_hn	0	1	309458
3129622_6230_hmo	14903	3129622	167133.6	188014.1	31	51	100	0	3	100% 6230_hmo; 0% rbbms	0	1	3129622
3134649_6230_hmo	56629	3134649	144445.6	156430.1	31	51	100	1	5	100% 6230_hmo,bos	0	0	3134649
3273046_6230_hmo	46455	3273046	184221.6	190734.1	31	51	25	1	5	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom	0	1	3273046
3276198_6230_hmo	14992	3276198	188701.6	175118.1	31	51	20	0	3	50% 6230_hn; 30% gh; 20% 6230_hmo	0	1	3276198
3351638_6230_hmo	45449	3351638	184221.6	194446.1	31	51	20	1	5	80% gh_ae; 20% 6230_hmo	0	1	3351638
3405958_6230_hmo	50341	3405958	185853.6	180110.1	31	51	70	1	5	70% 6230_hmo; 30% 4030,bos	0	1	3405958
3424742_6230_hmo	53296	3424742	203997.6	170830.1	31	51	60	1	5	60% 6230_hmo; 20% 6230_hn; 10% 6230_ha; 5% 2330_dw; 5% 4030	0	1	3424742
3456990_6230_hmo	36296	3456990	159453.6	225934.1	31	51	50	1	5	50% 6230_hmo; 50% 6230_hn	0	1	3456990
3585750_6230_hmo	11047	3585750	172189.6	208142.1	31	51	20	0	4	60% rbbhc; 20% rbbms; 20% 6230_hmo	0	1	3585750
3600726_6230_hmo	46455	3600726	184381.6	190734.1	31	51	25	1	5	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom	0	1	3600726
3734950_6230_hmo	14992	3734950	188669.6	175022.1	31	51	20	0	4	50% 6230_hn; 30% gh; 20% 6230_hmo	0	1	3734950
3741830_6230_hmo	50148	3741830	182909.6	180622.1	31	51	30	1	5	70% 6410_ve; 30% 6230_hmo	0	1	3741830
3800486_6230_hmo	14992	3800486	188669.6	175182.1	31	51	20	0	5	50% 6230_hn; 30% gh; 20% 6230_hmo	0	1	3800486
3862273_6230_hmo	41921	3862273	60765.6	204750.1	31	51	20	1	6	60% gh; 20% 6230_hn; 20% 6230_hmo	0	1	3862273
3936150_6230_hmo	14952	3936150	167485.6	216750.1	31	51	60	0	5	60% 6230_hmo; 20% rbbhc; 20% rbbms	0	1	3936150
3968934_6230_hmo	50341	3968934	185949.6	180046.1	31	51	70	1	6	70% 6230_hmo; 30% 4030,bos	0	1	3968934
398529_6230_hmo	41442	398529	86365.6	203534.1	31	51	20	1	1	60% gh; 20% 6510_hu; 20% 6230_hmo	0	1	398529
4010049_6230_hmo	42422	4010049	77245.6	196878.1	31	51	20	1	6	80% gh; 20% 6230_hmo	0	1	4010049
4059478_6230_hmo	46455	4059478	184253.6	190606.1	31	51	25	1	6	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom	0	1	4059478
4168838_6230_hmo	50397	4168838	185693.6	182286.1	31	51	30	1	6	70% gh; 30% 6230_hmo	0	1	4168838
4178198_6230_hmo	14903	4178198	167165.6	187950.1	31	51	100	0	6	100% 6230_hmo; 0% rbbms	0	1	4178198
4255489_6230_hmo	41921	4255489	60765.6	204846.1	31	51	20	1	6	60% gh; 20% 6230_hn; 20% 6230_hmo	0	1	4255489
4269009_6230_hmo	48780	4269009	50941.6	184366.1	31	51	20	1	6	60% 4010; 20% 4030; 20% 6230_hmo	0	1	4269009
4370774_6230_hmo	46487	4370774	184701.6	191406.1	31	51	25	1	6	70% 7140_cl; 25% 6230_hmo; 5% 6410_mo; 0% 3130_aom; 0% rbbmr	0	1	4370774
4372694_6230_hmo	15004	4372694	175613.6	214638.1	31	51	70	0	6	70% 6230_hmo; 30% rbbhc	0	1	4372694
4465750_6230_hmo	45449	4465750	184253.6	194542.1	31	51	20	1	6	80% gh_ae; 20% 6230_hmo	0	1	4465750
4472577_6230_hmo	41917	4472577	61565.6	204782.1	31	51	40	1	6	40% 6230_hn; 40% 6230_hmo; 20% gh	0	1	4472577
4494953_6230_hmo	38672	4494953	129053.6	214958.1	31	51	30	1	7	70% 6230_ha; 30% 6230_hmo	0	1	4494953
4503762_6230_hmo	40671	4503762	219357.6	198670.1	31	51	50	1	7	50% 6230_hmo; 50% 6230_hn	0	1	4503762
4717782_6230_hmo	38358	4717782	171165.6	215438.1	31	51	30	1	7	70% gh; 30% 6230_hmo	0	1	4717782
4727894_6230_hmo	45449	4727894	184061.6	194542.1	31	51	20	1	7	80% gh_ae; 20% 6230_hmo	0	1	4727894
4790406_6230_hmo	50148	4790406	182845.6	180462.1	31	51	30	1	7	70% 6410_ve; 30% 6230_hmo	0	1	4790406
4796481_6230_hmo	42420	4796481	77277.6	196814.1	31	51	20	1	7	80% gh; 20% 6230_hmo	0	1	4796481
4849062_6230_hmo	14992	4849062	188541.6	175150.1	31	51	20	0	7	50% 6230_hn; 30% gh; 20% 6230_hmo	0	1	4849062
487606_6230_hmo	11153	487606	209021.6	196782.1	31	51	20	0	2	60% 4010; 20% rbbhc; 20% 6230_hmo	0	1	487606
4962514_6230_hmo	40671	4962514	219453.6	198606.1	31	51	50	1	7	50% 6230_hmo; 50% 6230_hn	0	1	4962514
5031922_6230_hmo	49182	5031922	238397.6	179502.1	31	51	65	1	7	65% 6230_hmo; 35% 4010	0	1	5031922
5036590_6230_hmo	36369	5036590	194141.6	225774.1	31	51	30	1	7	70% 6230_hn; 30% 6230_hmo	0	1	5036590
5173590_6230_hmo	46455	5173590	184381.6	190606.1	31	51	25	1	7	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom	0	1	5173590
5194450_6230_hmo	45089	5194450	222045.6	193710.1	31	51	70	1	8	70% 6230_hmo; 30% 7140,rbbms	0	1	5194450
523478_6230_hmo	38359	523478	171261.6	215406.1	31	51	70	1	1	70% 6230_hmo; 30% gh; 0% gh_ao	0	1	523478
5237494_6230_hmo	39316	5237494	190237.6	209390.1	31	51	100	1	8	100% 6230_hmo	0	1	5237494
5324865_6230_hmo	42403	5324865	77725.6	196942.1	31	51	20	1	8	60% 4030; 20% 4010; 20% 6230_hmo	0	1	5324865
533590_6230_hmo	45457	533590	183965.6	194638.1	31	51	30	1	1	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	0	1	533590
5345190_6230_hmo	50348	5345190	186173.6	180206.1	31	51	60	1	8	60% 6230_hmo; 30% rbbhc; 10% rbbms	0	1	5345190
5370198_6230_hmo	46455	5370198	184189.6	190702.1	31	51	25	1	8	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom	0	1	5370198
5402966_6230_hmo	46433	5402966	185053.6	190798.1	31	51	100	1	8	100% 6230_hmo	0	1	5402966
5488918_6230_hmo	14903	5488918	167197.6	187982.1	31	51	100	0	8	100% 6230_hmo; 0% rbbms	0	1	5488918
5521153_6230_hmo	41917	5521153	61661.6	204814.1	31	51	40	1	8	40% 6230_hn; 40% 6230_hmo; 20% gh	0	1	5521153
5524902_6230_hmo	9603	5524902	188125.6	177358.1	31	51	30	0	8	70% rbbhc; 30% 6230_hmo	0	1	5524902
5541798_6230_hmo	50348	5541798	186205.6	180174.1	31	51	60	1	8	60% 6230_hmo; 30% rbbhc; 10% rbbms	0	1	5541798
558166_6230_hmo	45457	558166	183741.6	194542.1	31	51	30	1	1	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	0	1	558166
5631186_6230_hmo	45088	5631186	224669.6	194830.1	31	51	100	1	8	100% 6230_hmo	0	1	5631186
5668918_6230_hmo	47127	5668918	197565.6	190254.1	31	51	20	1	8	60% gh; 20% rbbhc; 20% 6230_hmo	0	1	5668918
5760337_6230_hmo	52635	5760337	51069.6	169038.1	31	51	100	1	9	100% 6230_hmo	0	1	5760337
5776470_6230_hmo	45457	5776470	183901.6	194638.1	31	51	30	1	9	30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso	0	1	5776470
58433_6230_hmo	42416	58433	76317.6	198862.1	31	51	30	1	1	70% gh; 30% 6230_hmo	0	1	58433
5849153_6230_hmo	42420	5849153	77373.6	196782.1	31	51	20	1	9	80% gh; 20% 6230_hmo	0	1	5849153
5890166_6230_hmo	38972	5890166	204861.6	211406.1	31	51	100	1	9	100% 6230_hmo	0	1	5890166
596102_6230_hmo	50148	596102	182877.6	180526.1	31	51	30	1	2	70% 6410_ve; 30% 6230_hmo	0	1	596102
5985206_6230_hmo	40509	5985206	216413.6	198478.1	31	51	40	1	9	60% 6230_hn; 40% 6230_hmo	0	1	5985206
6066086_6230_hmo	50341	6066086	185949.6	180142.1	31	51	70	1	9	70% 6230_hmo; 30% 4030,bos	0	1	6066086
6078430_6230_hmo	36296	6078430	159453.6	226030.1	31	51	50	1	9	50% 6230_hmo; 50% 6230_hn	0	1	6078430
61185_6230_hmo	41927	61185	60701.6	204814.1	31	51	20	1	1	60% gh; 20% 6230_hn; 20% 6230_hmo	0	1	61185
6127681_6230_hmo	42465	6127681	78205.6	197390.1	31	51	28	1	9	70% 4010; 28% 6230_hmo; 1% 3130; 1% 7150	0	1	6127681
6222166_6230_hmo	46455	6222166	184477.6	190574.1	31	51	25	1	9	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom	0	1	6222166
6264425_6230_hmo	38671	6264425	129405.6	215054.1	31	51	100	1	9	100% 6230_hmo	0	1	6264425
6265646_6230_hmo	36138	6265646	195389.6	228014.1	31	51	60	1	10	60% 6230_hmo; 40% 6230_hn	0	1	6265646
6551686_6230_hmo	50341	6551686	185853.6	180046.1	31	51	70	1	10	70% 6230_hmo; 30% 4030,bos	0	1	6551686
658870_6230_hmo	46183	658870	203069.6	192110.1	31	51	30	1	2	70% 6430,rbbhf; 30% 6230_hmo	0	1	658870
6590374_6230_hmo	50330	6590374	186269.6	179950.1	31	51	100	1	10	100% 6230_hmo	0	1	6590374
6592105_6230_hmo	38672	6592105	129245.6	214958.1	31	51	30	1	10	70% 6230_ha; 30% 6230_hmo	0	1	6592105
6624449_6230_hmo	41457	6624449	86141.6	203758.1	31	51	30	1	10	70% 6510_hu; 30% 6230_hmo	0	1	6624449
6733718_6230_hmo	14952	6733718	167357.6	216878.1	31	51	60	0	9	60% 6230_hmo; 20% rbbhc; 20% rbbms	0	1	6733718
6759510_6230_hmo	45449	6759510	184061.6	194478.1	31	51	20	1	10	80% gh_ae; 20% 6230_hmo	0	1	6759510
6770678_6230_hmo	37725	6770678	189725.6	218094.1	31	51	20	1	10	80% 6410_ve; 20% 6230_hmo	0	1	6770678
6808913_6230_hmo	52638	6808913	51101.6	168974.1	31	51	100	1	10	100% 6230_hmo	0	1	6808913
6831873_6230_hmo	41918	6831873	61565.6	205070.1	31	51	80	1	10	80% 6230_hmo; 10% 6230_hn; 10% gh; 0% 4030	0	1	6831873
6912210_6230_hmo	40405	6912210	218973.6	199950.1	31	51	100	1	10	100% 6230_hmo	0	1	6912210
7174354_6230_hmo	40405	7174354	218877.6	199918.1	31	51	100	1	11	100% 6230_hmo	0	1	7174354
7339222_6230_hmo	38359	7339222	171293.6	215374.1	31	51	70	1	11	70% 6230_hmo; 30% gh; 0% gh_ao	0	1	7339222
7393158_6230_hmo	4725	7393158	177501.6	179502.1	31	51	20	0	9	60% gh; 20% rbbhc; 20% 6230_hmo	0	1	7393158
7401217_6230_hmo	41921	7401217	60829.6	204846.1	31	51	20	1	11	60% gh; 20% 6230_hn; 20% 6230_hmo	0	1	7401217
743982_6230_hmo	36369	743982	194077.6	225710.1	31	51	30	1	2	70% 6230_hn; 30% 6230_hmo	0	1	743982
7467350_6230_hmo	46455	7467350	184317.6	190798.1	31	51	25	1	11	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom	0	1	7467350
7545942_6230_hmo	45449	7545942	184221.6	194510.1	31	51	20	1	11	80% gh_ae; 20% 6230_hmo	0	1	7545942
7619046_6230_hmo	53287	7619046	203965.6	170798.1	31	51	20	1	11	40% rbbmr; 20% 6230_hmo; 20% rbbms; 10% gh; 10% 91E0_vm	0	1	7619046
7684161_6230_hmo	42420	7684161	77373.6	196846.1	31	51	20	1	11	80% gh; 20% 6230_hmo	0	1	7684161
7728174_6230_hmo	37960	7728174	193949.6	218606.1	31	51	70	1	11	70% 6230_hmo; 30% gh	0	1	7728174
7857489_6230_hmo	52635	7857489	51005.6	169102.1	31	51	100	1	11	100% 6230_hmo	0	1	7857489
7862406_6230_hmo	50273	7862406	185725.6	179822.1	31	51	80	1	11	80% 6230_hmo; 20% 6230_hn	0	1	7862406
7881190_6230_hmo	53302	7881190	204061.6	170830.1	31	51	80	1	12	80% 6230_hmo; 20% rbbms	0	1	7881190
7936134_6230_hmo	50148	7936134	182813.6	180622.1	31	51	30	1	12	70% 6410_ve; 30% 6230_hmo	0	1	7936134
7994790_6230_hmo	14992	7994790	188605.6	175118.1	31	51	20	0	10	50% 6230_hn; 30% gh; 20% 6230_hmo	0	1	7994790
8056577_6230_hmo	41921	8056577	60701.6	204718.1	31	51	20	1	12	60% gh; 20% 6230_hn; 20% 6230_hmo	0	1	8056577
8066273_6230_hmo	666	8066273	70301.6	183534.1	31	51	100	0	10	100% 6230_hmo	0	1	8066273
8130454_6230_hmo	14952	8130454	167453.6	216718.1	31	51	60	0	11	60% 6230_hmo; 20% rbbhc; 20% rbbms	0	1	8130454
81985_6230_hmo	42403	81985	77789.6	196974.1	31	51	20	1	1	60% 4030; 20% 4010; 20% 6230_hmo	0	1	81985
8198742_6230_hmo	15108	8198742	176541.6	197230.1	31	51	60	0	11	60% 6230_hmo; 20% rbbhc; 20% rbbms	0	1	8198742
8204353_6230_hmo	42422	8204353	77277.6	196878.1	31	51	20	1	12	80% gh; 20% 6230_hmo	0	1	8204353
8253782_6230_hmo	46455	8253782	184317.6	190606.1	31	51	25	1	12	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom	0	1	8253782
8340178_6230_hmo	45089	8340178	222045.6	193614.1	31	51	70	1	12	70% 6230_hmo; 30% 7140,rbbms	0	1	8340178
8349606_6230_hmo	50432	8349606	190141.6	181646.1	31	51	60	1	12	60% 6230_hmo; 20% rbbhc; 20% gh	0	1	8349606
8449793_6230_hmo	41921	8449793	60765.6	204782.1	31	51	20	1	12	60% gh; 20% 6230_hn; 20% 6230_hmo	0	1	8449793
8666881_6230_hmo	41917	8666881	61565.6	204846.1	31	51	40	1	12	40% 6230_hn; 40% 6230_hmo; 20% gh	0	1	8666881
8667622_6230_hmo	53296	8667622	203997.6	170894.1	31	51	60	1	12	60% 6230_hmo; 20% 6230_hn; 10% 6230_ha; 5% 2330_dw; 5% 4030	0	1	8667622
9043366_6230_hmo	14992	9043366	188541.6	175118.1	31	51	20	0	12	50% 6230_hn; 30% gh; 20% 6230_hmo	0	1	9043366
9352918_6230_hmo	11047	9352918	172221.6	208078.1	31	51	20	0	12	60% rbbhc; 20% rbbms; 20% 6230_hmo	0	1	9352918
979286_6230_hmo	46455	979286	184413.6	190606.1	31	51	25	1	2	40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom	0	1	979286
103634_6230_hn	40800	103634	219549.6	196910.1	31	52	20	1	1	80% 4030; 20% 6230_hn	0	1	103634
1036446_6230_hn	36730	1036446	170109.6	224494.1	31	52	100	1	4	100% 6230_hn	0	1	1036446
1037522_6230_hn	40800	1037522	219677.6	197134.1	31	52	20	1	4	80% 4030; 20% 6230_hn	0	1	1037522
1040518_6230_hn	48577	1040518	180381.6	184494.1	31	52	30	1	4	70% gh; 30% 6230_hn	0	1	1040518
1046098_6230_hn	46742	1046098	239229.6	186670.1	31	52	30	1	4	40% gh; 30% 6230_ha; 30% 6230_hn	0	1	1046098
1067986_6230_hn	45064	1067986	227325.6	194862.1	31	52	30	1	4	70% 2310; 30% 6230_hn	0	1	1067986
1068086_6230_hn	12234	1068086	198205.6	187886.1	31	52	80	0	3	80% 6230_hn; 20% 4030	0	1	1068086
1082294_6230_hn	40553	1082294	215069.6	201070.1	31	52	40	1	4	50% gh; 40% 6230_hn; 10% 4030	0	1	1082294
1085366_6230_hn	40722	1085366	217213.6	197710.1	31	52	20	1	4	60% 2330_bu; 20% 2310; 20% 6230_hn	0	1	1085366
1095890_6230_hn	40689	1095890	219517.6	198638.1	31	52	50	1	5	50% rbbhc; 50% 6230_hn	0	1	1095890
1115122_6230_hn	33259	1115122	237149.6	183598.1	31	52	30	0	3	40% gh; 30% 4030; 30% 6230_hn	0	1	1115122
1119442_6230_hn	40800	1119442	219613.6	197294.1	31	52	20	1	5	80% 4030; 20% 6230_hn	0	1	1119442
1135826_6230_hn	40800	1135826	220029.6	196910.1	31	52	20	1	5	80% 4030; 20% 6230_hn	0	1	1135826
1152210_6230_hn	40800	1152210	219453.6	196846.1	31	52	20	1	5	80% 4030; 20% 6230_hn	0	1	1152210
1212382_6230_hn	36293	1212382	159709.6	225454.1	31	52	100	1	5	100% 6230_hn	0	1	1212382
1217746_6230_hn	40800	1217746	219389.6	196558.1	31	52	20	1	5	80% 4030; 20% 6230_hn	0	1	1217746
1231662_6230_hn	9071	1231662	196317.6	229262.1	31	52	60	0	4	60% 6230_hn; 30% gh; 10% 6230_hmo	0	1	1231662
1359838_6230_hn	36307	1359838	159325.6	225966.1	31	52	70	1	5	70% 6230_hn; 30% 4030	0	1	1359838
1373778_6230_hn	46618	1373778	239293.6	186318.1	31	52	30	1	5	70% 4030; 30% 6230_hn	0	1	1373778
1395766_6230_hn	32817	1395766	198973.6	188398.1	31	52	80	0	4	80% 6230_hn; 20% 6510_hu	0	1	1395766
1397970_6230_hn	40800	1397970	219997.6	196686.1	31	52	20	1	5	80% 4030; 20% 6230_hn	0	1	1397970
1414354_6230_hn	40800	1414354	219325.6	196590.1	31	52	20	1	5	80% 4030; 20% 6230_hn	0	1	1414354
1428270_6230_hn	9071	1428270	196637.6	229230.1	31	52	60	0	4	60% 6230_hn; 30% gh; 10% 6230_hmo	0	1	1428270
1443378_6230_hn	33376	1443378	234877.6	182318.1	31	52	20	0	4	80% gh; 20% 6230_hn	0	1	1443378
1452338_6230_hn	49576	1452338	226045.6	182350.1	31	52	60	1	6	60% 6230_hn; 40% 2310	0	1	1452338
1457206_6230_hn	12234	1457206	198301.6	187854.1	31	52	80	0	5	80% 6230_hn; 20% 4030	0	1	1457206
1461302_6230_hn	32817	1461302	198845.6	188334.1	31	52	80	0	5	80% 6230_hn; 20% 6510_hu	0	1	1461302
1474526_6230_hn	36296	1474526	159517.6	225742.1	31	52	50	1	6	50% 6230_hmo; 50% 6230_hn	0	1	1474526
1478582_6230_hn	40495	1478582	216701.6	198094.1	31	52	100	1	6	100% 6230_hn	0	1	1478582
1508278_6230_hn	40522	1508278	214781.6	201422.1	31	52	100	1	6	100% 6230_hn	0	1	1508278
1594294_6230_hn	40759	1594294	216221.6	198638.1	31	52	100	1	6	100% 6230_hn	0	1	1594294
1608658_6230_hn	44586	1608658	228029.6	195118.1	31	52	20	1	6	70% gh; 20% 6230_hn; 10% 2310	0	1	1608658
1627010_6230_hn	32677	1627010	254845.6	158382.1	31	52	20	0	5	80% 6510_hu; 20% 6230_hn	0	1	1627010
1660114_6230_hn	40800	1660114	219805.6	196622.1	31	52	20	1	6	80% 4030; 20% 6230_hn	0	1	1660114
1676498_6230_hn	40800	1676498	219453.6	196622.1	31	52	20	1	6	80% 4030; 20% 6230_hn	0	1	1676498
1691550_6230_hn	4931	1691550	174877.6	232622.1	31	52	20	0	5	80% gh; 20% 6230_hn	0	1	1691550
1723446_6230_hn	32817	1723446	198973.6	188110.1	31	52	80	0	6	80% 6230_hn; 20% 6510_hu	0	1	1723446
1742034_6230_hn	40800	1742034	219517.6	196462.1	31	52	20	1	6	80% 4030; 20% 6230_hn	0	1	1742034
1766190_6230_hn	9071	1766190	197725.6	231342.1	31	52	60	0	6	60% 6230_hn; 30% gh; 10% 6230_hmo	0	1	1766190
1799154_6230_hn	33305	1799154	236125.6	182894.1	31	52	100	0	6	100% 6230_hn	0	1	1799154
1869878_6230_hn	12649	1869878	198589.6	193870.1	31	52	100	0	6	100% 6230_hn	0	1	1869878
1871798_6230_hn	40722	1871798	217373.6	197710.1	31	52	20	1	7	60% 2330_bu; 20% 2310; 20% 6230_hn	0	1	1871798
1877714_6230_hn	47626	1877714	224541.6	188782.1	31	52	30	1	7	70% 4030; 30% 6230_hn	0	1	1877714
