sample_id	grts_ranking	assessment_status	type_target	is_type_target	type_observed	location_change	distance_from_sample	x_orig	y_orig	x_measured	y_measured
35030_2310	35030	2	24	0	NA	NA	NA	177437.6	218222.1	NA	NA
38610_2310	38610	2	24	0	NA	NA	NA	224573.6	186798.1	NA	NA
51410_2310	51410	2	24	0	NA	NA	NA	219293.6	200782.1	NA	NA
74429_2310	74429	2	24	0	NA	NA	NA	152445.6	232814.1	NA	NA
76022_2310	76022	2	24	0	NA	NA	NA	199197.6	213166.1	NA	NA
97910_2310	97910	2	24	0	NA	NA	NA	210813.6	208750.1	NA	NA
106870_2310	106870	2	24	0	NA	NA	NA	214173.6	210638.1	NA	NA
109522_2310	109522	2	24	0	NA	NA	NA	230269.6	196046.1	NA	NA
110646_2310	110646	2	24	0	NA	NA	NA	195997.6	193326.1	NA	NA
116434_2310	116434	1	24	1	2310	0	0.1	225885.6	189166.1	225885.558	189166.177
120274_2310	120274	2	24	0	NA	NA	NA	231965.6	190446.1	NA	NA
150902_2310	150902	2	24	0	NA	NA	NA	215869.6	211982.1	NA	NA
156382_2310	156382	1	24	1	2310	0	0	155165.6	231022.1	155165.636	231022.093
158002_2310	158002	1	24	1	2310	0	0.1	225661.6	182094.1	225661.547	182094.106
160694_2310	160694	1	24	0	4030	0	0	217117.6	199406.1	217117.605	199406.093
163538_2310	163538	1	24	1	2310	0	0.1	225501.6	193038.1	225501.575	193038.152
166102_2310	166102	1	24	1	2310	0	0.1	177597.6	217774.1	177597.599	217774.154
169170_2310	169170	1	24	0	4030	0	0	219197.6	196558.1	219197.599	196558.068
174546_2310	174546	1	24	1	2310	0	0.1	228061.6	192910.1	228061.653	192910.103
176862_2310	176862	1	24	0	4010	0	0	155069.6	231086.1	155069.579	231086.065
179922_2310	179922	1	24	0	2330_dw	0	0.1	226653.6	193454.1	226653.525	193454.098
191442_2310	191442	1	24	1	2310	0	0.1	228957.6	195086.1	228957.511	195086.145
191698_2310	191698	1	24	0	4030	0	0.1	224445.6	194350.1	224445.521	194350.097
196306_2310	196306	1	24	1	2310	0	0.1	226461.6	192750.1	226461.543	192750.159
199122_2310	199122	1	24	1	2310	0	0.1	229821.6	193966.1	229821.521	193966.159
206546_2310	206546	1	24	1	2310	0	0	223005.6	189710.1	223005.551	189710.108
207314_2310	207314	1	24	1	2310	0	0	228637.6	193422.1	228637.594	193422.071
216786_2310	216786	1	24	1	2310	0	0.1	224157.6	193038.1	224157.518	193038.133
216798_2310	216798	1	24	0	NA	NA	0.1	155325.6	229966.1	155325.618	229966.154
219446_2310	219446	1	24	0	4030	0	0.1	193661.6	192814.1	193661.628	192814.145
230110_2310	230110	1	24	0	4010	0	0.2	154557.6	233358.1	154557.696	233358.264
236754_2310	236754	1	24	1	2310	0	0	225309.6	194542.1	225309.624	194542.118
240466_2310	240466	1	24	1	2310	0	NA	237181.6	195214.1	NA	NA
241630_2310	241630	1	24	0	NA	NA	0.1	159069.6	226574.1	159069.571	226574.053
242398_2310	242398	1	24	1	2310	0	0	154621.6	231118.1	154621.566	231118.106
245458_2310	245458	1	24	1	2310	0	0.1	225853.6	193934.1	225853.5	193934.122
256978_2310	256978	1	24	1	2310	0	0	229565.6	195150.1	229565.601	195150.086
258782_2310	258782	1	24	1	2310	0	0	153277.6	232430.1	153277.61	232430.108
265170_2310	265170	1	24	0	4010	0	0.1	228605.6	194158.1	228605.518	194158.148
266294_2310	266294	1	24	1	2310	0	0.1	196573.6	192494.1	196573.536	192494.206
267474_2310	267474	1	24	0	4030	0	0.1	219133.6	197422.1	219133.497	197422.09
275382_2310	275382	1	24	1	2310	0	0	216893.6	198958.1	216893.631	198958.138
275830_2310	275830	1	24	0	4030	0	945.6	214109.6	216814.1	215037.588	216632.282
277214_2310	277214	1	24	0	4010	0	0	158941.6	227278.1	158941.62	227278.064
281554_2310	281554	1	24	1	2310	0	0.1	227133.6	194702.1	227133.654	194702.089
282678_2310	282678	1	24	1	2310	0	0	196157.6	193518.1	196157.561	193518.122
285906_2310	285906	1	24	1	2310	0	0.1	226013.6	194254.1	226013.573	194254.207
289234_2310	289234	1	24	1	2310	0	0.1	227709.6	192654.1	227709.532	192654.172
289746_2310	289746	1	24	1	2310	0	0.1	228893.6	194574.1	228893.544	194574.137
290870_2310	290870	1	24	1	2310	0	0.1	194429.6	192334.1	194429.575	192334.159
294610_2310	294610	1	24	1	2310	0	0	225245.6	193454.1	225245.587	193454.108
296658_2310	296658	1	24	0	4010	0	0.1	224925.6	189678.1	224925.576	189678.201
297234_2310	297234	1	24	1	2310	0	9.5	223069.6	217422.1	223061.826	217416.641
300242_2310	300242	1	24	1	2310	0	0.1	218909.6	197038.1	218909.65	197038.152
302290_2310	302290	1	24	1	2310	0	0.1	225053.6	194542.1	225053.602	194542.036
310994_2310	310994	1	24	1	2310	0	0.1	226813.6	193646.1	226813.572	193646.158
315318_2310	315318	1	24	1	2310	0	0	217277.6	196238.1	217277.567	196238.084
316626_2310	316626	1	24	0	4030	0	0.1	220509.6	197486.1	220509.576	197486.044
322002_2310	322002	1	24	0	4010	0	0.1	227805.6	193678.1	227805.525	193678.057
324318_2310	324318	1	24	0	2330_bu	0	0	153853.6	231918.1	153853.558	231918.088
330706_2310	330706	1	24	1	2310	0	0.1	228157.6	194286.1	228157.579	194286.216
333010_2310	333010	1	24	0	4030	0	0.1	219229.6	197422.1	219229.511	197422.028
338386_2310	338386	1	24	0	2330_bu	0	0.1	228829.6	193742.1	228829.61	193742.166
338898_2310	338898	1	24	0	4010	0	0.1	229949.6	194702.1	229949.6	194702.16
340702_2310	340702	1	24	1	2310	0	0.1	153629.6	231822.1	153629.597	231822.189
345014_2310	345014	1	24	0	2330_bu	0	0	216381.6	200270.1	216381.641	200270.094
347090_2310	347090	1	24	1	2310	0	0.1	227357.6	194126.1	227357.571	194126.192
347858_2310	347858	1	24	0	4010	0	0.1	224669.6	193166.1	224669.578	193166.162
349174_2310	349174	2	24	0	NA	NA	NA	186173.6	210958.1	NA	NA
360146_2310	360146	1	24	1	2310	0	0	225149.6	193550.1	225149.593	193550.07
362706_2310	362706	2	24	0	NA	NA	NA	219869.6	200654.1	NA	NA
387538_2310	387538	1	24	1	2310	0	0.1	227165.6	193390.1	227165.635	193390.168
529334_2310	529334	1	24	0	4030	NA	0.1	216157.6	199822.1	216157.652	199822.097
8146_2330_bu	8146	2	26	0	NA	NA	NA	234269.6	194926.1	NA	NA
22290_2330_bu	22290	1	26	0	gh	NA	0	218717.6	203950.1	218717.601	203950.128
29302_2330_bu	29302	2	26	0	NA	NA	NA	218109.6	203630.1	NA	NA
38390_2330_bu	38390	2	26	0	NA	NA	NA	196029.6	204014.1	NA	NA
38610_2330_bu	38610	2	26	0	NA	NA	NA	224573.6	186798.1	NA	NA
51410_2330_bu	51410	2	26	0	NA	NA	NA	219293.6	200782.1	NA	NA
82870_2330_bu	82870	1	26	0	9 : bossen	NA	0.1	216189.6	200590.1	216189.593	200590.202
83702_2330_bu	83702	2	26	0	NA	NA	NA	186525.6	208782.1	NA	NA
97910_2330_bu	97910	2	26	0	NA	NA	NA	210813.6	208750.1	NA	NA
106870_2330_bu	106870	2	26	0	NA	NA	NA	214173.6	210638.1	NA	NA
109522_2330_bu	109522	2	26	0	NA	NA	NA	230269.6	196046.1	NA	NA
120274_2330_bu	120274	2	26	0	NA	NA	NA	231965.6	190446.1	NA	NA
150902_2330_bu	150902	2	26	0	NA	NA	NA	215869.6	211982.1	NA	NA
154834_2330_bu	154834	1	26	1	2330_bu	0	0.1	226333.6	194030.1	226333.556	194030.136
160374_2330_bu	160374	1	26	0	gh	NA	0	218429.6	203630.1	218429.645	203630.121
228982_2330_bu	228982	2	26	0	NA	NA	NA	211389.6	208558.1	NA	NA
240914_2330_bu	240914	1	26	0	NA	NA	1668.3	221437.6	213646.1	220520.345	212252.646
276438_2330_bu	276438	1	26	0	NA	NA	0.1	185597.6	208590.1	185597.583	208590.19
289078_2330_bu	289078	1	26	1	2330_bu	0	NA	193437.6	191086.1	NA	NA
317202_2330_bu	317202	1	26	1	2330_bu	0	0.1	218845.6	202926.1	218845.681	202926.149
324318_2330_bu	324318	1	26	1	2330_bu	0	0	153853.6	231918.1	153853.558	231918.088
338386_2330_bu	338386	1	26	1	2330_bu	0	0.1	228829.6	193742.1	228829.61	193742.166
345014_2330_bu	345014	1	26	1	2330_bu	0	0	216381.6	200270.1	216381.641	200270.094
349142_2330_bu	349142	2	26	0	NA	NA	NA	178973.6	208110.1	NA	NA
349174_2330_bu	349174	2	26	0	NA	NA	NA	186173.6	210958.1	NA	NA
359574_2330_bu	359574	1	26	0	2310	0	0.1	168765.6	205998.1	168765.551	205998.168
362706_2330_bu	362706	2	26	0	NA	NA	NA	219869.6	200654.1	NA	NA
377206_2330_bu	377206	2	26	0	NA	NA	NA	213085.6	214350.1	NA	NA
390646_2330_bu	390646	2	26	0	NA	NA	NA	197117.6	205006.1	NA	NA
392342_2330_bu	392342	1	26	1	2330_bu	0	0	168445.6	205454.1	168445.602	205454.102
402390_2330_bu	402390	1	26	0	NA	NA	0	181021.6	209582.1	181021.602	209582.078
417142_2330_bu	417142	1	26	0	gh	NA	78.5	214589.6	213038.1	214521.215	213076.579
458194_2330_bu	458194	1	26	0	2330_dw	0	0.1	230909.6	189646.1	230909.654	189646.079
526898_2330_bu	526898	1	26	1	2330_bu	0	0.1	228477.6	183694.1	228477.693	183694.124
529334_2330_bu	529334	1	26	0	4030	NA	0.1	216157.6	199822.1	216157.652	199822.097
558006_2330_bu	558006	1	26	1	2330_bu	0	0.1	215549.6	200782.1	215549.544	200782.143
594870_2330_bu	594870	1	26	0	4030	0	0.1	215677.6	199854.1	215677.518	199854.173
635830_2330_bu	635830	1	26	0	2310	0	0	217789.6	199502.1	217789.582	199502.146
684982_2330_bu	684982	1	26	0	2310	0	0.1	217149.6	199214.1	217149.531	199214.085
738230_2330_bu	738230	1	26	1	2330_bu	0	0.1	215741.6	200174.1	215741.526	200174.115
750198_2330_bu	750198	1	26	1	2330_bu	0	0.1	218429.6	203950.1	218429.513	203950.081
750518_2330_bu	750518	1	26	1	2330_bu	0	0.1	216605.6	200110.1	216605.643	200110.132
791478_2330_bu	791478	1	26	0	onbekend	0	0.1	216413.6	199950.1	216413.603	199950.175
803446_2330_bu	803446	1	26	0	NA	NA	NA	218429.6	204398.1	NA	NA
803766_2330_bu	803766	1	26	1	2330_bu	0	0.1	215965.6	200686.1	215965.686	200686.181
808722_2330_bu	808722	1	26	1	2330_bu	0	0.1	218653.6	204238.1	218653.633	204238.039
816054_2330_bu	816054	1	26	0	2310	0	0	217341.6	200078.1	217341.59	200078.063
881590_2330_bu	881590	1	26	1	2330_bu	0	0	216605.6	199182.1	216605.609	199182.088
934506_2330_bu	934506	1	26	0	9 : bossen	NA	34.5	230429.6	220302.1	230463.469	220308.472
934838_2330_bu	934838	1	26	1	2330_bu	0	0.1	216157.6	200846.1	216157.54	200846.071
947126_2330_bu	947126	1	26	0	4030	0	0	217437.6	199438.1	217437.564	199438.097
1000374_2330_bu	1000374	1	26	0	4030	NA	969	215901.6	200430.1	215327.662	201210.883
1012342_2330_bu	1012342	1	26	0	NA	NA	0.1	218589.6	204046.1	218589.614	204046.188
1012662_2330_bu	1012662	1	26	0	4030	0	0.1	217021.6	199982.1	217021.517	199982.133
1053622_2330_bu	1053622	1	26	1	2330_bu	0	0.1	216285.6	200046.1	216285.582	200046.162
1065910_2330_bu	1065910	1	26	1	2330_bu	0	0.2	215965.6	200974.1	215965.595	200973.854
1078198_2330_bu	1078198	1	26	0	4030	0	0.1	217277.6	199790.1	217277.5	199790.158
1114582_2330_bu	1114582	1	26	1	2330_bu	0	0.1	177853.6	217966.1	177853.562	217966.155
1119158_2330_bu	1119158	1	26	0	2310	NA	0.1	215965.6	200142.1	215965.619	200142.155
1131446_2330_bu	1131446	1	26	1	2330_bu	0	0.1	216221.6	200590.1	216221.522	200590.075
1140086_2330_bu	1140086	1	26	1	2330_bu	0	295.3	214173.6	215470.1	213981.479	215694.301
1143734_2330_bu	1143734	1	26	0	4030	0	0	217053.6	199502.1	217053.559	199502.093
1172854_2330_bu	1172854	1	26	1	2330_bu	0	202.4	214173.6	216174.1	213981.633	216109.822
1180534_2330_bu	1180534	1	26	1	2330_bu	0	0.1	210141.6	208174.1	210141.624	208174.154
1196982_2330_bu	1196982	1	26	1	2330_bu	0	0.1	216317.6	201006.1	216317.519	201006.118
1208950_2330_bu	1208950	1	26	0	gh	NA	NA	218525.6	203598.1	NA	NA
1209270_2330_bu	1209270	1	26	1	2330_bu	0	0	217149.6	199566.1	217149.587	199566.099
1213150_2330_bu	1213150	1	26	1	2330_bu	0	0.1	154493.6	233742.1	154493.634	233742.156
1234130_2330_bu	1234130	1	26	0	4030	0	0.1	220541.6	197742.1	220541.547	197742.047
1250770_2330_bu	1250770	1	26	1	2330_bu	0	0.1	231581.6	189934.1	231581.62	189934.031
1259822_2330_bu	1259822	1	26	0	NA	NA	0.1	192253.6	232526.1	192253.652	232526.179
1262518_2330_bu	1262518	1	26	0	4030	NA	0	215901.6	200366.1	215901.588	200366.146
1272114_2330_bu	1272114	1	26	0	2330_dw	0	0.1	225373.6	182542.1	225373.582	182542.216
1274486_2330_bu	1274486	1	26	1	2330_bu	0	0.1	218301.6	204174.1	218301.681	204174.118
1274806_2330_bu	1274806	1	26	0	4030	0	0.1	216797.6	199854.1	216797.632	199854.061
1280210_2330_bu	1280210	1	26	0	NA	NA	0.2	219837.6	200686.1	219837.711	200686.202
1284946_2330_bu	1284946	1	26	1	2330_bu	0	0.1	236797.6	196014.1	236797.567	196014.159
1287030_2330_bu	1287030	1	26	1	2330_bu	0	0	210141.6	208462.1	210141.615	208462.095
1297718_2330_bu	1297718	1	26	1	2330_bu	0	0	187293.6	189358.1	187293.588	189358.135
1303926_2330_bu	1303926	1	26	1	2330_bu	0	336.5	214493.6	215726.1	214651.496	216023.244
1311190_2330_bu	1311190	1	26	0	9 : bossen	NA	0.1	177789.6	218574.1	177789.582	218574.162
1313142_2330_bu	1313142	1	26	1	2330_bu	0	329.1	214717.6	215886.1	214585.55	215584.66
1315766_2330_bu	1315766	1	26	0	4010	NA	0	216509.6	199822.1	216509.618	199822.086
1328054_2330_bu	1328054	1	26	1	2330_bu	0	0.1	215613.6	200878.1	215613.656	200878.193
1340342_2330_bu	1340342	1	26	0	2310	0	0.1	217501.6	200110.1	217501.643	200110.216
1344438_2330_bu	1344438	1	26	0	4030	0	520.5	215261.6	200686.1	214878.172	201038.028
1353078_2330_bu	1353078	1	26	0	gh	0	201.6	212925.6	215534.1	213127.005	215524.679
1365778_2330_bu	1365778	1	26	0	NA	NA	0.1	218717.6	202798.1	218717.488	202798.159
1372894_2330_bu	1372894	1	26	0	NA	NA	0	153629.6	231918.1	153629.597	231918.121
1380278_2330_bu	1380278	1	26	0	2310	0	0.1	218205.6	197582.1	218205.576	197582.042
1381302_2330_bu	1381302	1	26	0	2310	0	0	215773.6	200078.1	215773.588	200078.141
1402230_2330_bu	1402230	1	26	1	2330_bu	0	158.4	214333.6	215406.1	214406.402	215546.81
1405878_2330_bu	1405878	1	26	1	2330_bu	0	0	216669.6	199566.1	216669.555	199566.106
1407698_2330_bu	1407698	1	26	1	2330_bu	0	0.1	222269.6	188398.1	222269.622	188398.174
1409974_2330_bu	1409974	1	26	0	gh	0	150.2	214877.6	201038.1	214867.092	201187.916
1422046_2330_bu	1422046	1	26	1	2330_bu	0	0.1	154685.6	231630.1	154685.537	231630.068
1454814_2330_bu	1454814	1	26	1	2330_bu	0	0.1	153309.6	231470.1	153309.563	231470.141
1471094_2330_bu	1471094	1	26	1	2330_bu	0	NA	218333.6	203438.1	NA	NA
1479890_2330_bu	1479890	1	26	1	2330_bu	0	0.1	219613.6	196270.1	219613.537	196270.024
1487798_2330_bu	1487798	1	26	0	2310	0	0	218557.6	199630.1	218557.647	199630.093
1500534_2330_bu	1500534	1	26	1	2330_bu	0	516.8	213981.6	215694.1	214173.828	216173.811
1501490_2330_bu	1501490	1	26	1	2330_bu	0	0.1	225917.6	182830.1	225917.663	182830.175
1506770_2330_bu	1506770	1	26	0	NA	NA	0.1	230781.6	189518.1	230781.606	189518.168
1512374_2330_bu	1512374	1	26	0	4030	0	0.1	215869.6	199278.1	215869.563	199278.195
1516221_2330_bu	1516221	1	26	0	NA	NA	0	152669.6	232366.1	152669.589	232366.147
1536630_2330_bu	1536630	1	26	1	2330_bu	0	0.1	218333.6	203854.1	218333.622	203854.234
1536950_2330_bu	1536950	1	26	0	4030	0	0.1	216925.6	199854.1	216925.627	199853.973
1547090_2330_bu	1547090	1	26	1	2330_bu	0	0.1	236829.6	196014.1	236829.58	196014.05
1558738_2330_bu	1558738	1	26	1	2330_bu	0	0.1	219581.6	200526.1	219581.652	200526.045
1562998_2330_bu	1562998	1	26	0	gh	NA	38.3	215069.6	216686.1	215093.852	216715.729
1566070_2330_bu	1566070	1	26	1	2330_bu	0	421.2	214301.6	215822.1	214332.796	215402.033
1566166_2330_bu	1566166	1	26	1	2330_bu	0	0.1	185853.6	210766.1	185853.531	210766.151
1590198_2330_bu	1590198	1	26	0	4030	0	110	215581.6	201038.1	215584.095	201148.082
1594578_2330_bu	1594578	1	26	1	2330_bu	0	0.1	219837.6	196430.1	219837.644	196430.14
1599794_2330_bu	1599794	1	26	0	4010	0	0.1	225245.6	182414.1	225245.536	182414.097
1606582_2330_bu	1606582	1	26	1	2330_bu	0	0.1	215485.6	200878.1	215485.552	200878.173
1618654_2330_bu	1618654	1	26	0	NA	NA	0.1	154141.6	231438.1	154141.571	231438.056
1628534_2330_bu	1628534	1	26	0	gh	NA	135.1	214973.6	216654.1	215093.852	216715.729
1631606_2330_bu	1631606	1	26	1	2330_bu	0	228	213981.6	216110.1	213834.661	215935.786
1635038_2330_bu	1635038	1	26	1	2330_bu	0	0.1	153981.6	232238.1	153981.646	232238.154
1659862_2330_bu	1659862	1	26	1	2330_bu	0	0.1	178717.6	208014.1	178717.553	208014.164
1684406_2330_bu	1684406	1	26	0	2310	0	0	217661.6	199470.1	217661.597	199470.055
1708982_2330_bu	1708982	1	26	1	2330_bu	0	0	216349.6	199630.1	216349.64	199630.106
1709266_2330_bu	1709266	1	26	1	2330_bu	0	0.1	219453.6	197870.1	219453.576	197870.04
1743698_2330_bu	1743698	1	26	1	2330_bu	0	NA	236253.6	195758.1	NA	NA
1762774_2330_bu	1762774	1	26	1	2330_bu	0	0.1	185661.6	211054.1	185661.638	211054.059
1775058_2330_bu	1775058	1	26	1	2330_bu	0	0.1	231709.6	190350.1	231709.654	190350.064
1786474_2330_bu	1786474	1	26	0	NA	NA	97.8	230493.6	220078.1	230546.719	219996.028
1786806_2330_bu	1786806	1	26	1	2330_bu	0	0.1	215805.6	200334.1	215805.53	200334.181
1789878_2330_bu	1789878	1	26	0	4010	0	0	217885.6	197070.1	217885.636	197070.102
179922_2330_dw	179922	1	27	1	2330_dw	0	0.1	226653.6	193454.1	226653.525	193454.098
458194_2330_dw	458194	1	27	1	2330_dw	0	0.1	230909.6	189646.1	230909.654	189646.079
1272114_2330_dw	1272114	1	27	1	2330_dw	0	0.1	225373.6	182542.1	225373.582	182542.216
38006_4010	38006	2	38	0	NA	NA	NA	207869.6	214926.1	NA	NA
91614_4010	91614	1	38	1	4010	0	0.1	166525.6	228494.1	166525.511	228494.16
100626_4010	100626	1	38	1	4010	0	160.5	223005.6	217006.1	222951.106	217157.044
104670_4010	104670	2	38	0	NA	NA	NA	163005.6	226542.1	NA	NA
110646_4010	110646	2	38	0	NA	NA	NA	195997.6	193326.1	NA	NA
141778_4010	141778	1	38	1	4010	0	0	228157.6	193998.1	228157.564	193998.105
154834_4010	154834	1	38	0	2330_bu	0	0.1	226333.6	194030.1	226333.556	194030.136
176862_4010	176862	1	38	1	4010	0	0	155069.6	231086.1	155069.579	231086.065
191698_4010	191698	1	38	0	4030	0	0.1	224445.6	194350.1	224445.521	194350.097
193213_4010	193213	1	38	0	NA	NA	0.1	152861.6	233806.1	152861.599	233806.039
193246_4010	193246	1	38	1	4010	0	0	153597.6	232366.1	153597.618	232366.111
199122_4010	199122	1	38	0	2310	0	0.1	229821.6	193966.1	229821.521	193966.159
201938_4010	201938	1	38	0	NA	NA	0.1	218749.6	198094.1	218749.644	198094.132
208350_4010	208350	1	38	1	4010	0	0	165309.6	228078.1	165309.62	228078.114
213726_4010	213726	1	38	1	4010	0	0	154717.6	234126.1	154717.593	234126.088
216018_4010	216018	1	38	1	4010	0	0	227677.6	194830.1	227677.597	194830.135
222194_4010	222194	1	38	0	4030	0	0	237885.6	185710.1	237885.597	185710.147
226014_4010	226014	1	38	0	4030	0	0.1	154461.6	232270.1	154461.64	232270.05
229074_4010	229074	1	38	1	4010	0	0.1	225693.6	193806.1	225693.556	193806.184
230110_4010	230110	1	38	1	4010	0	0.2	154557.6	233358.1	154557.696	233358.264
233398_4010	233398	1	38	1	4010	0	0	217501.6	197166.1	217501.648	197166.097
236530_4010	236530	1	38	1	4010	0	0.1	239805.6	180654.1	239805.651	180654.177
241630_4010	241630	1	38	0	NA	NA	0.1	159069.6	226574.1	159069.571	226574.053
243698_4010	243698	1	38	1	4010	0	0.1	238781.6	181294.1	238781.54	181294.119
251090_4010	251090	1	38	1	4010	0	0.1	220125.6	197230.1	220125.624	197230.23
255826_4010	255826	1	38	0	NA	NA	0.1	242621.6	196142.1	242621.583	196142.177
256978_4010	256978	1	38	0	2310	0	0	229565.6	195150.1	229565.601	195150.086
258782_4010	258782	1	38	0	2310	0	0	153277.6	232430.1	153277.61	232430.108
260306_4010	260306	1	38	0	4030	0	0	220125.6	198318.1	220125.571	198318.132
261854_4010	261854	1	38	1	4010	0	0.1	154781.6	230830.1	154781.613	230830.154
265170_4010	265170	1	38	1	4010	0	0.1	228605.6	194158.1	228605.518	194158.148
266834_4010	266834	1	38	0	4030	0	0	240253.6	189934.1	240253.589	189934.123
269298_4010	269298	1	38	1	4010	0	0.1	239773.6	181678.1	239773.562	181678.151
272850_4010	272850	1	38	0	4030	0	0.1	228125.6	193390.1	228125.515	193390.156
275382_4010	275382	1	38	0	2310	0	0	216893.6	198958.1	216893.631	198958.138
277214_4010	277214	1	38	1	4010	0	0	158941.6	227278.1	158941.62	227278.064
282322_4010	282322	1	38	0	4030	0	0.1	224253.6	193902.1	224253.578	193902.182
293598_4010	293598	1	38	1	4010	0	0.1	158429.6	228270.1	158429.546	228270.09
294610_4010	294610	1	38	0	2310	0	0	225245.6	193454.1	225245.587	193454.108
296658_4010	296658	1	38	1	4010	0	0.1	224925.6	189678.1	224925.576	189678.201
297234_4010	297234	1	38	0	2310	0	9.5	223069.6	217422.1	223061.826	217416.641
304850_4010	304850	1	38	1	4010	0	0.1	224381.6	188814.1	224381.546	188814.113
322002_4010	322002	1	38	1	4010	0	0.1	227805.6	193678.1	227805.525	193678.057
330194_4010	330194	1	38	1	4010	0	0.1	229181.6	193998.1	229181.561	193998.16
338898_4010	338898	1	38	1	4010	0	0.1	229949.6	194702.1	229949.6	194702.16
342750_4010	342750	1	38	1	4010	0	0.1	158653.6	227662.1	158653.692	227662.135
344798_4010	344798	1	38	1	4010	0	0	154589.6	234094.1	154589.621	234094.061
347858_4010	347858	1	38	1	4010	0	0.1	224669.6	193166.1	224669.578	193166.162
357086_4010	357086	1	38	1	4010	0	0	154781.6	232366.1	154781.591	232366.141
359134_4010	359134	1	38	1	4010	0	0	158781.6	227886.1	158781.587	227886.096
360146_4010	360146	1	38	0	2310	0	0	225149.6	193550.1	225149.593	193550.07
380638_4010	380638	1	38	1	4010	0	0	155837.6	228974.1	155837.603	228974.095
381878_4010	381878	1	38	0	4030	0	0.1	215133.6	198222.1	215133.664	198222.025
385758_4010	385758	1	38	0	9 : bossen	NA	0.1	155453.6	232846.1	155453.54	232846.13
387538_4010	387538	1	38	0	2310	0	0.1	227165.6	193390.1	227165.635	193390.168
389854_4010	389854	1	38	0	NA	NA	0	154077.6	232590.1	154077.604	232590.081
391154_4010	391154	1	38	1	4010	0	0.1	238877.6	180302.1	238877.544	180302.187
393950_4010	393950	1	38	1	4010	0	0	154013.6	233038.1	154013.585	233038.114
394962_4010	394962	1	38	1	4010	0	0	224989.6	188654.1	224989.625	188654.095
397238_4010	397238	1	38	0	4030	0	0.1	218141.6	197838.1	218141.592	197838.18
402418_4010	402418	1	38	0	NA	NA	0.1	238525.6	185614.1	238525.639	185614.155
419538_4010	419538	1	38	0	NA	NA	0.1	223581.6	188718.1	223581.61	188718.183
12530_4030	12530	2	39	0	NA	NA	NA	235325.6	175374.1	NA	NA
17601_4030	17601	2	39	0	NA	NA	NA	85661.6	205198.1	NA	NA
18002_4030	18002	2	39	0	NA	NA	NA	240637.6	187918.1	NA	NA
19510_4030	19510	2	39	0	NA	NA	NA	198269.6	188014.1	NA	NA
20050_4030	20050	2	39	0	NA	NA	NA	237629.6	189550.1	NA	NA
20150_4030	20150	2	39	0	NA	NA	NA	215645.6	186414.1	NA	NA
23814_4030	23814	2	39	0	NA	NA	NA	167037.6	161518.1	NA	NA
25586_4030	25586	2	39	0	NA	NA	NA	237245.6	185422.1	NA	NA
31937_4030	31937	2	39	0	NA	NA	NA	82301.6	207566.1	NA	NA
32754_4030	32754	2	39	0	NA	NA	NA	239421.6	183726.1	NA	NA
37598_4030	37598	2	39	0	NA	NA	NA	155197.6	234190.1	NA	NA
47666_4030	47666	1	39	1	4030	0	0.1	227453.6	184942.1	227453.547	184942.059
61010_4030	61010	2	39	0	NA	NA	NA	238269.6	187438.1	NA	NA
61138_4030	61138	2	39	0	NA	NA	NA	225885.6	190286.1	NA	NA
61426_4030	61426	2	39	0	NA	NA	NA	240957.6	183950.1	NA	NA
69686_4030	69686	2	39	0	NA	NA	NA	196925.6	192302.1	NA	NA
73682_4030	73682	2	39	0	NA	NA	NA	234973.6	194862.1	NA	NA
91614_4030	91614	1	39	0	4010	0	0.1	166525.6	228494.1	166525.511	228494.16
92126_4030	92126	1	39	1	4030	0	0	154109.6	226190.1	154109.589	226190.117
94194_4030	94194	1	39	0	NA	NA	0.1	240221.6	185230.1	240221.564	185230.143
95218_4030	95218	1	39	1	4030	0	0.1	237053.6	183726.1	237053.507	183726.123
100626_4030	100626	1	39	0	4010	0	160.5	223005.6	217006.1	222951.106	217157.044
103634_4030	103634	1	39	1	4030	0	0.1	219549.6	196910.1	219549.509	196910.106
104670_4030	104670	2	39	0	NA	NA	NA	163005.6	226542.1	NA	NA
111918_4030	111918	1	39	1	4030	0	0	187933.6	229838.1	187933.568	229838.127
112850_4030	112850	1	39	1	4030	0	0.1	218845.6	198478.1	218845.591	198478.028
114654_4030	114654	1	39	0	9 : bossen	NA	0	159837.6	225806.1	159837.578	225806.105
115334_4030	115334	1	39	0	gh	0	0	172765.6	170254.1	172765.587	170254.145
115638_4030	115638	1	39	1	4030	0	0	216349.6	201230.1	216349.616	201230.076
116434_4030	116434	1	39	0	2310	0	0.1	225885.6	189166.1	225885.558	189166.177
120530_4030	120530	1	39	1	4030	0	0.1	224765.6	186926.1	224765.612	186926.186
128786_4030	128786	1	39	1	4030	0	0.1	218749.6	205006.1	218749.732	205006.108
148406_4030	148406	1	39	1	4030	0	NA	216253.6	201070.1	NA	NA
159314_4030	159314	1	39	1	4030	0	0.1	238045.6	186126.1	238045.593	186126.158
160694_4030	160694	1	39	1	4030	0	0	217117.6	199406.1	217117.605	199406.093
165586_4030	165586	1	39	1	4030	0	0	225661.6	189390.1	225661.591	189390.064
168886_4030	168886	1	39	1	4030	0	0.1	215069.6	199854.1	215069.638	199854.063
169170_4030	169170	1	39	1	4030	0	0	219197.6	196558.1	219197.599	196558.068
