point_code	grts_ranking	grts_ranking_draw	sac	legacy_site	type	polygon_id	phab	source
2967065_2	33932825	2967065	0	0	6510_hua	506	100	habitatmap 2020
2969590_1	2969590	NA	1	1	9190	31425	100	habitatmap 2020
297073_1	20260977	297073	1	1	2130_had	59657	100	assessment/habitatmap 2020
2970834_1	2970834	2970834	1	0	6230_hn	17316	100	habitatmap 2020
297201_1	297201	297201	0	0	6510_hu	719	100	habitatmap 2020
2972806_1	2972806	2972806	0	0	6230_ha	66369	70	habitatmap 2020
29742278_1	29742278	NA	0	1	9120	66202	80	habitatmap 2020
2977246_1	2977246	2977246	1	0	7140_oli	38092	85	assessment/habitatmap 2020
29818165_1	29818165	29818165	1	0	2190_mp	59970	30	habitatmap 2020
2981953_2	37847105	2981953	1	0	6230_hmo	355	28	assessment/habitatmap 2020
2982454_1	2982454	NA	0	1	91E0_vm	83120	70	habitatmap 2020
29830465_1	29830465	NA	0	1	9120	75720	100	habitatmap 2020
29861022_1	29861022	NA	0	1	9190	72126	100	habitatmap 2020
2987185_1	2987185	2987185	1	0	2190_overig	49084	64	assessment/habitatmap 2020
2987218_1	2987218	2987218	1	0	6230_hn	10513	80	habitatmap 2020
298937_1	298937	298937	1	0	91E0_vc	19434	100	habitatmap 2020
298937_2	298937	298937	1	0	91E0_vc	19434	100	habitatmap 2020
2993589_1	2993589	2993589	1	0	1330_hpr	26254	100	assessment/habitatmap 2020
2993969_1	2993969	2993969	1	0	2190_mp	27638	NA	assessment
299701_1	299701	299701	1	0	1330_hpr	48239	100	assessment/habitatmap 2020
2998962_1	2998962	2998962	0	0	6510_huk	51790	20	habitatmap 2020
3_2	103601	3	1	0	2120	80294	76	assessment/habitatmap 2020
30009273_1	30009273	NA	1	1	9120	16462	100	habitatmap 2020
300209_1	34116785	34116785	1	1	2130_had	2066	NA	assessment
3002670_1	3002670	3002670	1	0	6230_hmo	50729	100	assessment/habitatmap 2020
30038574_1	30038574	NA	1	1	91E0_vo	23356	100	habitatmap 2020
300534_1	300534	300534	1	0	91E0_vo	69708	20	habitatmap 2020
300649_1	300649	300649	1	0	6230_hmo	34296	NA	assessment
3006641_1	3006641	3006641	1	0	2130_had	2029	100	habitatmap 2020
3006882_1	3006882	3006882	0	0	91E0_sf	56988	30	habitatmap 2020
3008870_2	51767654	3008870	0	0	6410_mo	58815	65	assessment/habitatmap 2020
300918_1	300918	300918	1	0	7140_meso	27959	30	assessment/habitatmap 2020
30098130_1	30098130	NA	1	1	91E0_vm	12635	80	habitatmap 2020
3010229_2	53341877	3010229	1	0	1330_hpr	55576	100	assessment/habitatmap 2020
3011510_1	3011510	3011510	1	0	6410_mo	80703	NA	assessment
3013714_2	32373842	3013714	0	0	6120	64550	NA	assessment
30148721_1	30148721	30148721	1	0	2190_mp	66606	100	habitatmap 2020
30153_1	30153	30153	0	0	6510_hu	51367	70	habitatmap 2020
30155897_1	30155897	NA	0	1	91E0_vn	10376	100	habitatmap 2020
3016210_1	3016210	3016210	0	0	6410_mo	81683	30	assessment/habitatmap 2020
30165849_1	30165849	NA	0	1	9130_end	917	100	habitatmap 2020
301846_1	301846	301846	0	0	6510_hu	18750	70	habitatmap 2020
302006_1	302006	302006	0	0	91E0_vo	66293	30	habitatmap 2020
30201650_1	30201650	NA	1	1	9120	66414	100	habitatmap 2020
302198_2	59022454	302198	1	0	7140_oli	39150	20	assessment/habitatmap 2020
302290_1	302290	302290	1	0	2310	55052	100	habitatmap 2020
3023926_1	3023926	3023926	0	0	6230_hn	60212	30	habitatmap 2020
3025009_1	11413617	3025009	1	1	2190_overig	85842	10	assessment/habitatmap 2020
3026_1	3026	3026	1	0	4010	49070	100	habitatmap 2020
3026229_2	40774965	3026229	1	0	2190_overig	64957	100	assessment/habitatmap 2020
3026357_2	7482805	3026357	1	0	1330_hpr	22917	100	assessment/habitatmap 2020
3026481_1	3026481	3026481	1	0	2170	30552	20	habitatmap 2020
3026737_1	3026737	3026737	1	0	2180	75530	100	habitatmap 2020
30326_1	30326	30326	1	0	4030	75053	100	habitatmap 2020
3034166_1	3034166	3034166	0	0	6230_hn	8875	60	habitatmap 2020
3035189_1	3035189	3035189	1	0	2180	55179	100	habitatmap 2020
3036337_1	3036337	3036337	1	0	2190_mp	1948	NA	assessment
303721_1	303721	303721	0	0	6510_hu	29745	70	habitatmap 2020
30393030_1	30393030	NA	1	1	91E0_va	26048	100	habitatmap 2020
303942_1	303942	303942	0	0	6510_hu	534	70	habitatmap 2020
30418_2	16807634	30418	1	0	6230_ha	10731	95	assessment/habitatmap 2020
304305_2	861361	304305	1	0	2160	80293	94	assessment/habitatmap 2020
3043121_2	44986161	3043121	1	0	2130_hd	48309	100	assessment/habitatmap 2020
304338_1	304338	304338	1	0	2330_bu	14212	70	habitatmap 2020
3044226_1	3044226	3044226	0	0	6510_huk	56170	100	habitatmap 2020
3046837_1	3046837	3046837	1	0	1330_hpr	55781	100	assessment/habitatmap 2020
304710_1	304710	304710	1	0	6230_hn	50492	40	assessment/habitatmap 2020
304850_1	304850	304850	1	0	4010	24838	15	habitatmap 2020
3052545_1	3052545	3052545	1	0	2180	75152	100	habitatmap 2020
305329_1	305329	305329	1	0	2120	32276	80	assessment/habitatmap 2020
3054593_1	3054593	3054593	1	0	1330_hpr	218	70	assessment/habitatmap 2020
305969_1	305969	305969	1	0	2130_hd	31937	30	habitatmap 2020
306130_1	306130	306130	1	0	2310	56124	80	habitatmap 2020
306130_1	306130	306130	1	0	2330_bu	56124	20	habitatmap 2020
3062785_2	15645697	3062785	0	0	1330_hpr	23141	30	assessment/habitatmap 2020
3063977_1	3063977	3063977	1	0	91E0_sf	3901	100	habitatmap 2020
30658073_1	30658073	NA	1	1	9130_end	47191	100	habitatmap 2020
3067325_1	3067325	3067325	0	0	1330_hpr	87754	80	assessment/habitatmap 2020
306870_1	306870	306870	1	0	91E0_vo	26867	70	habitatmap 2020
3068802_1	3068802	3068802	0	0	6510_huk	87005	100	habitatmap 2020
3069105_2	3069105	3069105	1	0	2190_mp	32120	NA	assessment
3071913_1	3071913	3071913	1	0	91E0_sf	3294	40	habitatmap 2020
3072177_1	3072177	3072177	1	0	2130_had	2049	100	habitatmap 2020
30774_1	30774	30774	0	0	9190	70720	20	habitatmap 2020
3077777_1	3077777	3077777	0	0	6510_hua	2325	100	habitatmap 2020
30790601_1	30790601	NA	0	1	9120	86565	100	habitatmap 2020
308098_1	308098	308098	1	0	6510_huk	49977	100	habitatmap 2020
308098_2	308098	308098	1	0	6510_huk	49977	100	habitatmap 2020
30856809_1	30856809	NA	1	1	9120	27073	100	habitatmap 2020
30873_1	30873	30873	0	0	9130_end	74631	90	habitatmap 2020
30897_1	30897	30897	1	1	2130_hd	75432	35	assessment/habitatmap 2020
309458_2	50641106	309458	1	0	6230_hmo	75853	NA	assessment
3095861_1	3095861	3095861	1	0	2180	75224	100	habitatmap 2020
3099602_1	3099602	3099602	1	0	6230_hn	64621	30	habitatmap 2020
31_2	10153777	31	1	0	2120	21145	100	assessment/habitatmap 2020
3101622_1	3101622	3101622	1	0	7140_meso	17150	30	assessment/habitatmap 2020
31034945_1	31034945	NA	0	1	91E0_vn	70560	100	habitatmap 2020
31063622_1	31063622	NA	1	1	9120	45604	100	habitatmap 2020
3108657_1	3108657	3108657	1	0	2190_mp	66691	100	habitatmap 2020
310994_1	310994	310994	1	0	2310	54990	100	habitatmap 2020
31104233_1	31104233	NA	0	1	91E0_vm	81524	60	habitatmap 2020
311262_2	19185630	311262	1	0	6230_hn	48806	100	assessment/habitatmap 2020
311602_1	311602	311602	1	0	91E0_vo	12170	5	habitatmap 2020
31186_1	31186	31186	0	0	9190	47421	50	habitatmap 2020
31191145_1	31191145	NA	1	1	91E0_vn	32440	70	habitatmap 2020
3119406_1	3119406	3119406	1	0	6230_ha	58691	100	habitatmap 2020
3120562_1	3120562	3120562	1	0	6510_huk	55514	60	habitatmap 2020
31258801_1	31258801	31258801	1	0	2190_mp	11821	20	habitatmap 2020
3127017_1	3127017	3127017	1	0	91E0_sf	4103	100	habitatmap 2020
3128745_1	3128745	3128745	1	0	91E0_sf	80360	100	habitatmap 2020
312914_1	312914	312914	0	0	91E0_vo	9232	100	habitatmap 2020
3129478_1	3129478	3129478	1	0	6230_ha	6098	30	habitatmap 2020
31297_1	31297	31297	0	0	6510_hu	64598	100	habitatmap 2020
3132850_1	3132850	3132850	0	0	6510_huk	58638	20	habitatmap 2020
313305_1	313305	313305	1	0	91E0_vc	2285	10	habitatmap 2020
313305_2	313305	313305	1	0	91E0_vc	2285	10	habitatmap 2020
3133617_1	3133617	3133617	1	0	2130_had	2049	100	habitatmap 2020
3134649_2	49271993	3134649	1	0	6230_hmo	38364	100	assessment/habitatmap 2020
3134674_1	3134674	3134674	1	0	6230_hn	17318	20	habitatmap 2020
31350278_1	31350278	NA	1	1	9120	16470	100	habitatmap 2020
3137713_1	3137713	3137713	1	0	2130_had	2049	100	habitatmap 2020
3138737_1	3138737	3138737	1	0	2180	28154	98	habitatmap 2020
313990_1	313990	313990	1	0	6510_hu	38174	30	habitatmap 2020
31401_1	31401	31401	0	0	6510_hu	2028	100	habitatmap 2020
31414_1	31414	31414	0	0	91E0_vm	82626	100	habitatmap 2020
3141425_1	3141425	3141425	1	0	2130_hd	48513	35	assessment/habitatmap 2020
31423910_1	31423910	NA	0	1	9120	81074	100	habitatmap 2020
31454_1	31454	31454	1	0	4010	25198	50	habitatmap 2020
3145781_1	3145781	3145781	1	0	2180	31650	100	habitatmap 2020
31472006_1	31472006	NA	0	1	91E0_va	81816	100	habitatmap 2020
314802_1	314802	314802	1	0	6510_huk	49983	40	habitatmap 2020
3150517_1	3150517	3150517	1	0	1330_hpr	22877	100	habitatmap 2020
31520945_1	31520945	31520945	1	0	2190_mp	11821	20	habitatmap 2020
3153026_1	3153026	3153026	1	0	6510_huk	55548	100	habitatmap 2020
315318_1	315318	315318	1	0	2310	14371	30	habitatmap 2020
315329_1	315329	315329	0	0	6230_ha	57998	NA	assessment
3157553_1	3157553	3157553	1	0	2170	30552	20	habitatmap 2020
31575857_1	65130289	31575857	1	1	2190_mp	1110	100	habitatmap 2020
3160082_1	3160082	3160082	0	0	6410_mo	45257	NA	assessment
31602582_1	31602582	NA	1	1	9120	41691	100	habitatmap 2020
3163010_1	3163010	3163010	1	0	6510_huk	17134	20	habitatmap 2020
31641_1	31641	31641	1	0	9130_end	48338	100	habitatmap 2020
3165238_1	3165238	3165238	0	0	6230_hn	8871	70	habitatmap 2020
316601_1	316601	316601	1	0	91E0_vc	11760	0	habitatmap 2020
316614_1	316614	316614	0	0	6510_hu	64630	100	habitatmap 2020
316646_1	316646	316646	0	0	6510_hu	64181	50	habitatmap 2020
3168949_1	3168949	3168949	1	0	2190_overig	66546	90	assessment/habitatmap 2020
3170178_1	3170178	3170178	0	0	6510_huk	21394	20	habitatmap 2020
3170201_1	3170201	3170201	0	0	6510_hua	63680	100	habitatmap 2020
31709877_1	31709877	31709877	1	0	2190_mp	60984	100	habitatmap 2020
3173042_1	3173042	3173042	1	0	6510_huk	81566	90	habitatmap 2020
317617_1	53532849	317617	1	1	2160	33226	91	assessment/habitatmap 2020
317662_1	317662	317662	1	0	91E0_vo	69119	20	habitatmap 2020
3176625_1	3176625	3176625	1	0	2170	75577	15	habitatmap 2020
31778642_1	31778642	NA	1	1	91E0_vm	55946	80	habitatmap 2020
31785222_1	31785222	NA	0	1	9120	81584	100	habitatmap 2020
31797_1	31797	31797	0	0	6510_hu	17408	100	habitatmap 2020
318217_1	318217	318217	0	0	6510_hu	9445	70	habitatmap 2020
3182645_1	3182645	3182645	1	0	2130_had	52562	20	habitatmap 2020
3185198_1	3185198	3185198	1	0	7140_oli	25855	95	assessment/habitatmap 2020
31855321_1	31855321	NA	1	1	91E0_va	62	100	habitatmap 2020
3187889_1	3187889	3187889	1	0	2180	28154	98	habitatmap 2020
31889302_1	31889302	NA	1	1	91E0_va	28162	100	habitatmap 2020
3192390_2	40941126	3192390	1	0	7140_meso	13313	100	assessment/habitatmap 2020
319665_1	15323313	319665	1	1	2130_had	80416	80	assessment/habitatmap 2020
319665_2	319665	319665	1	0	2130_had	2049	100	assessment/habitatmap 2020
319862_1	319862	319862	0	0	2330_bu	47542	15	habitatmap 2020
32_1	14548277	32	1	1	2130_hd	31235	95	assessment/habitatmap 2020
3202998_2	1892278	3202998	1	0	7140_meso	10530	NA	assessment
3203249_1	3203249	3203249	1	0	2130_had	2049	100	habitatmap 2020
3204818_1	3204818	3204818	1	0	6230_ha	12277	10	habitatmap 2020
32053_2	16809269	32053	1	0	2160	31160	15	assessment/habitatmap 2020
3206738_1	3206738	3206738	0	0	6230_ha	5728	30	habitatmap 2020
3206738_1	3206738	3206738	0	0	6230_hn	5728	30	habitatmap 2020
3208342_1	3208342	NA	0	1	9120	45809	100	habitatmap 2020
320902_1	320902	320902	1	0	91E0_vc	38640	20	habitatmap 2020
32091186_1	32091186	NA	1	1	9190	39240	100	habitatmap 2020
321169_1	321169	321169	0	0	6510_hua	1910	100	habitatmap 2020
32127442_1	32127442	NA	0	1	9190	47421	50	habitatmap 2020
321589_1	321589	321589	1	0	2130_hd	58566	90	habitatmap 2020
3216594_1	3216594	3216594	1	0	6230_hn	17311	70	habitatmap 2020
32173873_1	32173873	32173873	1	0	2190_mp	66692	100	habitatmap 2020
3219382_2	3219382	3219382	1	0	7140_meso	10529	70	assessment/habitatmap 2020
322002_1	322002	322002	1	0	2310	47763	70	habitatmap 2020
322002_1	322002	322002	1	0	4010	47763	30	habitatmap 2020
32214_1	32214	32214	0	0	91E0_vm	78132	30	habitatmap 2020
322229_1	322229	322229	1	0	2130_hd	60395	100	habitatmap 2020
3223006_1	3223006	3223006	1	0	7140_oli	58160	100	assessment/habitatmap 2020
3224562_1	3224562	3224562	0	0	6230_hn	48209	100	habitatmap 2020
32262_1	32262	32262	1	0	9160	15286	100	habitatmap 2020
32264338_1	32264338	NA	1	1	91E0_vm	42075	80	habitatmap 2020
3226933_1	3226933	3226933	1	0	2180	75330	90	habitatmap 2020
3227441_1	3227441	3227441	1	0	2160	76709	80	assessment/habitatmap 2020
3227713_1	3227713	3227713	1	0	6230_hn	21885	100	habitatmap 2020
323154_2	55832146	323154	0	0	6230_hn	NA	NA	assessment
3232978_1	3232978	3232978	1	0	6230_hn	17318	20	habitatmap 2020
323377_1	33877809	323377	1	1	2130_hd	30273	100	habitatmap 2020
32364742_1	32364742	NA	1	1	9160	42468	70	habitatmap 2020
3240946_1	3240946	3240946	0	0	6230_hn	87723	30	habitatmap 2020
32415297_1	32415297	NA	0	1	9120	56532	100	habitatmap 2020
324318_1	324318	324318	1	0	2330_bu	48723	100	habitatmap 2020
32466_1	32466	32466	1	0	2310	47833	90	habitatmap 2020
3249362_1	3249362	3249362	1	0	6230_hn	17305	30	habitatmap 2020
32561_1	32561	32561	1	0	2120	47805	20	habitatmap 2020
32561_1	32561	32561	1	0	2160	47805	70	habitatmap 2020
325618_1	325618	325618	1	0	4010	18515	100	habitatmap 2020
32612797_1	32612797	NA	1	1	1330_da	46905	100	habitatmap 2020
32621761_1	32621761	NA	1	1	9120	21471	100	habitatmap 2020
32681_1	32681	32681	0	0	91E0_sf	34960	80	assessment/habitatmap 2020
326965_2	37256501	326965	1	1	2160	78537	100	assessment/habitatmap 2020
326965_3	25492789	326965	1	0	2190_mp	66674	60	assessment/habitatmap 2020
3269809_1	3269809	3269809	1	0	2180	28154	98	habitatmap 2020
327153_1	327153	327153	0	0	6510_hua	87524	100	habitatmap 2020
327153_2	17104369	327153	0	0	6510_hua	87524	100	habitatmap 2020
327218_1	327218	327218	0	0	91E0_vo	562	30	habitatmap 2020
3273046_2	36827478	3273046	1	0	6230_hmo	13873	70	assessment/habitatmap 2020
32742_1	32742	32742	1	0	9190	473	80	habitatmap 2020
32742233_1	32742233	NA	0	1	91E0_va	79585	100	habitatmap 2020
3275858_2	36830290	3275858	0	0	6120	45548	30	assessment/habitatmap 2020
32761921_1	32761921	NA	1	1	9120	29962	100	habitatmap 2020
3276198_1	3276198	3276198	0	0	6230_hmo	NA	NA	assessment
3276198_2	45743526	3276198	0	0	6230_hmo	43717	NA	assessment
32790_1	32790	32790	0	0	9160	60336	100	habitatmap 2020
328406_1	328406	328406	0	0	6510_hu	74322	30	habitatmap 2020
3286738_1	3286738	3286738	1	0	6230_ha	12277	10	habitatmap 2020
32872041_1	32872041	NA	1	1	9120	21846	60	habitatmap 2020
32889_1	32889	32889	0	0	9160	80544	60	habitatmap 2020
3296310_1	3296310	3296310	0	0	6230_hn	8875	60	habitatmap 2020
32963893_1	32963893	32963893	1	0	2190_mp	59970	30	habitatmap 2020
3296690_1	3296690	3296690	1	0	6510_huk	80351	20	habitatmap 2020
329841_2	2426993	329841	1	0	2160	75498	80	assessment/habitatmap 2020
3298997_1	3298997	3298997	1	0	1330_hpr	34017	50	habitatmap 2020
33_1	16057781	33	1	1	2130_hd	76409	10	assessment/habitatmap 2020
33015942_1	33015942	NA	1	1	9120	38149	70	habitatmap 2020
330194_1	330194	330194	1	0	4010	48979	100	habitatmap 2020
3303217_1	3303217	3303217	1	0	2130_had	59690	100	habitatmap 2020
330706_1	330706	330706	1	0	2310	55031	100	habitatmap 2020
3308969_1	3308969	3308969	1	0	91E0_sf	34699	100	habitatmap 2020
330985_1	330985	330985	1	0	91E0_sf	15959	100	habitatmap 2020
33115350_1	33115350	NA	1	1	9190	76689	100	habitatmap 2020
3313906_1	3313906	3313906	0	0	6230_ha	49933	30	habitatmap 2020
331445_2	33885877	331445	0	0	1310_pol	22458	100	assessment/habitatmap 2020
33153469_1	33153469	NA	1	1	1330_da	46824	100	habitatmap 2020
331650_1	331650	331650	0	0	91E0_vc	68979	40	habitatmap 2020
3316737_1	3316737	3316737	1	0	1330_hpr	85815	20	habitatmap 2020
331702_1	331702	331702	1	0	2310	14327	20	habitatmap 2020
331702_1	331702	331702	1	0	2330_bu	14327	80	habitatmap 2020
3319506_1	3319506	3319506	1	0	7140_oli	22528	90	assessment/habitatmap 2020
3319985_1	3319985	3319985	1	0	2180	33135	100	habitatmap 2020
3325745_1	3325745	3325745	1	0	2170	48551	40	habitatmap 2020
332726_1	332726	332726	1	0	2310	76161	100	habitatmap 2020
332786_2	332786	332786	0	0	6230_hn	87752	NA	assessment
332977_2	8098993	332977	1	0	2170	33193	65	assessment/habitatmap 2020
3334321_1	3334321	3334321	1	0	2130_had	2049	100	habitatmap 2020
33359985_1	33359985	33359985	1	0	2190_mp	66462	100	habitatmap 2020
3336530_1	3336530	3336530	1	0	91E0_sf	43540	100	habitatmap 2020
33398_1	33398	33398	1	0	2310	74919	100	habitatmap 2020
334046_1	334046	334046	1	0	4010	66797	70	habitatmap 2020
3341621_1	3341621	3341621	1	0	2180	75531	100	habitatmap 2020
3343922_1	3343922	3343922	0	0	6230_hn	10248	20	habitatmap 2020
33502_1	33502	33502	1	0	4010	53302	100	habitatmap 2020
3351638_1	3351638	3351638	1	0	6230_hmo	8584	NA	assessment
3351638_2	3351638	3351638	1	0	6230_hmo	8584	NA	assessment
3351977_1	3351977	3351977	1	0	91E0_sf	4218	90	habitatmap 2020
335337_1	335337	335337	1	0	91E0_sf	4272	100	assessment/habitatmap 2020
33579206_1	33579206	NA	0	1	9160	80160	70	habitatmap 2020
3358005_1	3358005	3358005	1	0	2180	75224	100	habitatmap 2020
3358866_2	66273426	3358866	1	0	7140_meso	34998	60	assessment/habitatmap 2020
3359797_1	3359797	3359797	0	0	1330_hpr	55612	100	assessment/habitatmap 2020
335990_1	335990	335990	1	0	91E0_vo	30618	20	habitatmap 2020
33622166_1	33622166	NA	1	1	91E0_va	41619	100	habitatmap 2020
3362869_1	3362869	3362869	1	0	2180	55179	100	habitatmap 2020
33653313_1	33653313	NA	0	1	9120	65970	100	habitatmap 2020
3365874_1	3365874	3365874	1	0	2330_dw	8873	80	habitatmap 2020
3366786_1	3366786	3366786	0	0	6510_huk	21394	20	habitatmap 2020
3367542_2	3367542	3367542	1	0	7140_oli	57796	80	assessment/habitatmap 2020
33706566_1	33706566	NA	1	1	9120	44501	100	habitatmap 2020
337073_1	337073	337073	1	0	2160	80293	94	assessment/habitatmap 2020
33718_1	33718	33718	1	0	2330_bu	76196	40	habitatmap 2020
33718_2	33718	33718	1	0	2330_bu	76196	40	habitatmap 2020
337321_1	337321	337321	1	0	91E0_sf	3828	100	habitatmap 2020
33738966_1	33738966	NA	1	1	9160	27327	60	habitatmap 2020
3375522_1	3375522	3375522	0	0	91E0_sf	78016	70	habitatmap 2020
337714_1	337714	337714	0	0	6510_hu	50295	30	habitatmap 2020
337846_1	337846	337846	1	0	91E0_vo	75953	100	habitatmap 2020
338033_1	25503857	338033	1	1	2130_had	59703	100	assessment/habitatmap 2020
338033_2	338033	338033	1	0	2130_had	59703	100	assessment/habitatmap 2020
3381181_2	3381181	NA	1	1	1330_da	45831	100	habitatmap 2020
3382273_1	3382273	3382273	1	0	1330_hpr	330	100	habitatmap 2020
338386_1	338386	338386	1	0	2310	49600	100	habitatmap 2020
33875286_1	33875286	NA	0	1	9160	78275	100	habitatmap 2020
33881397_1	33881397	33881397	1	0	2190_mp	80431	20	habitatmap 2020
338898_1	338898	338898	1	0	2310	55059	100	habitatmap 2020
3390889_1	3390889	3390889	1	0	91E0_sf	80360	100	habitatmap 2020
339254_1	339254	339254	0	0	6510_hu	20567	30	habitatmap 2020
339505_1	339505	339505	1	0	2120	60888	75	assessment/habitatmap 2020
3395761_1	3395761	3395761	1	0	2130_had	59635	100	habitatmap 2020
33985_1	33985	33985	1	0	4010	20240	80	habitatmap 2020
33985_1	33985	33985	1	0	4030	20240	20	habitatmap 2020
34_2	10157873	34	1	0	2130_hd	33149	20	assessment/habitatmap 2020
3400881_1	3400881	3400881	1	0	2180	28154	98	habitatmap 2020
3403569_1	3403569	3403569	1	0	2130_hd	48551	30	assessment/habitatmap 2020
3405958_1	3405958	3405958	1	0	6230_hmo	15150	100	assessment/habitatmap 2020
340702_1	340702	340702	1	0	2310	57024	100	habitatmap 2020
340978_1	340978	340978	0	0	6230_hn	48209	100	assessment/habitatmap 2020
3411958_2	3411958	3411958	1	0	7140_meso	35519	NA	assessment
3417513_1	3417513	3417513	1	0	91E0_sf	3811	100	habitatmap 2020
3419445_1	3419445	3419445	1	0	2180	55179	100	habitatmap 2020
3424049_1	3424049	3424049	1	0	2170	30552	20	habitatmap 2020
3424742_1	3424742	3424742	1	0	6230_hmo	31406	100	assessment/habitatmap 2020
3424742_2	20201958	3424742	1	0	6230_hmo	31406	100	assessment/habitatmap 2020
342578_1	342578	342578	0	0	91E0_vo	85431	70	habitatmap 2020
342750_1	342750	342750	1	0	4010	48416	100	habitatmap 2020
34279766_1	34279766	NA	1	1	9190	9656	100	habitatmap 2020
3428530_2	53760178	3428530	0	0	6230_hnk	9397	30	assessment/habitatmap 2020
34285462_1	34285462	NA	0	1	9120	41587	100	habitatmap 2020
3432322_1	3432322	3432322	0	0	6510_huk	21394	20	habitatmap 2020
3432449_2	41181185	3432449	0	0	1330_hpr	55155	100	assessment/habitatmap 2020
343349_1	343349	343349	1	0	2130_hd	59421	100	habitatmap 2020
343477_1	343477	343477	0	0	2130_hd	80329	70	habitatmap 2020
34349313_1	34349313	NA	0	1	9120	30474	85	habitatmap 2020
34361_1	34361	34361	0	0	9130_end	69107	100	habitatmap 2020
34374_1	34374	34374	1	0	6230_ha	6748	60	assessment/habitatmap 2020
3437737_1	3437737	3437737	0	0	91E0_sf	3919	100	habitatmap 2020
343809_2	12926721	343809	1	0	6230_hmo	48354	70	assessment/habitatmap 2020
3438769_1	3438769	3438769	1	0	2160	75432	10	assessment/habitatmap 2020
34400185_1	34400185	NA	1	1	9120	16462	100	habitatmap 2020
3444789_1	3444789	3444789	1	0	2130_had	52562	20	habitatmap 2020
34467125_1	34467125	34467125	1	0	2190_mp	66324	100	habitatmap 2020
344694_1	344694	344694	1	0	2330_bu	57771	60	habitatmap 2020
3447342_1	3447342	3447342	1	0	7140_oli	25855	95	assessment/habitatmap 2020
344798_1	344798	344798	1	0	4010	20420	100	habitatmap 2020
344889_1	344889	344889	0	0	91E0_vc	81952	70	habitatmap 2020
3450033_1	3450033	3450033	1	0	2180	28154	98	habitatmap 2020
345014_1	345014	345014	1	0	2330_bu	76172	100	habitatmap 2020
3450578_1	3450578	3450578	1	0	7140_oli	6372	100	assessment/habitatmap 2020
34514_1	34514	34514	1	0	2310	21436	100	habitatmap 2020
3451890_1	3451890	3451890	1	0	91E0_sf	43225	80	habitatmap 2020
3454697_1	3454697	3454697	1	0	91E0_sf	3808	100	habitatmap 2020
345526_1	345526	345526	0	0	91E0_vo	86911	100	habitatmap 2020
34566598_1	34566598	NA	1	1	91E0_vn	31713	60	habitatmap 2020
3456990_1	3456990	3456990	1	0	6230_hmo	85937	25	assessment/habitatmap 2020
345718_1	345718	345718	1	0	4010	75100	95	habitatmap 2020
3458233_1	3458233	3458233	0	0	6230_ha	87145	100	habitatmap 2020
3461110_2	3461110	3461110	1	0	6230_hmo	31229	100	assessment/habitatmap 2020
346246_1	346246	346246	1	0	91E0_vo	10339	80	habitatmap 2020
34694153_1	34694153	NA	0	1	9120	85726	100	habitatmap 2020
34703702_1	34703702	NA	0	1	9120_qb	67770	100	habitatmap 2020
347090_1	347090	347090	1	0	2310	55014	100	habitatmap 2020
34740166_1	34740166	NA	0	1	9120	56743	100	habitatmap 2020
3476978_1	3476978	3476978	0	0	6120	9096	NA	assessment
347858_1	347858	347858	1	0	2310	49563	40	habitatmap 2020
347858_1	347858	347858	1	0	4010	49563	40	habitatmap 2020
3478662_1	3478662	3478662	1	0	6230_ha	87327	40	habitatmap 2020
3478705_2	63247537	3478705	1	0	2170	33193	65	assessment/habitatmap 2020
347878_1	347878	347878	0	0	91E0_vo	85719	100	habitatmap 2020
3481065_1	3481065	3481065	1	0	91E0_sf	4348	100	habitatmap 2020
3483761_1	3483761	3483761	1	0	2130_had	59703	100	habitatmap 2020
3485302_1	3485302	3485302	1	0	7140_meso	24446	100	habitatmap 2020
3489106_2	37043538	3489106	0	0	6120	8041	NA	assessment
3489585_1	3489585	3489585	1	0	2170	30552	20	habitatmap 2020
34907865_1	34907865	NA	1	1	9130_end	2738	100	habitatmap 2020
349174_1	349174	349174	1	0	2310	70841	30	habitatmap 2020
349174_1	349174	349174	1	0	2330_bu	70841	70	habitatmap 2020
3492617_2	47336201	3492617	0	0	1330_hpr	21651	99	assessment/habitatmap 2020
349361_1	10851505	349361	1	1	2190_overig	1943	45	habitatmap 2020
349433_1	349433	349433	0	0	91E0_vc	77997	30	habitatmap 2020
34948025_1	34948025	NA	1	1	9130_end	8811	100	habitatmap 2020
3495089_2	37049521	3495089	1	0	2170	33218	22	assessment/habitatmap 2020
34959154_1	34959154	NA	1	1	9120	85983	100	habitatmap 2020
349906_1	349906	349906	0	0	91E0_vo	9233	70	habitatmap 2020
34991921_1	34991921	34991921	1	0	2190_mp	77562	20	habitatmap 2020
3502814_2	11891422	3502814	1	0	7140_oli	51223	NA	assessment
35033234_1	35033234	NA	1	1	91E0_vm	44940	100	habitatmap 2020
3504430_1	3504430	3504430	1	0	6230_ha	47869	20	habitatmap 2020
35046758_1	35046758	NA	0	1	91E0_va	69625	100	habitatmap 2020
3505461_1	3505461	3505461	1	0	2180	25830	100	habitatmap 2020
3506345_1	3506345	3506345	1	0	91E0_sf	4350	100	habitatmap 2020
35090_1	35090	35090	1	0	4010	25054	30	habitatmap 2020
35113_1	35113	35113	0	0	6510_hu	11014	50	habitatmap 2020
3511473_1	3511473	3511473	1	0	2190_overig	1950	50	habitatmap 2020
3511506_1	3511506	3511506	1	0	6230_hn	10513	80	habitatmap 2020
