point_code	grts_ranking	grts_ranking_draw	sac	legacy_site	type	polygon_id	phab	source
12863766_1	12863766	12863766	1	0	6510_hus	12500	60	habitatmap 2023
128657_1	128657	128657	0	0	6510_hua	64	60	assessment/habitatmap 2023
1287030_1	1287030	1287030	1	0	2330_bu	55335	100	assessment/habitatmap 2023
128722_1	128722	128722	0	0	4030	31589	100	assessment/habitatmap 2023
128786_1	128786	128786	1	0	4030	NA	NA	assessment
1289009_1	1289009	1289009	1	0	2160	45101	100	habitatmap 2023
1289202_1	1289202	1289202	1	0	91E0_sf	17007	80	habitatmap 2023
1289969_1	1289969	1289969	0	0	6510_hua	6069	100	habitatmap 2023
12902818_1	12902818	12902818	0	0	91E0_sf	82820	70	habitatmap 2023
12915889_1	12915889	12915889	1	0	2170	50572	65	habitatmap 2023
129234_1	129234	129234	1	0	4010	17755	100	assessment/habitatmap 2023
12932273_1	12932273	12932273	1	0	2190_overig	50581	NA	habitatmap 2023
12948657_1	12948657	12948657	1	0	2190_overig	3742	NA	habitatmap 2023
12962294_1	12962294	NA	0	1	91E0_vn	89682	100	habitatmap 2023
129650_1	129650	129650	1	0	6510_hu	13107	20	habitatmap 2023
1297718_1	1297718	1297718	1	0	2330_bu	22657	NA	assessment
1298225_1	1298225	1298225	1	0	2120	53870	15	habitatmap 2023
1298225_1	1298225	1298225	1	0	2160	53870	75	habitatmap 2023
1298609_1	1298609	1298609	1	0	2180	8486	NA	assessment
12987590_1	12987590	12987590	1	0	6410_mo	15018	100	habitatmap 2023
12989638_1	12989638	NA	0	1	9120	83638	100	habitatmap 2023
13_1	1240881	13	1	0	2170	46949	55	assessment/habitatmap 2023
1300657_1	1300657	1300657	1	0	2160	50585	91	habitatmap 2023
13006641_1	13006641	13006641	1	0	2190_overig	46973	NA	habitatmap 2023
1300962_2	50584034	1300962	1	0	6510_hu	NA	NA	assessment
1301173_1	1301173	1301173	1	0	2120	47562	100	habitatmap 2023
1301294_1	1301294	1301294	1	0	6230_hmo	69313	100	habitatmap 2023
1303729_1	1303729	1303729	1	0	2180	50548	100	assessment/habitatmap 2023
1303926_1	1303926	1303926	1	0	2330_bu	71260	100	assessment/habitatmap 2023
13046961_1	13046961	13046961	1	0	2190_overig	49649	NA	habitatmap 2023
1305334_2	1305334	1305334	1	0	6410_mo	89405	100	assessment/habitatmap 2023
13063218_1	13063218	13063218	1	0	6410_mo	11750	30	habitatmap 2023
1306417_2	42725169	1306417	1	0	2170	46949	55	assessment/habitatmap 2023
13076962_1	13076962	13076962	1	0	91E0_sf	94260	100	habitatmap 2023
130865_2	1638193	130865	1	0	2160	50588	80	assessment/habitatmap 2023
1310005_1	1310005	1310005	1	0	2160	48993	100	habitatmap 2023
1312181_1	1312181	1312181	1	0	2160	51190	100	habitatmap 2023
1313142_1	1313142	1313142	1	0	2330_bu	39706	30	assessment/habitatmap 2023
1314993_1	41559217	1314993	1	1	2180	8452	30	assessment/habitatmap 2023
1315118_1	1315118	1315118	1	0	2330_dw	80866	70	habitatmap 2023
1315766_1	1315766	1315766	1	0	4010	81362	NA	assessment
1316785_1	1316785	1316785	1	0	2120	50689	100	habitatmap 2023
131806_1	131806	131806	1	0	4010	69601	100	assessment/habitatmap 2023
131958_1	131958	131958	1	0	2330_bu	55335	100	assessment/habitatmap 2023
13196498_1	13196498	13196498	1	0	2330_dw	11568	20	habitatmap 2023
1320113_1	1320113	1320113	1	0	2160	44263	80	habitatmap 2023
1320361_1	1320361	1320361	1	0	91E0_sf	5025	100	assessment/habitatmap 2023
1322293_1	1322293	1322293	1	0	2180	49132	100	assessment/habitatmap 2023
1322545_1	1322545	1322545	1	0	2160	50634	100	habitatmap 2023
1322614_1	1322614	1322614	1	0	7140_meso	64558	100	assessment/habitatmap 2023
1328054_1	1328054	1328054	1	0	2330_bu	87714	40	assessment/habitatmap 2023
1328710_2	14840070	1328710	1	0	6510_hu	22229	NA	assessment
13325489_1	13325489	13325489	1	0	2190_overig	50581	NA	habitatmap 2023
13339742_1	13339742	13339742	0	0	6510_hus	58595	20	habitatmap 2023
1336497_1	1336497	1336497	1	0	2160	44532	85	habitatmap 2023
13365041_1	13365041	13365041	1	0	2170	46949	55	habitatmap 2023
1336689_1	1336689	1336689	1	0	2160	80707	100	habitatmap 2023
13367634_1	13367634	13367634	1	0	91E0_sf	19406	100	habitatmap 2023
1337206_1	1337206	1337206	1	0	7140_meso	37652	100	habitatmap 2023
1337593_1	1337593	1337593	1	0	6230_hmo	54561	100	habitatmap 2023
1338089_1	1338089	1338089	1	0	91E0_sf	93481	100	habitatmap 2023
1338805_2	1338805	1338805	1	0	1330_da	61425	NA	assessment
1339061_1	1339061	1339061	1	0	1330_hpr	42379	100	habitatmap 2023
1340342_1	1340342	1340342	1	0	2310	81355	NA	assessment
134098_1	134098	134098	1	0	4030	61023	NA	assessment
1341617_1	1341617	1341617	1	0	2160	50449	100	habitatmap 2023
13426066_1	13426066	13426066	1	0	6120	64766	40	assessment/habitatmap 2023
1343281_1	1343281	1343281	1	0	2160	49895	100	habitatmap 2023
1344438_1	1344438	1344438	1	0	4030	81460	100	assessment/habitatmap 2023
13451346_1	13451346	13451346	1	0	91E0_sf	64277	100	habitatmap 2023
13456561_1	13456561	13456561	1	0	2170	44131	100	habitatmap 2023
1346134_2	22317654	1346134	0	0	6410_mo	71994	NA	assessment
1348277_1	1348277	1348277	1	0	1330_hpr	44732	100	assessment/habitatmap 2023
13505810_1	13505810	13505810	1	0	6510_hus	85114	100	habitatmap 2023
1350866_1	1350866	1350866	1	0	2330_bu	14067	NA	assessment
13533441_1	13533441	NA	1	1	9120	42221	100	habitatmap 2023
1353905_1	1353905	1353905	1	0	2120	50580	100	habitatmap 2023
1354545_1	1354545	1354545	1	0	2170	43683	100	assessment/habitatmap 2023
1355014_1	1355014	1355014	1	0	6510_hu	NA	NA	assessment
13581894_1	13581894	NA	1	1	9120	20875	70	habitatmap 2023
1359157_1	1359157	1359157	1	0	2160	41146	30	habitatmap 2023
1359838_1	1359838	1359838	1	0	6230_hn	68107	NA	assessment
13614126_1	13614126	NA	0	1	9190	65295	70	habitatmap 2023
13620121_1	13620121	NA	0	1	9120	62349	100	habitatmap 2023
1363761_1	1363761	1363761	1	0	2120	53870	15	habitatmap 2023
1363761_1	1363761	1363761	1	0	2160	53870	75	habitatmap 2023
136402_1	136402	136402	1	0	4030	25251	NA	assessment
136466_3	136466	136466	1	0	6510_hu	76307	70	assessment/habitatmap 2023
1365202_1	1365202	1365202	1	0	2330_dw	25209	100	habitatmap 2023
1366193_1	1366193	1366193	1	0	2160	50585	91	habitatmap 2023
136697_1	136697	136697	0	0	91E0_vc	83169	30	assessment/habitatmap 2023
1367026_2	51698674	1367026	1	0	7140_oli	29378	NA	assessment
1368241_1	8708273	1368241	1	1	2130_had	7550	100	assessment/habitatmap 2023
13686_1	13686	13686	1	0	4030	71275	NA	assessment
136885_1	136885	136885	1	0	2120	44503	100	assessment/habitatmap 2023
1369745_1	1369745	1369745	0	0	6510_hua	5478	100	habitatmap 2023
137042_1	137042	137042	1	0	91E0_vo	19363	80	assessment/habitatmap 2023
1370450_1	1370450	1370450	0	0	91E0_sf	15289	100	habitatmap 2023
13707346_1	13707346	NA	1	1	9120	65387	100	habitatmap 2023
13707762_1	13707762	13707762	0	0	91E0_sf	12843	20	habitatmap 2023
1370870_1	1370870	1370870	1	0	7140_meso	74146	100	habitatmap 2023
13715938_1	13715938	13715938	0	0	91E0_sf	94254	70	habitatmap 2023
13718705_1	13718705	13718705	1	0	2190_overig	50573	NA	habitatmap 2023
1371953_1	1371953	1371953	1	0	2190_overig	50893	NA	assessment
13724649_1	13724649	NA	1	1	91E0_va	16528	70	habitatmap 2023
13732946_1	13732946	13732946	1	0	6120	64766	40	assessment/habitatmap 2023
137393_1	137393	137393	0	0	2160	49504	100	assessment/habitatmap 2023
137401_1	137401	137401	0	0	91E0_va	83305	70	assessment/habitatmap 2023
1375541_1	1375541	1375541	1	0	2190_overig	49173	NA	assessment/habitatmap 2023
1375542_1	1375542	1375542	1	0	6510_hu	19772	100	assessment/habitatmap 2023
1378025_1	1378025	1378025	1	0	91E0_sf	5020	100	assessment/habitatmap 2023
1378417_1	1378417	1378417	1	0	2160	46461	100	habitatmap 2023
1380278_1	1380278	1380278	1	0	2310	22785	20	assessment/habitatmap 2023
13811505_1	13811505	13811505	1	0	2170	50591	40	habitatmap 2023
1381302_1	1381302	1381302	1	0	2310	81408	100	assessment/habitatmap 2023
1381553_1	25777329	1381553	1	1	2170	50573	20	assessment/habitatmap 2023
1381553_2	1381553	1381553	1	0	2170	50572	65	habitatmap 2023
1381569_1	1381569	1381569	1	0	6510_hu	42067	40	assessment/habitatmap 2023
1381569_2	1381569	1381569	1	0	6230_hmo	42067	30	assessment/habitatmap 2023
13833393_1	13833393	13833393	1	0	2170	44322	86	habitatmap 2023
1388081_1	1388081	1388081	1	0	2160	50634	100	habitatmap 2023
1388150_1	1388150	1388150	1	0	7140_meso	66835	100	assessment/habitatmap 2023
1389745_1	1389745	1389745	1	0	2160	50585	91	habitatmap 2023
1390706_2	29702258	1390706	1	0	6510_hu	14664	80	assessment/habitatmap 2023
139190_1	139190	139190	1	0	4030	25466	100	habitatmap 2023
1391925_2	6634805	1391925	1	0	2180	39765	30	assessment/habitatmap 2023
1392433_1	1392433	1392433	1	0	2160	50710	100	habitatmap 2023
1392705_2	18169921	1392705	1	0	6230_hmo	1278	10	assessment/habitatmap 2023
1395766_1	1395766	1395766	0	0	6230_hn	14074	60	assessment/habitatmap 2023
13964465_1	13964465	13964465	1	0	2170	50572	65	habitatmap 2023
1397810_1	1397810	1397810	1	0	6510_hu	10082	30	assessment/habitatmap 2023
1397937_1	60035249	1397937	1	1	2180	3401	95	assessment/habitatmap 2023
13980849_1	13980849	13980849	1	0	2190_overig	50581	NA	habitatmap 2023
13993782_1	13993782	NA	1	1	91E0_vm	53724	100	habitatmap 2023
14_2	10010417	14	1	0	2120	49942	100	assessment/habitatmap 2023
140006_1	140006	140006	0	0	9190	16323	NA	assessment
14020401_1	14020401	14020401	1	0	2170	46949	55	habitatmap 2023
1402230_2	1402230	1402230	1	0	2330_bu	71264	100	assessment/habitatmap 2023
140241_2	6431697	140241	1	0	6230_hmo	56322	70	assessment/habitatmap 2023
14029138_1	14029138	14029138	1	0	6120	19503	20	assessment/habitatmap 2023
1403657_2	1403657	1403657	1	0	1330_hpr	35019	100	assessment/habitatmap 2023
1403697_1	1403697	1403697	1	0	2120	44814	100	habitatmap 2023
1404382_1	1404382	1404382	1	0	7140_oli	67296	100	assessment/habitatmap 2023
140465_1	24650929	140465	1	1	2160	93562	97	assessment/habitatmap 2023
1405382_1	1405382	1405382	1	0	6510_hu	54739	0	assessment/habitatmap 2023
14055217_1	14055217	14055217	1	0	2190_overig	46934	100	habitatmap 2023
1405878_1	1405878	1405878	1	0	2330_bu	87674	NA	assessment
1407153_1	51476657	1407153	1	1	2160	50081	100	assessment/habitatmap 2023
1407698_1	1407698	1407698	1	0	2330_bu	13926	75	assessment/habitatmap 2023
1408817_1	1408817	1408817	1	0	2120	49847	100	habitatmap 2023
1409089_2	1409089	1409089	1	0	6230_hmo	3682	70	assessment/habitatmap 2023
1409193_1	1409193	1409193	1	0	91E0_sf	5092	100	habitatmap 2023
141010_1	141010	141010	1	0	6230_ha	9262	10	assessment/habitatmap 2023
14102326_1	14102326	NA	0	1	91E0_vm	90315	100	habitatmap 2023
1410485_1	1410485	1410485	1	0	2120	51333	30	habitatmap 2023
14111794_1	14111794	14111794	1	0	6410_mo	93386	30	habitatmap 2023
14118705_1	14118705	14118705	1	0	2170	50591	40	habitatmap 2023
14128305_1	14128305	14128305	1	0	2190_overig	44528	NA	habitatmap 2023
1414321_1	1414321	1414321	1	0	2160	93562	97	habitatmap 2023
1414354_2	1414354	1414354	1	0	6230_hn	27959	0	assessment/habitatmap 2023
14151473_1	14151473	14151473	1	0	2170	46949	55	habitatmap 2023
141778_1	141778	141778	1	0	4010	23547	100	assessment/habitatmap 2023
1418417_1	1418417	1418417	1	0	2180	50548	100	assessment/habitatmap 2023
1421105_1	1421105	1421105	1	0	2190_mp	50897	100	assessment/habitatmap 2023
1421425_1	1421425	1421425	1	0	2120	46584	100	habitatmap 2023
1422046_1	1422046	1422046	1	0	2330_bu	64419	100	assessment/habitatmap 2023
14226609_1	14226609	14226609	1	0	2190_overig	44232	NA	habitatmap 2023
1425286_1	1425286	1425286	0	0	6410_mo	14169	5	assessment/habitatmap 2023
1428270_1	1428270	1428270	0	0	6230_hn	62232	60	assessment/habitatmap 2023
1429297_1	1429297	1429297	1	0	2120	39952	100	habitatmap 2023
14298310_1	14298310	14298310	1	0	6410_mo	14173	75	habitatmap 2023
143153_1	143153	143153	1	0	2130_hd	49268	95	assessment/habitatmap 2023
14327238_1	14327238	NA	1	1	9160	17288	90	habitatmap 2023
14331697_1	14331697	14331697	1	0	2190_overig	49265	100	habitatmap 2023
1433269_1	1433269	1433269	1	0	1330_hpr	44733	100	habitatmap 2023
143382_1	143382	143382	0	0	6510_hu	NA	NA	assessment
1434801_1	1434801	1434801	1	0	2180	46821	100	assessment/habitatmap 2023
1434962_1	1434962	1434962	1	0	91E0_sf	53874	100	habitatmap 2023
143602_2	54669554	143602	1	0	6410_mo	NA	NA	assessment
1436718_2	1436718	1436718	1	0	6230_hmo	72928	100	assessment/habitatmap 2023
1436882_2	18214098	1436882	1	0	6230_hmo	31859	NA	assessment
1436981_1	1436981	1436981	1	0	2160	48669	100	habitatmap 2023
1437489_1	1437489	1437489	1	0	2120	39932	100	habitatmap 2023
143797_1	143797	143797	1	0	2120	39931	100	assessment/habitatmap 2023
144094_1	144094	144094	1	0	2330	67246	NA	assessment
14413617_1	14413617	14413617	1	0	2170	46949	55	habitatmap 2023
1441585_1	1441585	1441585	1	0	2120	44685	30	habitatmap 2023
1441585_1	1441585	1441585	1	0	2160	44685	50	habitatmap 2023
1442745_1	1442745	1442745	1	0	6510_hu	47621	100	assessment/habitatmap 2023
1442745_2	1442745	1442745	1	0	6510_hu	47621	100	assessment/habitatmap 2023
1443378_2	60163634	1443378	0	0	6230_hn	32382	100	assessment/habitatmap 2023
14445522_1	14445522	14445522	1	0	2330_dw	57352	30	habitatmap 2023
14448817_1	14448817	14448817	1	0	2190_overig	50697	100	habitatmap 2023
144561_1	3856561	144561	1	1	2130_hd	44103	75	assessment/habitatmap 2023
14469574_1	14469574	NA	0	1	9120	16579	100	habitatmap 2023
1447089_1	1447089	1447089	1	0	2160	50795	100	habitatmap 2023
14479153_1	14479153	14479153	1	0	2190_overig	49199	NA	habitatmap 2023
14481585_1	14481585	14481585	1	0	2190_mp	50561	30	habitatmap 2023
1448238_1	1448238	1448238	1	0	6230_ha	63798	100	assessment/habitatmap 2023
14505137_1	14505137	14505137	1	0	2190_overig	50581	NA	habitatmap 2023
145106_1	145106	145106	0	0	4030	18590	100	assessment/habitatmap 2023
1451185_1	1451185	1451185	1	0	2160	93562	97	habitatmap 2023
1452338_1	1452338	1452338	1	0	2330_dw	13737	50	assessment/habitatmap 2023
14528305_1	14528305	14528305	1	0	2190_overig	50897	NA	habitatmap 2023
1453873_1	1453873	1453873	1	0	2160	49235	100	habitatmap 2023
1454814_1	1454814	1454814	1	0	2330_bu	81638	NA	assessment
1456905_1	1456905	1456905	1	0	1330_hpr	34687	100	habitatmap 2023
1457206_1	1457206	1457206	0	0	6230_ha	14043	NA	assessment
1457686_1	1457686	1457686	1	0	91E0_sf	21474	80	habitatmap 2023
14590150_1	14590150	14590150	0	0	6510_hus	32994	30	habitatmap 2023
1461001_2	26626825	1461001	1	0	1330_hpr	35050	100	assessment/habitatmap 2023
14610225_1	14610225	14610225	1	0	2170	46949	55	habitatmap 2023
1461302_1	1461302	1461302	0	0	6230_ha	14074	NA	assessment
1462325_1	1462325	1462325	1	0	2180	49132	100	assessment/habitatmap 2023
1462449_1	1462449	1462449	1	0	2160	3369	NA	assessment
14624734_1	14624734	NA	0	1	9190	65839	100	habitatmap 2023
146265_2	48380761	146265	1	0	91E0_vc	7889	5	assessment/habitatmap 2023
14642993_1	14642993	14642993	1	0	2170	50591	40	habitatmap 2023
1464497_1	1464497	1464497	1	0	2160	50604	100	habitatmap 2023
1464626_1	1464626	1464626	1	0	6230_ha	12509	NA	assessment
146486_1	146486	146486	0	0	6510_hu	8809	20	habitatmap 2023
146486_2	33438774	146486	0	0	6510_hu	14079	10	habitatmap 2023
1465330_1	1465330	1465330	1	0	7140_oli	18202	NA	assessment
1466537_1	1466537	1466537	1	0	91E0_sf	5615	100	assessment/habitatmap 2023
14675761_1	14675761	14675761	1	0	2170	46949	55	habitatmap 2023
1467894_1	1467894	1467894	1	0	7140_meso	84121	40	habitatmap 2023
1468114_1	1468114	1468114	1	0	7140_oli	15763	90	assessment/habitatmap 2023
1470454_1	1470454	1470454	0	0	7140_oli	68532	100	assessment/habitatmap 2023
147062_1	147062	147062	0	0	2330_bu	93247	NA	assessment
1470918_1	1470918	1470918	1	0	6510_hu	NA	NA	assessment
1471094_1	1471094	1471094	1	0	2330_bu	66707	100	assessment/habitatmap 2023
147174_1	147174	147174	1	0	9190	NA	NA	assessment
147249_1	47590961	147249	1	1	2160	50708	100	assessment/habitatmap 2023
1473234_1	1473234	1473234	1	0	2330_dw	10492	50	assessment/habitatmap 2023
1473961_1	1473961	1473961	1	0	91E0_sf	45629	100	habitatmap 2023
1474033_2	1474033	1474033	0	0	6510_hus	91101	NA	assessment
14743686_1	14743686	14743686	1	0	6410_mo	15203	80	habitatmap 2023
1474526_2	59031518	1474526	1	0	6230_hmo	92356	25	assessment/habitatmap 2023
1476021_1	1476021	1476021	1	0	2120	51333	30	habitatmap 2023
14767281_1	14767281	14767281	1	0	2170	44122	95	habitatmap 2023
1478129_2	18255345	1478129	0	0	6510_hua	3681	100	assessment/habitatmap 2023
1478449_1	1478449	1478449	1	0	2120	40036	15	habitatmap 2023
1479349_1	1479349	1479349	1	0	1330_hpr	61477	100	habitatmap 2023
1479890_1	1479890	1479890	1	0	2330_bu	18855	85	assessment/habitatmap 2023
14809265_1	14809265	14809265	1	0	2190_mp	50561	30	habitatmap 2023
1481353_1	1481353	1481353	1	0	91E0_sf	5133	100	habitatmap 2023
14824710_1	14824710	NA	1	1	91E0_va	14312	100	habitatmap 2023
14832817_1	14832817	14832817	1	0	2190_overig	3396	NA	habitatmap 2023
1483497_1	1483497	1483497	1	0	91E0_sf	86460	100	habitatmap 2023
14837086_1	14837086	14837086	1	0	6510_hus	81133	10	habitatmap 2023
148406_1	148406	148406	1	0	4030	81425	NA	assessment
1484977_1	1484977	1484977	1	0	2180	50570	100	assessment/habitatmap 2023
1487190_1	1487190	1487190	1	0	6230_hmo	22569	70	habitatmap 2023
14872369_1	14872369	14872369	1	0	2170	46949	55	habitatmap 2023
1487746_2	1487746	1487746	1	0	6510_huk	85876	30	assessment/habitatmap 2023
1487798_1	1487798	1487798	1	0	2310	81332	70	assessment/habitatmap 2023
1488241_1	1488241	1488241	1	0	2160	80720	100	habitatmap 2023
1489106_1	1489106	1489106	1	0	7140_meso	81027	95	habitatmap 2023
14900210_1	14900210	14900210	1	0	2330_dw	14993	80	habitatmap 2023
14933657_1	14933657	NA	0	1	9130_end	83743	100	habitatmap 2023
14937905_1	14937905	14937905	1	0	2170	50591	40	habitatmap 2023
14937938_1	14937938	NA	1	1	91E0_vm	73141	100	habitatmap 2023
1495785_1	1495785	1495785	1	0	91E0_sf	86460	100	habitatmap 2023
1498102_2	51829750	1498102	0	0	7140_meso	84396	100	assessment/habitatmap 2023
1498805_2	1498805	1498805	0	0	1330_hpr	36820	100	assessment/habitatmap 2023
1500498_1	1500498	1500498	1	0	6510_huk	NA	NA	assessment
1500534_1	1500534	1500534	1	0	2330_bu	71266	100	assessment/habitatmap 2023
1500817_1	1500817	1500817	0	0	6510_hua	5478	100	habitatmap 2023
1501361_1	1501361	1501361	1	0	2160	44048	100	habitatmap 2023
1501490_1	1501490	1501490	1	0	2330_bu	13740	5	assessment/habitatmap 2023
1503025_1	1503025	1503025	1	0	2120	52128	100	habitatmap 2023
1504306_1	1504306	1504306	1	0	6510_hu	90594	30	assessment/habitatmap 2023
1505457_1	1505457	1505457	1	0	2160	49463	100	habitatmap 2023
1506613_1	1506613	1506613	1	0	2180	48581	100	assessment/habitatmap 2023
1506729_1	1506729	1506729	1	0	91E0_sf	45631	100	habitatmap 2023
15070_1	15070	15070	1	0	4010	51492	90	assessment/habitatmap 2023
15071409_1	15071409	15071409	1	0	2190_mp	50561	30	habitatmap 2023
1508278_1	1508278	1508278	1	0	6230_hn	66710	90	assessment/habitatmap 2023
15099697_1	15099697	15099697	1	0	2190_overig	82454	40	habitatmap 2023
1510069_1	1510069	1510069	1	0	2120	39949	50	habitatmap 2023
1510709_1	1510709	1510709	1	0	2120	49150	100	habitatmap 2023
15122225_1	15122225	15122225	1	0	2170	50591	40	habitatmap 2023
1512322_1	1512322	1512322	1	0	6510_hu	85610	30	assessment/habitatmap 2023
1512374_1	1512374	1512374	1	0	4030	62834	NA	assessment
151250_1	151250	151250	1	0	4030	9436	NA	assessment
1512530_2	56038482	1512530	1	0	6510_hu	53688	100	assessment/habitatmap 2023
1512625_1	1512625	1512625	1	0	2160	50594	95	habitatmap 2023
1512886_2	51844534	1512886	0	0	7140_meso	26827	NA	assessment
151318_1	151318	151318	0	0	6510_hu	33961	80	assessment/habitatmap 2023
15152945_1	15152945	15152945	1	0	2190_overig	46046	NA	habitatmap 2023
1516721_1	1516721	1516721	1	0	2160	93546	70	habitatmap 2023
15171974_1	15171974	NA	0	1	9160	84865	70	habitatmap 2023
151729_1	12620977	151729	1	1	2130_hd	3420	97	assessment/habitatmap 2023
15176881_1	15176881	15176881	1	0	2170	44528	25	habitatmap 2023
15185414_1	15185414	NA	1	1	9120	24562	100	habitatmap 2023
15218569_1	15218569	15218569	1	0	2330_dw	7836	100	habitatmap 2023
152534_1	152534	152534	1	0	4030	62555	NA	assessment
152753_1	13259953	152753	1	1	2160	8478	89	assessment/habitatmap 2023
15277362_1	15277362	15277362	1	0	6410_mo	15166	85	habitatmap 2023
152786_1	152786	152786	1	0	2310	18855	10	assessment/habitatmap 2023
1528758_1	1528758	1528758	1	0	7140_meso	18863	100	habitatmap 2023
1529025_1	1529025	1529025	1	0	6510_hu	44677	NA	assessment
1531445_1	1531445	1531445	1	0	2120	49150	100	habitatmap 2023
1531602_1	1531602	1531602	1	0	6230_ha	18438	NA	assessment
1532081_1	1532081	1532081	1	0	1330_hpr	2499	100	assessment/habitatmap 2023
1533138_1	1533138	1533138	1	0	2330_dw	40555	20	habitatmap 2023
1533266_1	1533266	1533266	1	0	6510_hu	NA	NA	assessment
1535001_2	1535001	1535001	1	0	6510_hu	4020	50	assessment/habitatmap 2023
1535793_1	1535793	1535793	1	0	2120	50591	20	habitatmap 2023
1535793_1	1535793	1535793	1	0	2170	50591	40	habitatmap 2023
1536630_1	1536630	1536630	1	0	2330_bu	87446	100	assessment/habitatmap 2023
