scheme,module_combo_code,panel_set,stratum,sp_poststratum,grts_address
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,253621
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,299701
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,437685
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,450229
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,455349
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,472065
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,540341
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,658869
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,661577
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,732161
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,798133
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,814517
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,830901
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,908981
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,970173
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1035701
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1117877
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1274549
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1285121
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1291377
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1339061
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1348277
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1433269
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1456905
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1457153
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1479349
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1532081
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1547265
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1594037
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1629877
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1653761
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1666049
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1700533
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1830581
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1872565
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1928193
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,1945013
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2018749
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2028213
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2133429
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2233013
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2239241
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2330037
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2370997
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2440885
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2495157
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2505729
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2592181
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2690485
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2774709
SOIL_03.2,panfl_pan5,1,1330_hpr,Flanders,2805173
SOIL_03.2,panfl_pan5,1,2110,Flanders,633649
SOIL_03.2,panfl_pan5,1,2110,Flanders,871349
SOIL_03.2,panfl_pan5,1,2110,Flanders,1019697
SOIL_03.2,panfl_pan5,1,2110,Flanders,1308785
SOIL_03.2,panfl_pan5,1,2110,Flanders,1427569
SOIL_03.2,panfl_pan5,1,2110,Flanders,1936177
SOIL_03.2,panfl_pan5,1,2110,Flanders,1967797
SOIL_03.2,panfl_pan5,1,2110,Flanders,2282673
SOIL_03.2,panfl_pan5,1,2110,Flanders,2460465
SOIL_03.2,panfl_pan5,1,2110,Flanders,2534193
SOIL_03.2,panfl_pan5,1,2110,Flanders,2706357
SOIL_03.2,panfl_pan5,1,2110,Flanders,2973237
SOIL_03.2,panfl_pan5,1,2110,Flanders,2984753
SOIL_03.2,panfl_pan5,1,2110,Flanders,3078257
SOIL_03.2,panfl_pan5,1,2110,Flanders,3593393
SOIL_03.2,panfl_pan5,1,2110,Flanders,3967793
SOIL_03.2,panfl_pan5,1,2110,Flanders,4649073
SOIL_03.2,panfl_pan5,1,2110,Flanders,4827953
SOIL_03.2,panfl_pan5,1,2110,Flanders,4838577
SOIL_03.2,panfl_pan5,1,2110,Flanders,5410609
SOIL_03.2,panfl_pan5,1,2110,Flanders,5458869
SOIL_03.2,panfl_pan5,1,2110,Flanders,5517425
SOIL_03.2,panfl_pan5,1,2110,Flanders,5517749
SOIL_03.2,panfl_pan5,1,2110,Flanders,5641909
SOIL_03.2,panfl_pan5,1,2110,Flanders,6258101
SOIL_03.2,panfl_pan5,1,2110,Flanders,6507445
SOIL_03.2,panfl_pan5,1,2110,Flanders,6662961
SOIL_03.2,panfl_pan5,1,2110,Flanders,6721329
SOIL_03.2,panfl_pan5,1,2110,Flanders,6735985
SOIL_03.2,panfl_pan5,1,2110,Flanders,6778293
SOIL_03.2,panfl_pan5,1,2110,Flanders,6817205
SOIL_03.2,panfl_pan5,1,2110,Flanders,6900661
SOIL_03.2,panfl_pan5,1,2110,Flanders,7556021
SOIL_03.2,panfl_pan5,1,2110,Flanders,8390769
SOIL_03.2,panfl_pan5,1,2110,Flanders,8663153
SOIL_03.2,panfl_pan5,1,2110,Flanders,8866741
SOIL_03.2,panfl_pan5,1,2110,Flanders,8902069
SOIL_03.2,panfl_pan5,1,2110,Flanders,8925621
SOIL_03.2,panfl_pan5,1,2110,Flanders,9035569
SOIL_03.2,panfl_pan5,1,2110,Flanders,9087793
SOIL_03.2,panfl_pan5,1,2110,Flanders,9133621
SOIL_03.2,panfl_pan5,1,2110,Flanders,9403829
SOIL_03.2,panfl_pan5,1,2110,Flanders,9408305
SOIL_03.2,panfl_pan5,1,2110,Flanders,9439345
SOIL_03.2,panfl_pan5,1,2110,Flanders,9604913
SOIL_03.2,panfl_pan5,1,2110,Flanders,9622705
SOIL_03.2,panfl_pan5,1,2110,Flanders,9899317
SOIL_03.2,panfl_pan5,1,2110,Flanders,10268785
SOIL_03.2,panfl_pan5,1,2120,Flanders,2741
SOIL_03.2,panfl_pan5,1,2120,Flanders,12401
SOIL_03.2,panfl_pan5,1,2120,Flanders,25777
SOIL_03.2,panfl_pan5,1,2120,Flanders,51313
SOIL_03.2,panfl_pan5,1,2120,Flanders,81713
SOIL_03.2,panfl_pan5,1,2120,Flanders,110705
SOIL_03.2,panfl_pan5,1,2120,Flanders,111985
SOIL_03.2,panfl_pan5,1,2120,Flanders,120945
SOIL_03.2,panfl_pan5,1,2120,Flanders,122673
SOIL_03.2,panfl_pan5,1,2120,Flanders,136885
SOIL_03.2,panfl_pan5,1,2120,Flanders,143797
SOIL_03.2,panfl_pan5,1,2120,Flanders,163633
SOIL_03.2,panfl_pan5,1,2120,Flanders,169137
SOIL_03.2,panfl_pan5,1,2120,Flanders,174897
SOIL_03.2,panfl_pan5,1,2120,Flanders,180017
SOIL_03.2,panfl_pan5,1,2120,Flanders,192625
SOIL_03.2,panfl_pan5,1,2120,Flanders,196021
SOIL_03.2,panfl_pan5,1,2120,Flanders,201905
SOIL_03.2,panfl_pan5,1,2120,Flanders,259889
SOIL_03.2,panfl_pan5,1,2120,Flanders,263861
SOIL_03.2,panfl_pan5,1,2120,Flanders,273969
SOIL_03.2,panfl_pan5,1,2120,Flanders,305329
SOIL_03.2,panfl_pan5,1,2120,Flanders,339505
SOIL_03.2,panfl_pan5,1,2120,Flanders,358577
SOIL_03.2,panfl_pan5,1,2120,Flanders,360241
SOIL_03.2,panfl_pan5,1,2120,Flanders,363313
SOIL_03.2,panfl_pan5,1,2120,Flanders,371505
SOIL_03.2,panfl_pan5,1,2120,Flanders,388913
SOIL_03.2,panfl_pan5,1,2120,Flanders,395957
SOIL_03.2,panfl_pan5,1,2120,Flanders,396597
SOIL_03.2,panfl_pan5,1,2120,Flanders,425269
SOIL_03.2,panfl_pan5,1,2120,Flanders,429873
SOIL_03.2,panfl_pan5,1,2120,Flanders,431281
SOIL_03.2,panfl_pan5,1,2120,Flanders,438065
SOIL_03.2,panfl_pan5,1,2120,Flanders,454449
SOIL_03.2,panfl_pan5,1,2120,Flanders,456817
SOIL_03.2,panfl_pan5,1,2120,Flanders,461493
SOIL_03.2,panfl_pan5,1,2120,Flanders,507697
SOIL_03.2,panfl_pan5,1,2120,Flanders,511793
SOIL_03.2,panfl_pan5,1,2120,Flanders,513461
SOIL_03.2,panfl_pan5,1,2120,Flanders,514741
SOIL_03.2,panfl_pan5,1,2120,Flanders,624053
SOIL_03.2,panfl_pan5,1,2120,Flanders,625457
SOIL_03.2,panfl_pan5,1,2120,Flanders,651057
SOIL_03.2,panfl_pan5,1,2120,Flanders,661425
SOIL_03.2,panfl_pan5,1,2120,Flanders,661681
SOIL_03.2,panfl_pan5,1,2120,Flanders,687729
SOIL_03.2,panfl_pan5,1,2120,Flanders,693425
SOIL_03.2,panfl_pan5,1,2120,Flanders,699185
SOIL_03.2,panfl_pan5,1,2120,Flanders,715445
SOIL_03.2,panfl_pan5,1,2120,Flanders,746865
SOIL_03.2,panfl_pan5,1,2120,Flanders,757553
SOIL_03.2,panfl_pan5,1,2120,Flanders,775605
SOIL_03.2,panfl_pan5,1,2120,Flanders,784177
SOIL_03.2,panfl_pan5,1,2120,Flanders,874549
SOIL_03.2,panfl_pan5,1,2120,Flanders,882865
SOIL_03.2,panfl_pan5,1,2120,Flanders,884337
SOIL_03.2,panfl_pan5,1,2120,Flanders,905009
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,57521
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,100465
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,188593
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,215665
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,297073
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,319665
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,338033
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,477809
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,544821
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,549041
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,581809
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,600177
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,782513
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,843953
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,862321
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,954421
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,975025
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1036465
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1040561
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1106097
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1124465
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1149041
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1264241
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1298609
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1386609
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1417525
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1568945
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1648753
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1691825
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1700017
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1953969
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,1992497
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2085041
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2285745
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2312817
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2347185
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2394225
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2416817
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2435185
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2516785
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2572341
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2609329
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2678961
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2748593
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2778929
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2810033
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2818101
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2834485
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2871473
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2875569
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2879665
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2941105
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,2959473
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,3072177
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,3133617
SOIL_03.2,panfl_pan5,1,2130_had,Flanders,3137713
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,2161
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,3637
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,5297
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,11825
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,12401
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,20081
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,20657
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,25777
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,32561
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,36917
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,43185
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,61233
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,88117
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,91505
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,97589
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,101169
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,102453
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,103425
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,103601
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,116849
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,143153
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,151729
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,169137
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,180017
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,195893
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,196021
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,201905
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,208181
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,208433
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,210737
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,225073
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,229169
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,260273
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,263605
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,266417
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,282225
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,282801
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,290609
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,293041
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,296373
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,304305
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,321589
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,322229
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,343349
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,358577
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,362673
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,387249
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,399413
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,402609
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,405297
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,408885
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,413873
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,424113
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,430133
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,447665
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,468145
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,510065
SOIL_03.2,panfl_pan5,1,2130_hd,Flanders,511793
SOIL_03.2,panfl_pan5,1,2150,Flanders,100465
SOIL_03.2,panfl_pan5,1,2150,Flanders,25266289
SOIL_03.2,panfl_pan5,1,2150,Flanders,50432113
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,126769
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,144561
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,332977
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,414897
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,458037
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,677041
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,867637
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,999217
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1223473
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1266865
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1375541
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1421105
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1472305
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1660081
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1676465
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1748785
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1896241
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1898673
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1899829
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1922225
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1938609
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,1945393
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,2135217
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,2420529
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,2593969
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,2682673
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,2866485
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,2987185
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,2993969
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,3036337
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,3069105
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,3108657
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,3600177
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,3603765
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,3796785
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,3915061
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,3930289
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,3963057
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,4013365
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,4019377
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,4608177
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,4652341
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,4741813
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,4779825
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,4783413
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,4871345
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,4936881
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,5142321
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,5461169
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,5514417
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,5666609
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,5706929
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,5739697
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,5943089
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,5959473
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,5979445
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,6094133
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,6139697
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,7279793
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,7302961
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,7421237
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,7484593
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,8207669
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,8250545
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,8361137
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,8533169
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,8754353
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,8885425
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,8924977
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,8977717
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,9238705
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,9655473
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,9737393
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,9760561
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10048689
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10173749
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10310833
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10327217
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10334001
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10566965
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10583349
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10809137
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10826929
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10845493
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10976565
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,10982577
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,11071281
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,11080881
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,11091253
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,11107637
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,11375793
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,11457713
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,11615541
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,11686065
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,11861301
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,12008757
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,12031153
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,12129457
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,12293297
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,12384433
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,12431153
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,12948657
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,13006641
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,13046961
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,13233461
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,13325489
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,13495605
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,13582129
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,13718705
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,13899697
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,13969521
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,13980849
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,14004017
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,14128305
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,14226609
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,14479153
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,14481585
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,14505137
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,14528305
SOIL_03.2,panfl_pan5,1,2190_mp,Flanders,14579505
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,175921
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,458037
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,1223473
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,1371953
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,1375541
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,1584945
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,1996593
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,2987185
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,3168949
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,4013365
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,4741813
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,4871345
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,5156657
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,6094133
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,7159093
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,7421237
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,8207669
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,8426673
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,9023281
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,9318193
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,10334001
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,10497841
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,11686065
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,12573365
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,12942645
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,14266161
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,14331697
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,14384437
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,15379249
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,15570097
SOIL_03.2,panfl_pan5,1,2190_overig,Flanders,15751861
