"id";"polygon_id";"grts_ranking";"x";"y";"main_type";"type";"phab";"sac";"year_planned";"description_orig";"legacy_site";"certain"
"2940982_6230_ha";"45827";2940982;194173,6;191598,1;"6230";"6230_ha";60;1;11;"60% 6230_ha; 20% gh; 20% 3130";FALSE;NA
"2950130_6230_ha";"49227";2950130;237533,6;183502,1;"6230";"6230_ha";70;1;11;"70% 6230_ha; 30% gh";FALSE;NA
"3090990_6230_ha";"36364";3090990;194973,6;223630,1;"6230";"6230_ha";100;1;11;"100% 6230_ha";FALSE;NA
"3119406_6230_ha";"34514";3119406;191965,6;231918,1;"6230";"6230_ha";100;1;11;"100% 6230_ha";FALSE;NA
"3129478_6230_ha";"50474";3129478;179549,6;181806,1;"6230";"6230_ha";80;1;11;"80% 6230_ha; 20% 4030";FALSE;NA
"3137234_6230_ha";"46820";3137234;223325,6;189966,1;"6230";"6230_ha";100;1;11;"100% 6230_ha";FALSE;NA
"3204818_6230_ha";"46820";3204818;224061,6;189742,1;"6230";"6230_ha";100;1;12;"100% 6230_ha";FALSE;NA
"3273046_6230_ha";"46455";3273046;184221,6;190734,1;"6230";"6230_ha";30;1;12;"40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom";FALSE;NA
"3286738_6230_ha";"46820";3286738;223581,6;189774,1;"6230";"6230_ha";100;1;12;"100% 6230_ha";FALSE;NA
"3292678_6230_ha";"54134";3292678;158781,6;165934,1;"6230";"6230_ha";20;1;12;"80% gh; 20% 6230_ha";FALSE;NA
"3366610_6230_ha";"46820";3366610;224125,6;190062,1;"6230";"6230_ha";100;1;12;"100% 6230_ha";FALSE;NA
"3478662_6230_ha";"50457";3478662;179517,6;181710,1;"6230";"6230_ha";40;1;12;"40% 6230_ha; 30% 9120_qb; 30% 4030";FALSE;NA
"3504430_6230_ha";"34467";3504430;192253,6;231342,1;"6230";"6230_ha";20;1;12;"70% 4030; 20% 6230_ha; 10% gh";FALSE;NA
"3524822_6230_ha";"37752";3524822;176925,6;217326,1;"6230";"6230_ha";80;1;12;"80% 6230_ha; 10% 6230_hn; 10% 2330_dw";FALSE;NA
"3534418_6230_ha";"46742";3534418;238717,6;187022,1;"6230";"6230_ha";30;1;12;"40% gh; 30% 6230_ha; 30% 6230_hn";FALSE;NA
"187014_6230_ha";"10170";187014;173981,6;172078,1;"6230";"6230_ha";20;0;1;"60% gh; 20% rbbsp; 20% 6230_ha";FALSE;NA
"244358_6230_ha";"10170";244358;174301,6;171246,1;"6230";"6230_ha";20;0;1;"60% gh; 20% rbbsp; 20% 6230_ha";FALSE;NA
"251182_6230_ha";"1241";251182;188893,6;226862,1;"6230";"6230_ha";30;0;1;"70% gh; 30% 6230_ha";FALSE;NA
"323154_6230_ha";"33253";323154;238365,6;187374,1;"6230";"6230_ha";30;0;2;"40% gh; 30% 6230_ha; 30% 6230_hn";FALSE;NA
"404473_6230_ha";"4528";404473;128317,6;176654,1;"6230";"6230_ha";100;0;2;"100% 6230_ha";FALSE;NA
"514694_6230_ha";"10170";514694;174013,6;171790,1;"6230";"6230_ha";20;0;2;"60% gh; 20% rbbsp; 20% 6230_ha";FALSE;NA
"604806_6230_ha";"466";604806;173725,6;170158,1;"6230";"6230_ha";30;0;3;"70% gh; 30% 6230_ha";FALSE;NA
"654598_6230_ha";"4802";654598;166813,6;163918,1;"6230";"6230_ha";20;0;3;"60% gh; 20% 6230_ha; 10% 6510_hu; 10% rbbsp";FALSE;NA
"1216210_6230_ha";"12262";1216210;223965,6;192046,1;"6230";"6230_ha";60;0;3;"60% 6230_ha; 40% 4030";FALSE;NA
"1231542_6230_ha";"5683";1231542;214685,6;190606,1;"6230";"6230_ha";20;0;4;"60% gh; 20% 6230_ha; 20% rbbhc";FALSE;NA
"1474694_6230_ha";"7668";1474694;179389,6;183470,1;"6230";"6230_ha";30;0;4;"70% 6510_hu; 30% 6230_ha";FALSE;NA
"1480198_6230_ha";"32912";1480198;154557,6;162126,1;"6230";"6230_ha";100;0;4;"100% 6230_ha";FALSE;NA
"1563270_6230_ha";"10170";1563270;174013,6;171886,1;"6230";"6230_ha";20;0;4;"60% gh; 20% rbbsp; 20% 6230_ha";FALSE;NA
"1634546_6230_ha";"4794";1634546;237021,6;174606,1;"6230";"6230_ha";20;0;5;"80% gh; 20% 6230_ha";FALSE;NA
"1703174_6230_ha";"4802";1703174;166717,6;163886,1;"6230";"6230_ha";20;0;5;"60% gh; 20% 6230_ha; 10% 6510_hu; 10% rbbsp";FALSE;NA
"2002502_6230_ha";"13102";2002502;174973,6;168494,1;"6230";"6230_ha";70;0;5;"70% 6230_ha; 30% 4030";FALSE;NA
"2025526_6230_ha";"5601";2025526;199325,6;190574,1;"6230";"6230_ha";30;0;6;"70% gh; 30% 6230_ha";FALSE;NA
"2133734_6230_ha";"13230";2133734;216957,6;185550,1;"6230";"6230_ha";70;0;6;"70% 6230_ha; 30% 6230_hmo";FALSE;NA
"2135094_6230_ha";"24098";2135094;195581,6;186062,1;"6230";"6230_ha";100;0;6;"100% 6230_ha";FALSE;NA
"2193710_6230_ha";"4254";2193710;192445,6;231342,1;"6230";"6230_ha";20;0;7;"70% 4030; 20% 6230_ha; 10% gh";FALSE;NA
"2238470_6230_ha";"10766";2238470;168765,6;160526,1;"6230";"6230_ha";30;0;7;"70% 4030; 30% 6230_ha";FALSE;NA
"2265330_6230_ha";"4824";2265330;237149,6;174574,1;"6230";"6230_ha";30;0;7;"70% gh; 30% 6230_ha; 0% rbbsp";FALSE;NA
"2340910_6230_ha";"1241";2340910;189085,6;226478,1;"6230";"6230_ha";30;0;8;"70% gh; 30% 6230_ha";FALSE;NA
"2349702_6230_ha";"10170";2349702;173981,6;171662,1;"6230";"6230_ha";20;0;8;"60% gh; 20% rbbsp; 20% 6230_ha";FALSE;NA
"2478470_6230_ha";"12600";2478470;183037,6;177422,1;"6230";"6230_ha";100;0;8;"100% 6230_ha";FALSE;NA
"2480774_6230_ha";"10170";2480774;174109,6;171694,1;"6230";"6230_ha";20;0;8;"60% gh; 20% rbbsp; 20% 6230_ha";FALSE;NA
"2594374_6230_ha";"19594";2594374;172157,6;167662,1;"6230";"6230_ha";20;0;9;"80% 4030; 20% 6230_ha";FALSE;NA
"2594438_6230_ha";"12311";2594438;175037,6;177326,1;"6230";"6230_ha";80;0;9;"80% 6230_ha; 10% 4030; 10% gh";FALSE;NA
"2611846_6230_ha";"10170";2611846;173917,6;171854,1;"6230";"6230_ha";20;0;9;"60% gh; 20% rbbsp; 20% 6230_ha";FALSE;NA
"2751750_6230_ha";"4802";2751750;166909,6;164014,1;"6230";"6230_ha";20;0;10;"60% gh; 20% 6230_ha; 10% 6510_hu; 10% rbbsp";FALSE;NA
"2972806_6230_ha";"12834";2972806;184253,6;182318,1;"6230";"6230_ha";70;0;10;"70% 6230_ha; 30% rbbsg";FALSE;NA
"3206738_6230_ha";"33253";3206738;238205,6;187534,1;"6230";"6230_ha";30;0;10;"40% gh; 30% 6230_ha; 30% 6230_hn";FALSE;NA
"3210502_6230_ha";"4802";3210502;167037,6;164046,1;"6230";"6230_ha";20;0;11;"60% gh; 20% 6230_ha; 10% 6510_hu; 10% rbbsp";FALSE;NA
"3313906_6230_ha";"4824";3313906;237277,6;174670,1;"6230";"6230_ha";30;0;11;"70% gh; 30% 6230_ha; 0% rbbsp";FALSE;NA
"3332742_6230_ha";"10170";3332742;173885,6;172046,1;"6230";"6230_ha";20;0;11;"60% gh; 20% rbbsp; 20% 6230_ha";FALSE;NA
"3390086_6230_ha";"10170";3390086;174301,6;171374,1;"6230";"6230_ha";20;0;12;"60% gh; 20% rbbsp; 20% 6230_ha";FALSE;NA
"3398278_6230_ha";"10170";3398278;173885,6;171662,1;"6230";"6230_ha";20;0;12;"60% gh; 20% rbbsp; 20% 6230_ha";FALSE;NA
"3458233_6230_ha";"32186";3458233;141661,6;154574,1;"6230";"6230_ha";100;0;12;"100% 6230_ha";FALSE;NA
"3571846_6230_ha";"21610";3571846;179261,6;183438,1;"6230";"6230_ha";20;0;12;"60% rbbsg; 20% 6230_ha; 20% gh";FALSE;NA
"58433_6230_hmo";"42416";58433;76317,6;198862,1;"6230";"6230_hmo";30;1;1;"70% gh; 30% 6230_hmo";FALSE;NA
"61185_6230_hmo";"41927";61185;60701,6;204814,1;"6230";"6230_hmo";20;1;1;"60% gh; 20% 6230_hn; 20% 6230_hmo";FALSE;NA
"81985_6230_hmo";"42403";81985;77789,6;196974,1;"6230";"6230_hmo";20;1;1;"60% 4030; 20% 4010; 20% 6230_hmo";FALSE;NA
"217078_6230_hmo";"37725";217078;189661,6;218126,1;"6230";"6230_hmo";20;1;1;"80% 6410_ve; 20% 6230_hmo";FALSE;NA
"300649_6230_hmo";"38672";300649;129117,6;214958,1;"6230";"6230_hmo";30;1;1;"70% 6230_ha; 30% 6230_hmo";FALSE;NA
"309458_6230_hmo";"40671";309458;219293,6;198638,1;"6230";"6230_hmo";50;1;1;"50% 6230_hmo; 50% 6230_hn";FALSE;NA
"398529_6230_hmo";"41442";398529;86365,6;203534,1;"6230";"6230_hmo";20;1;1;"60% gh; 20% 6510_hu; 20% 6230_hmo";FALSE;NA
"523478_6230_hmo";"38359";523478;171261,6;215406,1;"6230";"6230_hmo";70;1;1;"70% 6230_hmo; 30% gh; 0% gh_ao";FALSE;NA
"533590_6230_hmo";"45457";533590;183965,6;194638,1;"6230";"6230_hmo";30;1;1;"30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso";FALSE;NA
"558166_6230_hmo";"45457";558166;183741,6;194542,1;"6230";"6230_hmo";30;1;1;"30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso";FALSE;NA
"596102_6230_hmo";"50148";596102;182877,6;180526,1;"6230";"6230_hmo";30;1;2;"70% 6410_ve; 30% 6230_hmo";FALSE;NA
"658870_6230_hmo";"46183";658870;203069,6;192110,1;"6230";"6230_hmo";30;1;2;"70% 6430,rbbhf; 30% 6230_hmo";FALSE;NA
"743982_6230_hmo";"36369";743982;194077,6;225710,1;"6230";"6230_hmo";30;1;2;"70% 6230_hn; 30% 6230_hmo";FALSE;NA
"979286_6230_hmo";"46455";979286;184413,6;190606,1;"6230";"6230_hmo";25;1;2;"40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom";FALSE;NA
"1022766_6230_hmo";"36131";1022766;195581,6;228014,1;"6230";"6230_hmo";50;1;2;"50% 6230_hmo; 50% 6410_mo";FALSE;NA
"1150886_6230_hmo";"50348";1150886;186141,6;180302,1;"6230";"6230_hmo";60;1;2;"60% 6230_hmo; 30% rbbhc; 10% rbbms";FALSE;NA
"1208662_6230_hmo";"46433";1208662;184989,6;190798,1;"6230";"6230_hmo";100;1;2;"100% 6230_hmo";FALSE;NA
"1216422_6230_hmo";"50357";1216422;186397,6;179982,1;"6230";"6230_hmo";70;1;2;"70% 6230_hmo; 30% rbbhc";FALSE;NA
"1254486_6230_hmo";"45449";1254486;184125,6;194414,1;"6230";"6230_hmo";20;1;2;"80% gh_ae; 20% 6230_hmo";FALSE;NA
"1320022_6230_hmo";"45449";1320022;184189,6;194574,1;"6230";"6230_hmo";20;1;2;"80% gh_ae; 20% 6230_hmo";FALSE;NA
"1381569_6230_hmo";"41456";1381569;86237,6;203822,1;"6230";"6230_hmo";30;1;3;"70% 6510_hu; 30% 6230_hmo";FALSE;NA
"1392705_6230_hmo";"42419";1392705;77405,6;197070,1;"6230";"6230_hmo";20;1;3;"80% gh; 20% 6230_hmo";FALSE;NA
"1409089_6230_hmo";"42505";1409089;78045,6;197134,1;"6230";"6230_hmo";100;1;3;"100% 6230_hmo";FALSE;NA
"1436718_6230_hmo";"37960";1436718;193917,6;218670,1;"6230";"6230_hmo";70;1;3;"70% 6230_hmo; 30% gh";FALSE;NA
"1436882_6230_hmo";"45088";1436882;224733,6;194862,1;"6230";"6230_hmo";100;1;3;"100% 6230_hmo";FALSE;NA
"1474526_6230_hmo";"36296";1474526;159517,6;225742,1;"6230";"6230_hmo";50;1;3;"50% 6230_hmo; 50% 6230_hn";FALSE;NA
"1566033_6230_hmo";"52638";1566033;51069,6;168942,1;"6230";"6230_hmo";100;1;3;"100% 6230_hmo";FALSE;NA
"1582166_6230_hmo";"45457";1582166;183869,6;194574,1;"6230";"6230_hmo";30;1;3;"30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso";FALSE;NA
"1711014_6230_hmo";"50423";1711014;190141,6;182094,1;"6230";"6230_hmo";40;1;3;"40% 6230_hmo; 30% 6230_ha; 30% 6510_hu";FALSE;NA
"1884126_6230_hmo";"36296";1884126;159453,6;226094,1;"6230";"6230_hmo";50;1;3;"50% 6230_hmo; 50% 6230_hn";FALSE;NA
"2133926_6230_hmo";"50311";2133926;186045,6;179886,1;"6230";"6230_hmo";70;1;4;"70% 6230_hmo; 30% rbbms";FALSE;NA
"2264998_6230_hmo";"50357";2264998;186461,6;180110,1;"6230";"6230_hmo";70;1;4;"70% 6230_hmo; 30% rbbhc";FALSE;NA
"2334854_6230_hmo";"48644";2334854;180061,6;184814,1;"6230";"6230_hmo";30;1;4;"70% 7140_meso; 30% 6230_hmo";FALSE;NA
"2438198_6230_hmo";"47128";2438198;197821,6;189902,1;"6230";"6230_hmo";70;1;4;"70% 6230_hmo; 30% 6410_ve; 0% 7140";FALSE;NA
"2614609_6230_hmo";"52638";2614609;51133,6;169006,1;"6230";"6230_hmo";100;1;4;"100% 6230_hmo";FALSE;NA
"2630742_6230_hmo";"45457";2630742;183901,6;194670,1;"6230";"6230_hmo";30;1;4;"30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso";FALSE;NA
"2637569_6230_hmo";"41918";2637569;61501,6;205038,1;"6230";"6230_hmo";80;1;4;"80% 6230_hmo; 10% 6230_hn; 10% gh; 0% 4030";FALSE;NA
"2813697_6230_hmo";"41921";2813697;60829,6;204718,1;"6230";"6230_hmo";20;1;4;"60% gh; 20% 6230_hn; 20% 6230_hmo";FALSE;NA
"2850870_6230_hmo";"47128";2850870;197789,6;189934,1;"6230";"6230_hmo";70;1;4;"70% 6230_hmo; 30% 6410_ve; 0% 7140";FALSE;NA
"2961473_6230_hmo";"42423";2961473;77181,6;196942,1;"6230";"6230_hmo";20;1;4;"80% gh; 20% 6230_hmo";FALSE;NA
"2981953_6230_hmo";"42465";2981953;78237,6;197358,1;"6230";"6230_hmo";28;1;5;"70% 4010; 28% 6230_hmo; 1% 3130; 1% 7150";FALSE;NA
"3002670_6230_hmo";"34502";3002670;190621,6;228846,1;"6230";"6230_hmo";50;1;5;"50% 4010; 50% 6230_hmo";FALSE;NA
"3134649_6230_hmo";"56629";3134649;144445,6;156430,1;"6230";"6230_hmo";100;1;5;"100% 6230_hmo,bos";FALSE;NA
"3273046_6230_hmo";"46455";3273046;184221,6;190734,1;"6230";"6230_hmo";25;1;5;"40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom";FALSE;NA
"3351638_6230_hmo";"45449";3351638;184221,6;194446,1;"6230";"6230_hmo";20;1;5;"80% gh_ae; 20% 6230_hmo";FALSE;NA
"3405958_6230_hmo";"50341";3405958;185853,6;180110,1;"6230";"6230_hmo";70;1;5;"70% 6230_hmo; 30% 4030,bos";FALSE;NA
"3424742_6230_hmo";"53296";3424742;203997,6;170830,1;"6230";"6230_hmo";60;1;5;"60% 6230_hmo; 20% 6230_hn; 10% 6230_ha; 5% 2330_dw; 5% 4030";FALSE;NA
"3456990_6230_hmo";"36296";3456990;159453,6;225934,1;"6230";"6230_hmo";50;1;5;"50% 6230_hmo; 50% 6230_hn";FALSE;NA
"3600726_6230_hmo";"46455";3600726;184381,6;190734,1;"6230";"6230_hmo";25;1;5;"40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom";FALSE;NA
"3741830_6230_hmo";"50148";3741830;182909,6;180622,1;"6230";"6230_hmo";30;1;5;"70% 6410_ve; 30% 6230_hmo";FALSE;NA
"3862273_6230_hmo";"41921";3862273;60765,6;204750,1;"6230";"6230_hmo";20;1;6;"60% gh; 20% 6230_hn; 20% 6230_hmo";FALSE;NA
"3968934_6230_hmo";"50341";3968934;185949,6;180046,1;"6230";"6230_hmo";70;1;6;"70% 6230_hmo; 30% 4030,bos";FALSE;NA
"4010049_6230_hmo";"42422";4010049;77245,6;196878,1;"6230";"6230_hmo";20;1;6;"80% gh; 20% 6230_hmo";FALSE;NA
"4059478_6230_hmo";"46455";4059478;184253,6;190606,1;"6230";"6230_hmo";25;1;6;"40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom";FALSE;NA
"4168838_6230_hmo";"50397";4168838;185693,6;182286,1;"6230";"6230_hmo";30;1;6;"70% gh; 30% 6230_hmo";FALSE;NA
"4255489_6230_hmo";"41921";4255489;60765,6;204846,1;"6230";"6230_hmo";20;1;6;"60% gh; 20% 6230_hn; 20% 6230_hmo";FALSE;NA
"4269009_6230_hmo";"48780";4269009;50941,6;184366,1;"6230";"6230_hmo";20;1;6;"60% 4010; 20% 4030; 20% 6230_hmo";FALSE;NA
"4370774_6230_hmo";"46487";4370774;184701,6;191406,1;"6230";"6230_hmo";25;1;6;"70% 7140_cl; 25% 6230_hmo; 5% 6410_mo; 0% 3130_aom; 0% rbbmr";FALSE;NA
"4465750_6230_hmo";"45449";4465750;184253,6;194542,1;"6230";"6230_hmo";20;1;6;"80% gh_ae; 20% 6230_hmo";FALSE;NA
"4472577_6230_hmo";"41917";4472577;61565,6;204782,1;"6230";"6230_hmo";40;1;6;"40% 6230_hn; 40% 6230_hmo; 20% gh";FALSE;NA
"4494953_6230_hmo";"38672";4494953;129053,6;214958,1;"6230";"6230_hmo";30;1;7;"70% 6230_ha; 30% 6230_hmo";FALSE;NA
"4503762_6230_hmo";"40671";4503762;219357,6;198670,1;"6230";"6230_hmo";50;1;7;"50% 6230_hmo; 50% 6230_hn";FALSE;NA
"4717782_6230_hmo";"38358";4717782;171165,6;215438,1;"6230";"6230_hmo";30;1;7;"70% gh; 30% 6230_hmo";FALSE;NA
"4727894_6230_hmo";"45449";4727894;184061,6;194542,1;"6230";"6230_hmo";20;1;7;"80% gh_ae; 20% 6230_hmo";FALSE;NA
"4790406_6230_hmo";"50148";4790406;182845,6;180462,1;"6230";"6230_hmo";30;1;7;"70% 6410_ve; 30% 6230_hmo";FALSE;NA
"4796481_6230_hmo";"42420";4796481;77277,6;196814,1;"6230";"6230_hmo";20;1;7;"80% gh; 20% 6230_hmo";FALSE;NA
"4962514_6230_hmo";"40671";4962514;219453,6;198606,1;"6230";"6230_hmo";50;1;7;"50% 6230_hmo; 50% 6230_hn";FALSE;NA
"5031922_6230_hmo";"49182";5031922;238397,6;179502,1;"6230";"6230_hmo";65;1;7;"65% 6230_hmo; 35% 4010";FALSE;NA
"5036590_6230_hmo";"36369";5036590;194141,6;225774,1;"6230";"6230_hmo";30;1;7;"70% 6230_hn; 30% 6230_hmo";FALSE;NA
"5173590_6230_hmo";"46455";5173590;184381,6;190606,1;"6230";"6230_hmo";25;1;7;"40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom";FALSE;NA
"5194450_6230_hmo";"45089";5194450;222045,6;193710,1;"6230";"6230_hmo";70;1;8;"70% 6230_hmo; 30% 7140,rbbms";FALSE;NA
"5237494_6230_hmo";"39316";5237494;190237,6;209390,1;"6230";"6230_hmo";100;1;8;"100% 6230_hmo";FALSE;NA
"5324865_6230_hmo";"42403";5324865;77725,6;196942,1;"6230";"6230_hmo";20;1;8;"60% 4030; 20% 4010; 20% 6230_hmo";FALSE;NA
"5345190_6230_hmo";"50348";5345190;186173,6;180206,1;"6230";"6230_hmo";60;1;8;"60% 6230_hmo; 30% rbbhc; 10% rbbms";FALSE;NA
"5370198_6230_hmo";"46455";5370198;184189,6;190702,1;"6230";"6230_hmo";25;1;8;"40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom";FALSE;NA
"5402966_6230_hmo";"46433";5402966;185053,6;190798,1;"6230";"6230_hmo";100;1;8;"100% 6230_hmo";FALSE;NA
"5521153_6230_hmo";"41917";5521153;61661,6;204814,1;"6230";"6230_hmo";40;1;8;"40% 6230_hn; 40% 6230_hmo; 20% gh";FALSE;NA
"5541798_6230_hmo";"50348";5541798;186205,6;180174,1;"6230";"6230_hmo";60;1;8;"60% 6230_hmo; 30% rbbhc; 10% rbbms";FALSE;NA
"5631186_6230_hmo";"45088";5631186;224669,6;194830,1;"6230";"6230_hmo";100;1;8;"100% 6230_hmo";FALSE;NA
"5668918_6230_hmo";"47127";5668918;197565,6;190254,1;"6230";"6230_hmo";20;1;8;"60% gh; 20% rbbhc; 20% 6230_hmo";FALSE;NA
"5760337_6230_hmo";"52635";5760337;51069,6;169038,1;"6230";"6230_hmo";100;1;9;"100% 6230_hmo";FALSE;NA
"5776470_6230_hmo";"45457";5776470;183901,6;194638,1;"6230";"6230_hmo";30;1;9;"30% 3130_aom; 30% 6230_hmo; 10% 7140_meso; 10% 4010; 20% rbbso";FALSE;NA
"5849153_6230_hmo";"42420";5849153;77373,6;196782,1;"6230";"6230_hmo";20;1;9;"80% gh; 20% 6230_hmo";FALSE;NA
"5890166_6230_hmo";"38972";5890166;204861,6;211406,1;"6230";"6230_hmo";100;1;9;"100% 6230_hmo";FALSE;NA
"5985206_6230_hmo";"40509";5985206;216413,6;198478,1;"6230";"6230_hmo";40;1;9;"60% 6230_hn; 40% 6230_hmo";FALSE;NA
"6066086_6230_hmo";"50341";6066086;185949,6;180142,1;"6230";"6230_hmo";70;1;9;"70% 6230_hmo; 30% 4030,bos";FALSE;NA
"6078430_6230_hmo";"36296";6078430;159453,6;226030,1;"6230";"6230_hmo";50;1;9;"50% 6230_hmo; 50% 6230_hn";FALSE;NA
"6127681_6230_hmo";"42465";6127681;78205,6;197390,1;"6230";"6230_hmo";28;1;9;"70% 4010; 28% 6230_hmo; 1% 3130; 1% 7150";FALSE;NA
"6222166_6230_hmo";"46455";6222166;184477,6;190574,1;"6230";"6230_hmo";25;1;9;"40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom";FALSE;NA
"6264425_6230_hmo";"38671";6264425;129405,6;215054,1;"6230";"6230_hmo";100;1;9;"100% 6230_hmo";FALSE;NA
"6265646_6230_hmo";"36138";6265646;195389,6;228014,1;"6230";"6230_hmo";60;1;10;"60% 6230_hmo; 40% 6230_hn";FALSE;NA
"6551686_6230_hmo";"50341";6551686;185853,6;180046,1;"6230";"6230_hmo";70;1;10;"70% 6230_hmo; 30% 4030,bos";FALSE;NA
"6590374_6230_hmo";"50330";6590374;186269,6;179950,1;"6230";"6230_hmo";100;1;10;"100% 6230_hmo";FALSE;NA
"6592105_6230_hmo";"38672";6592105;129245,6;214958,1;"6230";"6230_hmo";30;1;10;"70% 6230_ha; 30% 6230_hmo";FALSE;NA
"6624449_6230_hmo";"41457";6624449;86141,6;203758,1;"6230";"6230_hmo";30;1;10;"70% 6510_hu; 30% 6230_hmo";FALSE;NA
"6759510_6230_hmo";"45449";6759510;184061,6;194478,1;"6230";"6230_hmo";20;1;10;"80% gh_ae; 20% 6230_hmo";FALSE;NA
"6770678_6230_hmo";"37725";6770678;189725,6;218094,1;"6230";"6230_hmo";20;1;10;"80% 6410_ve; 20% 6230_hmo";FALSE;NA
"6808913_6230_hmo";"52638";6808913;51101,6;168974,1;"6230";"6230_hmo";100;1;10;"100% 6230_hmo";FALSE;NA
"6831873_6230_hmo";"41918";6831873;61565,6;205070,1;"6230";"6230_hmo";80;1;10;"80% 6230_hmo; 10% 6230_hn; 10% gh; 0% 4030";FALSE;NA
"6912210_6230_hmo";"40405";6912210;218973,6;199950,1;"6230";"6230_hmo";100;1;10;"100% 6230_hmo";FALSE;NA
"7174354_6230_hmo";"40405";7174354;218877,6;199918,1;"6230";"6230_hmo";100;1;11;"100% 6230_hmo";FALSE;NA
"7339222_6230_hmo";"38359";7339222;171293,6;215374,1;"6230";"6230_hmo";70;1;11;"70% 6230_hmo; 30% gh; 0% gh_ao";FALSE;NA
"7401217_6230_hmo";"41921";7401217;60829,6;204846,1;"6230";"6230_hmo";20;1;11;"60% gh; 20% 6230_hn; 20% 6230_hmo";FALSE;NA
"7467350_6230_hmo";"46455";7467350;184317,6;190798,1;"6230";"6230_hmo";25;1;11;"40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom";FALSE;NA
"7545942_6230_hmo";"45449";7545942;184221,6;194510,1;"6230";"6230_hmo";20;1;11;"80% gh_ae; 20% 6230_hmo";FALSE;NA
"7619046_6230_hmo";"53287";7619046;203965,6;170798,1;"6230";"6230_hmo";20;1;11;"40% rbbmr; 20% 6230_hmo; 20% rbbms; 10% gh; 10% 91E0_vm";FALSE;NA
"7684161_6230_hmo";"42420";7684161;77373,6;196846,1;"6230";"6230_hmo";20;1;11;"80% gh; 20% 6230_hmo";FALSE;NA
"7728174_6230_hmo";"37960";7728174;193949,6;218606,1;"6230";"6230_hmo";70;1;11;"70% 6230_hmo; 30% gh";FALSE;NA
"7857489_6230_hmo";"52635";7857489;51005,6;169102,1;"6230";"6230_hmo";100;1;11;"100% 6230_hmo";FALSE;NA
"7862406_6230_hmo";"50273";7862406;185725,6;179822,1;"6230";"6230_hmo";80;1;11;"80% 6230_hmo; 20% 6230_hn";FALSE;NA
"7881190_6230_hmo";"53302";7881190;204061,6;170830,1;"6230";"6230_hmo";80;1;12;"80% 6230_hmo; 20% rbbms";FALSE;NA
"7936134_6230_hmo";"50148";7936134;182813,6;180622,1;"6230";"6230_hmo";30;1;12;"70% 6410_ve; 30% 6230_hmo";FALSE;NA
"8056577_6230_hmo";"41921";8056577;60701,6;204718,1;"6230";"6230_hmo";20;1;12;"60% gh; 20% 6230_hn; 20% 6230_hmo";FALSE;NA
"8204353_6230_hmo";"42422";8204353;77277,6;196878,1;"6230";"6230_hmo";20;1;12;"80% gh; 20% 6230_hmo";FALSE;NA
"8253782_6230_hmo";"46455";8253782;184317,6;190606,1;"6230";"6230_hmo";25;1;12;"40% 4030; 30% 6230_ha; 25% 6230_hmo; 3% 4010; 2% 3130_aom";FALSE;NA
"8340178_6230_hmo";"45089";8340178;222045,6;193614,1;"6230";"6230_hmo";70;1;12;"70% 6230_hmo; 30% 7140,rbbms";FALSE;NA
"8349606_6230_hmo";"50432";8349606;190141,6;181646,1;"6230";"6230_hmo";60;1;12;"60% 6230_hmo; 20% rbbhc; 20% gh";FALSE;NA
"8449793_6230_hmo";"41921";8449793;60765,6;204782,1;"6230";"6230_hmo";20;1;12;"60% gh; 20% 6230_hn; 20% 6230_hmo";FALSE;NA
"8666881_6230_hmo";"41917";8666881;61565,6;204846,1;"6230";"6230_hmo";40;1;12;"40% 6230_hn; 40% 6230_hmo; 20% gh";FALSE;NA
"8667622_6230_hmo";"53296";8667622;203997,6;170894,1;"6230";"6230_hmo";60;1;12;"60% 6230_hmo; 20% 6230_hn; 10% 6230_ha; 5% 2330_dw; 5% 4030";FALSE;NA
"178390_6230_hmo";"15004";178390;175581,6;214702,1;"6230";"6230_hmo";70;0;1;"70% 6230_hmo; 30% rbbhc";FALSE;NA
"487606_6230_hmo";"11153";487606;209021,6;196782,1;"6230";"6230_hmo";20;0;2;"60% 4010; 20% rbbhc; 20% 6230_hmo";FALSE;NA
"2133734_6230_hmo";"13230";2133734;216957,6;185550,1;"6230";"6230_hmo";30;0;2;"70% 6230_ha; 30% 6230_hmo";FALSE;NA
