segment_id	grts_ranking	sac_streams	x	y
1_4_583	39014742	intersecting or downstream	183707.71	192609.72
1_4_584	65229142	intersecting or downstream	183708.45	192532.71
1_4_585	47796566	intersecting or downstream	183644.48	192459.9
1_4_586	37835094	intersecting or downstream	183558.92	192415.28
1_4_587	37310806	intersecting or downstream	183583.22	192341.4
1_4_588	66670934	intersecting or downstream	183635.67	192261.52
1_4_589	26562902	intersecting or downstream	183722.52	192218.45
1_4_59	17700946	intersecting or downstream	245054.33	198479.92
1_4_590	51728726	intersecting or downstream	183810.58	192177.98
1_4_591	27869526	intersecting or downstream	183907.54	192179.03
1_4_593	1618386	outside	231009.17	187439.16
1_4_594	44610002	outside	231075.55	187525.51
1_4_595	49468854	outside	206856.41	189284.8
1_4_596	46816193	outside	74383.01	203890.88
1_4_597	43670465	outside	74457.8	203862.74
1_4_599	42334166	intersecting or downstream	184247.47	208925.71
1_4_6	9594290	intersecting or downstream	246811.16	162290.59
1_4_60	55187538	intersecting or downstream	244997.16	198411.75
1_4_600	29751254	intersecting or downstream	184329.67	208979.09
1_4_601	24573910	intersecting or downstream	184429.84	208985.13
1_4_602	56031190	intersecting or downstream	184530.14	208990.55
1_4_603	2291670	intersecting or downstream	184630.44	208996.03
1_4_604	50526166	intersecting or downstream	184730.81	209000.03
1_4_61	37085394	outside	226183.46	200533.7
1_4_62	7725266	outside	226107.37	200468.81
1_4_63	4055250	outside	226051.39	200386.41
1_4_633	5998326	intersecting or downstream	187379.89	209998.77
1_4_634	19912658	outside	227749.32	198886.5
1_4_635	61069266	outside	227795.2	198791.64
1_4_636	37623762	outside	227887.88	198738.35
1_4_637	3020754	outside	227986.31	198692.44
1_4_638	27809746	outside	227492.95	199945.35
1_4_639	30169042	outside	227516.86	199853.13
1_4_64	25026770	outside	226011.53	200294.68
1_4_640	52189138	outside	227506.36	199759.67
1_4_641	47994834	outside	227496.62	199669.96
1_4_642	10835922	outside	227454.65	199592.44
1_4_643	55924690	outside	227437.5	199501.29
1_4_644	42293202	outside	227503.2	199439.81
1_4_645	24991698	outside	227575.39	199378.04
1_4_646	36263890	outside	227600.94	199285.68
1_4_647	59332562	outside	227625.79	199193.12
1_4_648	44029906	outside	227651.66	199100.85
1_4_649	23058386	outside	227697.35	199020.67
1_4_65	38658258	outside	225973.15	200202.25
1_4_650	40318930	outside	227999.3	200474.36
1_4_651	40843218	outside	227924.28	200413.14
1_4_652	28260306	outside	227862.96	200341.17
1_4_653	29751250	outside	227787.48	200278.05
1_4_654	7731154	outside	227708.7	200218.41
1_4_655	45479890	outside	227628.67	200160.61
1_4_656	30955474	outside	227538.44	200121.75
1_4_657	24419574	outside	199565.06	218094.15
1_4_658	10788086	outside	199644.08	218126.95
1_4_659	43621622	outside	199706.17	218191.7
1_4_66	29278418	outside	225934.7	200109.85
1_4_660	52337910	outside	199342.97	217812.96
1_4_661	49454326	outside	199411.54	217887.66
1_4_662	39530030	outside	200926.95	218938.97
1_4_663	48967214	outside	200927.65	219025.74
1_4_664	20721198	outside	200921.79	219109.01
1_4_665	12332590	outside	200865.47	219173.41
1_4_666	52023414	outside	202406.73	213648.72
1_4_667	14274678	outside	202503.75	213674.61
1_4_668	23449718	outside	202596.24	213704.58
1_4_669	59887734	outside	202692.76	213731.13
1_4_67	34521298	outside	225896.06	200017.56
1_4_670	11784310	outside	202788.46	213758.5
1_4_671	53727350	outside	202885.38	213785.8
1_4_672	19124342	outside	202984.87	213795.57
1_4_673	8900726	outside	203085.94	213802.23
1_4_674	559698	intersecting or downstream	236314.49	191366.28
1_4_675	54870262	intersecting or downstream	194397.33	214460.49
1_4_68	47104210	outside	225843.33	199932.65
1_4_687	22706678	outside	199945.49	207232.76
1_4_688	28473846	outside	200001.34	207242.8
1_4_689	53639670	outside	200067.06	207216.65
1_4_69	45023442	outside	225791.06	199847.46
1_4_690	33716726	outside	200147.52	207176.27
1_4_691	27298294	outside	200239.67	207192.82
1_4_692	25201142	outside	200295.27	207256.01
1_4_693	22055414	outside	200349.46	207314.25
1_4_694	30444022	outside	200413.55	207326.09
1_4_695	40356342	outside	200467.77	207361.33
1_4_696	31967734	outside	200551.18	207397.17
1_4_697	58182134	outside	200622.2	207407.01
1_4_698	16239094	outside	200695.18	207394.68
1_4_699	25807350	outside	200758.69	207439.08
1_4_7	51717554	intersecting or downstream	246834.29	162206.85
1_4_70	10420434	outside	225755.06	199754.47
1_4_700	50973174	outside	200827.03	207402.79
1_4_701	61458934	outside	200888.39	207447.82
1_4_702	31050230	outside	200943.43	207502.64
1_4_703	19515894	outside	200973.16	207426.17
1_4_704	55429622	outside	201050.37	207451.64
1_4_705	31312374	outside	201099.31	207502.38
1_4_706	22432246	outside	201779.07	207805.93
1_4_707	7621110	outside	201832.41	207883.63
1_4_708	14961142	outside	201852.99	207966.67
1_4_709	48515574	outside	201846.84	208025.5
1_4_71	48169170	outside	225739.97	199655.57
1_4_710	47466998	outside	201913.69	208092.88
1_4_711	26233334	outside	201976.46	208164
1_4_712	14436854	outside	202032.93	208239.38
1_4_713	60574198	outside	202114.67	208288.57
1_4_714	34281974	outside	202176.22	208355.77
1_4_715	59447798	outside	202240.06	208428.26
1_4_716	14703478	outside	202314.26	208490.61
1_4_717	4217718	outside	202396.03	208544.35
1_4_718	12869138	intersecting or downstream	228493.1	213701.39
1_4_719	54812178	intersecting or downstream	228461.03	213611.97
1_4_72	54132946	outside	225727.62	199556.27
1_4_720	22306322	intersecting or downstream	228482.95	213523.65
1_4_721	20307474	intersecting or downstream	228471.8	213457.02
1_4_722	17161746	intersecting or downstream	228502.1	213385.5
1_4_723	57007634	intersecting or downstream	228547.61	213306.53
1_4_724	31841810	intersecting or downstream	228597.22	213226.96
1_4_725	36298258	intersecting or downstream	228663.1	213157.87
1_4_726	55172626	intersecting or downstream	228657.65	213078.15
1_4_727	50978322	intersecting or downstream	228675.68	213011.86
1_4_73	1704146	outside	225718.56	199456.82
1_4_737	45766046	outside	184820.56	233267.98
1_4_738	32822686	outside	184849.09	233194.36
1_4_74	39977170	outside	225723.19	199356.85
1_4_742	36570526	outside	183487.83	233927.61
1_4_743	61736350	outside	183534.48	233947.7
1_4_744	10093982	outside	183623.12	233926.81
1_4_745	47842718	outside	183686.61	233859.47
1_4_746	27919774	outside	183771.83	233881.56
1_4_747	65230238	outside	183822.07	233847.85
1_4_748	9655710	outside	183868.98	233786.48
1_4_749	5461406	outside	183947.61	233793.96
1_4_75	21102802	outside	225727.68	199256.88
1_4_750	12801438	outside	184015.64	233783.91
1_4_751	63133086	outside	184023.97	233805.17
1_4_752	8344990	outside	184098.45	233805.35
1_4_753	66016670	outside	184152.96	233847.18
1_4_759	29644190	outside	184581.52	233885.1
1_4_76	58851538	outside	225709.72	199159.71
1_4_760	4478366	outside	184681.91	233889.36
1_4_765	19535262	outside	185162.78	234030.33
1_4_766	20583838	outside	185260.11	234058.48
1_4_767	15275422	outside	185360.33	234072.7
1_4_77	47005906	outside	225664.25	199070.56
1_4_771	49770034	outside	228211.15	179700.72
1_4_772	351794	outside	228295.38	179644.33
1_4_773	51142194	outside	228370.38	179576.22
1_4_774	66870834	outside	228440.77	179503.43
1_4_775	15490610	outside	228506.52	179426.52
1_4_776	19422770	outside	228562	179341.8
1_4_777	13131314	outside	228617.5	179257.09
1_4_778	8674866	outside	228690.5	179192.71
1_4_779	30563890	outside	228755.08	179131.27
1_4_78	31277266	outside	225619.73	198981.02
1_4_780	41482514	intersecting or downstream	223340.43	215865.79
1_4_781	33093906	intersecting or downstream	223353.95	215783.83
1_4_782	57735442	intersecting or downstream	223373.58	215698.41
1_4_783	63762	intersecting or downstream	223428.55	215626.03
1_4_784	20251154	intersecting or downstream	228455.01	216628.11
1_4_785	24445458	intersecting or downstream	228465.15	216558.05
1_4_786	16462354	intersecting or downstream	228487.44	216475.72
1_4_79	43860178	outside	225612.5	198883.05
1_4_8	9774514	intersecting or downstream	246885.19	162156.63
1_4_80	58015954	outside	225614.1	198783.8
1_4_804	30796638	intersecting or downstream	179743.19	243428.11
1_4_805	55176030	intersecting or downstream	179823.15	243436.15
1_4_806	2485086	intersecting or downstream	179905.62	243386.62
1_4_807	44428126	intersecting or downstream	179978.91	243328.68
1_4_81	19218642	outside	225616.07	198684.13
1_4_82	35537106	outside	225635.55	198585.97
1_4_83	49168594	outside	225635.11	198486.36
1_4_835	53110646	intersecting or downstream	206505.31	204396.79
1_4_837	12582134	intersecting or downstream	199488.52	215639.87
1_4_838	4193526	intersecting or downstream	199562.49	215643.39
1_4_839	48233718	intersecting or downstream	199642.02	215633.75
1_4_84	11419858	outside	225621.59	198387.2
1_4_840	48364790	intersecting or downstream	199713.41	215597.81
1_4_841	44170486	intersecting or downstream	199795.99	215583.02
1_4_842	12713206	intersecting or downstream	199858.2	215580.54
1_4_843	37879030	intersecting or downstream	199942.86	215588.74
1_4_844	50199798	intersecting or downstream	200017.94	215554.29
1_4_845	32374006	intersecting or downstream	200091.04	215537.27
1_4_846	7208182	intersecting or downstream	200179.28	215559.58
1_4_847	51612918	intersecting or downstream	200232.32	215606.45
1_4_848	55807222	intersecting or downstream	200292.23	215632.11
1_4_85	58343634	outside	225609.71	198287.83
1_4_851	756982	intersecting or downstream	200411.8	215822.22
1_4_852	6786294	intersecting or downstream	200483.28	215855.72
1_4_853	494838	intersecting or downstream	200562.98	215903.98
1_4_854	12029174	intersecting or downstream	200629.46	215967.23
1_4_855	58166518	intersecting or downstream	200707.45	215990.33
1_4_857	44403958	intersecting or downstream	200815.13	216088.7
1_4_858	46501110	intersecting or downstream	200886.8	216126.3
1_4_859	43355382	intersecting or downstream	200930.68	216176.61
1_4_86	46809298	outside	225594.3	198188.99
1_4_860	60132598	intersecting or downstream	200961.03	216219.66
1_4_864	56651282	intersecting or downstream	228723.58	211451.49
1_4_865	37219858	intersecting or downstream	228715.43	211390.79
1_4_866	66579986	intersecting or downstream	228718.2	211301.96
1_4_867	60288530	intersecting or downstream	228724.87	211208.13
1_4_868	27258386	intersecting or downstream	228726.31	211114.17
1_4_869	49278482	intersecting or downstream	228695.92	211027.03
1_4_87	49380562	outside	225584.94	198089.51
1_4_88	45186258	outside	225591.23	197989.79
1_4_881	62203510	outside	211114.09	204927.69
1_4_882	11085430	outside	211215.16	204948.33
1_4_883	48834166	outside	211316.28	204968.1
1_4_884	50931318	outside	211416.81	204969.57
1_4_885	65260818	outside	220768.08	210919.33
1_4_886	6954258	outside	220669.21	210904.01
1_4_887	15342866	outside	220576.34	210873.75
1_4_888	43654418	outside	220509.87	210799.34
1_4_889	54402322	outside	220417.75	210760.59
1_4_89	21069010	outside	225613.83	197892.37
1_4_890	12459282	outside	220319.86	210735.79
1_4_891	39722258	outside	220249.76	210663.62
1_4_892	17767698	outside	220159.97	210623.23
1_4_893	26156306	outside	220084.19	210555.54
1_4_894	56565010	outside	220070.82	210468.21
1_4_895	34835218	intersecting or downstream	224656.94	208428.19
1_4_896	41310994	intersecting or downstream	224647.82	208323.72
1_4_897	48651026	intersecting or downstream	224638.24	208219.15
1_4_898	6707986	intersecting or downstream	224619.89	208115.83
1_4_899	678674	intersecting or downstream	224594.6	208014.21
1_4_9	3483058	intersecting or downstream	246975.49	162158.35
1_4_90	53837010	outside	225638.32	197795.33
1_4_900	14310162	intersecting or downstream	224574.29	207914.96
1_4_901	21846802	intersecting or downstream	224574.57	207810.78
1_4_902	64838418	intersecting or downstream	224588.52	207708.12
1_4_903	65429778	intersecting or downstream	224660.72	211946.39
1_4_904	15163666	intersecting or downstream	224578.83	211894.41
1_4_905	27746578	intersecting or downstream	224541.12	211815.27
1_4_906	62349586	intersecting or downstream	224563.59	211719.02
1_4_907	44261650	intersecting or downstream	224583.46	211621.89
1_4_908	5464338	intersecting or downstream	224608.14	211525.89
1_4_909	64184594	intersecting or downstream	224629.66	211429.21
1_4_91	38953234	intersecting or downstream	224741.21	212309.92
1_4_910	27402514	intersecting or downstream	224646.77	211331.63
1_4_911	50471186	intersecting or downstream	224662.06	211233.73
1_4_912	46539026	intersecting or downstream	224668.11	211134.8
1_4_913	57024786	intersecting or downstream	224673.41	211035.86
1_4_914	48636178	intersecting or downstream	224682.34	210937.15
1_4_915	61939986	intersecting or downstream	224693.85	210839.36
1_4_916	10559762	intersecting or downstream	224689.49	210740.35
1_4_917	13967634	intersecting or downstream	224677.24	210642.77
1_4_918	63250706	intersecting or downstream	224648.82	210550.76
1_4_919	3481874	intersecting or downstream	224673.75	210456.42
1_4_92	30564626	intersecting or downstream	224743.2	212233.13
1_4_920	29903634	intersecting or downstream	224750.13	210396.52
1_4_921	25709330	intersecting or downstream	224758.02	210305.59
1_4_922	40151826	intersecting or downstream	224788.45	210223.46
1_4_923	63482642	intersecting or downstream	224836.86	210137.01
1_4_924	21539602	intersecting or downstream	224882.22	210048.87
1_4_925	26782482	intersecting or downstream	224910.67	209956.16
1_4_926	2992914	intersecting or downstream	224866.85	209874.33
1_4_927	61713170	intersecting or downstream	224809.63	209800.95
1_4_928	24267538	intersecting or downstream	224765.77	209714.81
1_4_929	24791826	intersecting or downstream	224748.66	209620.92
1_4_93	41312530	intersecting or downstream	224724.08	212165.05
1_4_930	37374738	intersecting or downstream	224717.74	209528.35
1_4_931	40520466	intersecting or downstream	224780.27	209473.7
1_4_932	44714770	intersecting or downstream	224763.25	209377.41
1_4_933	23169810	intersecting or downstream	224736.18	209282.15
1_4_934	45189906	intersecting or downstream	224715.91	209185.14
1_4_935	13470482	intersecting or downstream	224684.26	209092.05
1_4_936	37587730	intersecting or downstream	224640.97	209006.83
1_4_937	36539154	intersecting or downstream	224630.6	208911.45
1_4_938	37456658	intersecting or downstream	224652.4	208826.06
1_4_939	22776594	intersecting or downstream	224717.86	208751.67
1_4_94	54423826	intersecting or downstream	224609.51	212627.36
1_4_940	23825170	intersecting or downstream	224753.72	208666.25
1_4_941	54758162	intersecting or downstream	224740.86	208568.34
1_4_947	20266066	intersecting or downstream	249979.68	199630.57
1_4_948	55362226	intersecting or downstream	250858.84	161197.42
1_4_949	32228018	intersecting or downstream	250933.49	161148.91
1_4_95	946450	intersecting or downstream	224626.87	212537.64
1_4_950	4965042	intersecting or downstream	250984.42	161069.69
1_4_951	29082290	intersecting or downstream	251064.52	161017.5
1_4_952	19382962	intersecting or downstream	251160.18	160984.42
1_4_953	10994354	intersecting or downstream	251242.37	160930.57
1_4_954	35111602	intersecting or downstream	251315.96	160873.05
1_4_955	60277426	intersecting or downstream	251405.38	160886.19
1_4_956	2589570	intersecting or downstream	251490.86	160895.34
1_4_957	47678338	intersecting or downstream	251579.1	160916.73
1_4_958	43539890	intersecting or downstream	250337.34	161312.77
1_4_959	55287218	intersecting or downstream	250433.64	161304.7
1_4_96	9335058	intersecting or downstream	224641.47	212446.49
1_4_960	59481522	intersecting or downstream	250506.98	161269.9
1_4_961	7652018	intersecting or downstream	250606.58	161237.65
1_4_962	61653682	intersecting or downstream	250690.85	161218.3
1_4_966	23431650	intersecting or downstream	253165	203572
1_4_967	22383074	intersecting or downstream	253193.41	203665.11
1_4_968	40864226	intersecting or downstream	253211.79	203760.73
1_4_969	3115490	intersecting or downstream	253223.76	203857.34
1_4_970	34572770	intersecting or downstream	253229.33	203954.52
1_4_971	48990690	intersecting or downstream	253249.73	204049.72
1_4_972	54233570	intersecting or downstream	253264.64	204145.94
1_4_973	66816482	intersecting or downstream	253291.04	204239.52
1_4_974	33020386	intersecting or downstream	253332.35	204327.4
1_4_975	55040482	intersecting or downstream	253384.71	204409.34
1_4_976	25680354	intersecting or downstream	253442.23	204487.89
1_4_977	59861474	intersecting or downstream	253512.85	204554.62
1_4_978	64055778	intersecting or downstream	253595.47	204605.08
1_4_979	65104354	intersecting or downstream	253687.34	204637.1
1_4_98	48707858	intersecting or downstream	223447.39	214645.6
1_4_980	54749666	intersecting or downstream	254038.97	204881.95
1_4_981	22047202	intersecting or downstream	253956.59	204804.95
1_4_982	10316258	intersecting or downstream	253874.22	204727.96
1_4_983	45646242	intersecting or downstream	251685.13	200754.94
1_4_984	62161314	intersecting or downstream	251584.21	200747.6
1_4_985	39092642	intersecting or downstream	251483.43	200737.95
1_4_986	60640338	intersecting or downstream	251382.5	200730.06
1_4_987	31280210	intersecting or downstream	251281.31	200730.56
1_4_988	13454418	intersecting or downstream	251182.1	200748.54
1_4_989	8473682	intersecting or downstream	251095.37	200796.41
1_4_99	66189586	intersecting or downstream	223178.05	216010.76
1_4_990	6376530	intersecting or downstream	251015.49	200858.61
1_4_991	31542354	intersecting or downstream	250944.69	200930.81
1_4_992	28200018	intersecting or downstream	250887.5	201014.13
1_4_993	39734354	intersecting or downstream	250853.05	201109.08
1_4_994	64916562	intersecting or downstream	250811.13	201201.15
1_4_995	38702162	intersecting or downstream	250787.3	201299.26
1_4_996	16682066	intersecting or downstream	250790.25	201400.11
1_4_997	4623442	intersecting or downstream	250810.61	201499.12
1_4_998	64392274	intersecting or downstream	250838.21	201596.5
1_4_999	34573394	intersecting or downstream	250866.09	201693.83
1_7_10015	25641942	intersecting or downstream	178562.96	209636.23
1_7_10334	59574226	intersecting or downstream	230291.8	199201.72
1_7_105801	14780726	intersecting or downstream	191462.25	191979.18
1_7_105802	47135030	intersecting or downstream	191378.62	191949.1
1_7_105810	34552118	intersecting or downstream	191452.77	191905.79
1_7_108807	9786450	intersecting or downstream	243734.63	196676.65
1_7_108808	62215250	intersecting or downstream	243828.3	196711.54
1_7_108809	63263826	intersecting or downstream	243893.94	196759.24
1_7_111912	40534002	intersecting or downstream	240028.37	183340.03
1_7_111913	32145394	intersecting or downstream	240125.51	183336.78
1_7_111914	15155186	intersecting or downstream	240221.57	183350.27
1_7_113142	37903977	intersecting or downstream	129034.96	214350.23
1_7_113143	6643305	intersecting or downstream	129124.32	214387.88
1_7_113144	32857705	intersecting or downstream	129194.19	214448.92
1_7_113476	43050030	intersecting or downstream	186404.81	220373.64
1_7_113701	52346926	intersecting or downstream	193790.12	225561.04
1_7_11422	42372178	intersecting or downstream	250824.08	201548.34
1_7_11428	63016018	intersecting or downstream	251064.75	202073.75
1_7_11429	51481682	intersecting or downstream	251136.23	202140.75
1_7_11430	9493906	intersecting or downstream	251207.21	202208.21
1_7_11431	34659730	intersecting or downstream	251274.22	202279.67
1_7_11432	48291218	intersecting or downstream	251337.85	202354.11
1_7_114448	43253842	outside	247888.49	195265.82
1_7_114449	25428050	outside	247957.25	195197.02
1_7_114450	27525202	outside	248003.61	195112.05
1_7_114562	31045618	intersecting or downstream	238251.42	181010.73
1_7_114563	26851314	intersecting or downstream	238339.47	181048.4
1_7_114564	36550642	intersecting or downstream	238427.77	181080.46
1_7_114565	45987826	intersecting or downstream	238521.27	181113.67
1_7_114566	8239090	intersecting or downstream	238587.26	181178.94
1_7_114567	59291634	intersecting or downstream	238674.42	181195.53
1_7_114568	42186738	intersecting or downstream	238751.79	181242.45
1_7_114569	21215218	intersecting or downstream	238837.24	181241.44
1_7_114570	3717106	intersecting or downstream	238857.42	181178.55
1_7_114571	10270706	intersecting or downstream	238952.26	181159.36
1_7_114573	40679410	intersecting or downstream	239112.99	181083.57
1_7_114574	30088178	intersecting or downstream	239166.2	181007.58
1_7_11603	32193682	intersecting or downstream	235607.11	206781.56
1_7_11626	24082834	intersecting or downstream	244692.48	206191.89
1_7_11627	37910930	intersecting or downstream	244778.76	206239.09
1_7_116410	8863730	intersecting or downstream	240317.23	183367.56
1_7_11707	4146134	intersecting or downstream	178305.29	209663.63
1_7_11708	29311958	intersecting or downstream	178207.51	209643.79
1_7_11709	9257942	intersecting or downstream	178121.39	209593.13
1_7_11710	51200982	intersecting or downstream	178077.14	209510.46
1_7_11711	33375190	intersecting or downstream	178067.54	209410.95
1_7_11712	32752598	intersecting or downstream	178014.19	209341.54
1_7_11713	7062486	intersecting or downstream	177916.71	209319.63
1_7_11714	65782742	intersecting or downstream	177819.91	209295.29
1_7_11715	33276886	intersecting or downstream	177724.1	209306.75
1_7_11716	13024982	intersecting or downstream	177628.97	209322.76
1_7_117516	14382657	outside	79702.22	200797.4
1_7_117759	16479809	outside	79685.83	200895.54
1_7_11839	53895442	intersecting or downstream	224743.61	212098.1
1_7_119642	33554418	intersecting or downstream	239326.94	181964.62
1_7_119643	54525938	intersecting or downstream	239332.52	181877.34
1_7_119644	56623090	intersecting or downstream	239336.35	181781.71
1_7_119645	9247730	intersecting or downstream	239320.25	181690.47
1_7_119646	34413554	intersecting or downstream	239291.83	181599.79
1_7_119647	27073522	intersecting or downstream	239226.22	181530.52
1_7_119648	43064306	intersecting or downstream	239171.08	181456.03
1_7_119649	30481394	intersecting or downstream	239172.38	181365.32
1_7_119650	27335666	intersecting or downstream	239232.36	181293.9
1_7_119651	54598642	intersecting or downstream	239308.58	181232.72
1_7_11975	16650386	intersecting or downstream	242662.91	207006.31
1_7_121103	12687425	intersecting or downstream	74930.21	199944.93
1_7_121104	1153089	intersecting or downstream	74883.26	200027.54
1_7_121105	65116225	intersecting or downstream	74823.32	200105.56
1_7_121106	13166657	intersecting or downstream	74764.72	200185.23
1_7_123118	9786450	intersecting or downstream	243734.63	196676.65
1_7_125629	37641153	outside	74515.52	203819.16
1_7_125632	48389057	outside	74329.75	204011.23
1_7_125633	56777665	outside	74299.48	204107.94
1_7_125634	32660417	outside	74298	204209.4
1_7_125635	35634113	outside	74270.14	204287.7
1_7_126691	44963794	outside	228045.97	198662.21
1_7_126708	60315602	outside	227492.27	200037.38
1_7_129324	13150162	intersecting or downstream	229426.62	200223.9
1_7_129327	48539602	intersecting or downstream	229608.15	200464.94
1_7_129398	66018561	outside	63067.63	207143.16
1_7_129399	61824257	outside	63040.8	207192.9
1_7_13009	44822870	intersecting or downstream	184445.66	189958.57
1_7_13115	20338482	intersecting or downstream	232312.38	177180.07
1_7_132228	25835265	outside	60217.97	207369.44
1_7_132229	55195393	outside	60282.13	207432.72
1_7_13341	20708434	intersecting or downstream	250524.36	200132.64
1_7_134870	60237842	intersecting or downstream	233157.23	205327.53
1_7_134887	40524754	outside	229809.46	197510.78
1_7_135644	33511442	outside	233519.65	203406.85
1_7_136235	8849106	intersecting or downstream	225466.71	188362.44
1_7_136236	26216146	intersecting or downstream	225395.19	188419.79
1_7_136536	10680454	intersecting or downstream	185200.49	180561.26
1_7_137692	56985298	intersecting or downstream	225267.48	188925.47
1_7_137693	52790994	intersecting or downstream	225180.73	188895.84
1_7_137842	21225490	outside	229156.18	208217.74
1_7_138691	27127314	intersecting or downstream	228303.7	211063.93
1_7_140445	1040402	outside	229059.6	208055.24
1_7_142364	23643010	outside	252551.31	159603.27
1_7_14506	9177106	intersecting or downstream	230987.13	204105.47
1_7_153854	35450673	intersecting or downstream	33030.12	203449.52
1_7_153855	34926385	intersecting or downstream	33117.26	203448.75
1_7_153856	35974961	intersecting or downstream	33196.92	203448.87
1_7_153857	53014321	intersecting or downstream	33269.36	203497.35
1_7_153898	47416194	outside	251824.46	160910.33
1_7_154448	27517234	outside	219392.49	183307.81
1_7_157559	29616577	outside	79087.81	212451.84
1_7_157560	8645057	outside	79057.43	212554.91
1_7_157561	34859457	outside	79040.83	212651.38
1_7_157562	16771521	outside	79045.88	212740.67
1_7_157563	66054593	outside	78955.48	212768.24
1_7_157804	35846278	intersecting or downstream	185130.73	180572.72
1_7_157805	41613446	intersecting or downstream	185080.45	180639.22
1_7_158265	34705318	intersecting or downstream	186168.7	180265.77
1_7_158267	58036134	intersecting or downstream	186102.28	180367.64
1_7_158455	4247526	outside	206876.18	184254.96
1_7_15879	49539282	intersecting or downstream	221602.3	200964.13
1_7_15885	55206674	intersecting or downstream	223658.06	205411.76
1_7_15886	51012370	intersecting or downstream	223725.27	205481.23
1_7_1591	7609510	intersecting or downstream	200704.08	184189.48
1_7_1592	11803814	intersecting or downstream	200655.27	184275.49
1_7_1593	57547942	intersecting or downstream	200606.18	184361.32
1_7_1594	14556326	intersecting or downstream	200579.22	184454.36
1_7_160058	43809990	intersecting or downstream	162629.57	179801.45
1_7_1606	21445798	intersecting or downstream	200109.83	185524.84
1_7_1607	212134	intersecting or downstream	200100.49	185620.7
1_7_16097	57143570	intersecting or downstream	223654.43	213555.48
1_7_161324	26316710	intersecting or downstream	186219.32	180206.53
1_7_161836	38917558	outside	207021.14	189400.82
1_7_161837	33674678	outside	206934.74	189348.63
1_7_16202	42873334	intersecting or downstream	197615.39	206925.04
1_7_162303	43290534	intersecting or downstream	186183.17	180151.77
1_7_1636	35098034	intersecting or downstream	248239.15	161886.68
1_7_165462	48266438	intersecting or downstream	162452.81	179683.27
1_7_165463	44072134	intersecting or downstream	162521.58	179707.94
1_7_165464	56392902	intersecting or downstream	162583.36	179741.46
1_7_166695	359542	outside	210008.6	212199.95
1_7_166708	17836918	outside	205814.89	209305.13
1_7_166709	48245622	outside	205786.76	209211.79
1_7_166710	27274102	outside	205743.95	209168.42
1_7_166711	26487670	outside	205755.58	209068.67
1_7_166712	62139254	outside	205655.17	209078.11
1_7_166713	32516982	outside	205596.9	209131.53
1_7_166714	25701238	outside	205503.81	209140.36
1_7_166715	26749814	outside	205402.43	209138.2
1_7_166716	24685430	outside	205301.14	209140.8
1_7_166717	37268342	outside	205200.31	209138.81
1_7_166718	55094134	outside	205099.07	209135.56
1_7_166719	13937526	outside	205027.52	209098.96
1_7_166720	1354614	outside	205016.11	208998.19
1_7_168025	27917750	intersecting or downstream	202550.77	191520.73
1_7_168026	6356406	intersecting or downstream	202592.97	191436.76
1_7_168027	59833782	intersecting or downstream	202654.07	191364.15
1_7_168028	36765110	intersecting or downstream	202615.86	191297.8
1_7_168029	61930934	intersecting or downstream	202551.45	191229.63
1_7_168065	53349814	intersecting or downstream	202836.6	192339.76
1_7_17009	13124754	intersecting or downstream	243189.3	205922.59
1_7_170694	1621622	outside	212059.07	209199.06
1_7_170695	51101302	outside	211972.82	209143.64
1_7_170696	21479030	outside	211922.51	209087.84
1_7_170697	39304822	outside	211828.06	209045.41
1_7_170698	35110518	outside	211735.94	209067.13
1_7_171133	12094902	intersecting or downstream	203387.03	192121.77
1_7_171134	48795062	intersecting or downstream	203314.52	192044.81
1_7_171135	52039094	intersecting or downstream	203234.03	191971.44
1_7_171136	2031030	intersecting or downstream	203151.9	191903.1
1_7_175051	46768374	outside	196075.83	210966.56
1_7_17777	10854553	intersecting or downstream	102544.54	175149.24
1_7_17778	51749017	intersecting or downstream	102468.86	175186.99
1_7_17835	42655250	intersecting or downstream	228737.59	212626.12
1_7_17836	34266642	intersecting or downstream	228729.19	212700.21
1_7_17839	26664466	intersecting or downstream	228678.42	212948.28
1_7_17848	34303506	intersecting or downstream	228660.32	211971.97
1_7_17849	21720594	intersecting or downstream	228678.3	212056.31
1_7_17850	26963474	intersecting or downstream	228651.71	212096.53
1_7_17851	64712210	intersecting or downstream	228680.99	212168.84
1_7_17866	17907730	intersecting or downstream	228981.63	209559.73
1_7_17871	34385938	intersecting or downstream	228742.16	210162.02
1_7_18082	32293846	intersecting or downstream	178410.28	208557.55
1_7_18083	62702550	intersecting or downstream	178310.92	208581.84
1_7_18084	56673238	intersecting or downstream	178263.26	208667.4
1_7_18085	65061846	intersecting or downstream	178190.94	208691.3
1_7_18086	10142678	intersecting or downstream	178167.41	208785.48
1_7_18087	5948374	intersecting or downstream	178091.9	208852.71
1_7_18088	48219094	intersecting or downstream	178050.11	208922.36
1_7_18089	38781910	intersecting or downstream	178070.41	209003.47
1_7_18090	57656278	intersecting or downstream	177982.01	209028.56
1_7_18091	63423446	intersecting or downstream	177895.27	209071.44
1_7_18092	27771862	intersecting or downstream	177802.77	209107.82
1_7_18094	41899766	intersecting or downstream	188137.76	210202.8
1_7_18095	50288374	intersecting or downstream	188057.12	210155.33
1_7_18096	36919030	intersecting or downstream	187976.73	210107.31
